user,p1_position,p1_time,p2_position,p2_time
5space,1,84,2,895
Kevin Sheng,2,128,,
Adavya Goyal,3,135,47,3397
vash3r,4,137,,
Gorane7,5,140,,
Lewin Gan,6,141,5,1056
Carl Schildkraut,7,150,48,3412
tckmn,8,150,,
Robert Xiao,9,153,,
Alex Wice,10,160,,
Kye W. Shi,11,169,,
Nathan Fenner,12,170,,
xiaowuc1,13,170,27,2905
Noble Mushtak,14,176,73,3976
Daniel Gu,15,182,,
Sean Yawning,16,187,,
scanhex,17,191,,
mserrano,18,192,,
TimHuisman1703,19,194,,
Ahmed Siadomar,20,194,,
dan-simon,21,195,6,1473
twright0,22,195,,
jonathanpaulson,23,197,72,3975
Ken Gene Quah,24,200,,
Davis Yoshida ,25,202,,
Mercerenies,26,202,,
Epiphane,27,207,,
WutPu,28,210,,
glguy,29,213,,
Robert Usher,30,213,,
Zack Lee,31,214,8,1897
hades,32,217,,
James Leung,33,218,,
onionfarmerr,34,220,,
Toni Fadjukoff ,35,220,,
Anango Prabhat,36,222,,
yusent,37,223,,
penteract,38,223,,
Lovemathboy H,39,225,93,4657
nthistle,40,227,52,3504
Zeyu Chen,41,227,,
DayDun,42,228,,
tenth,43,230,,
Daniel Yang,44,234,40,3211
Pedro Osório,45,237,,
PoustouFlan,46,238,,
Kirby703,47,238,75,4053
Mathis Hammel ,48,238,29,2993
Kevin Wang,49,239,,
Niklas Sandén,50,240,,
Michael Goldwasser,51,243,,
psun256,52,243,,
Xavier Rene Plourde,53,243,,
Pavel Egorov,54,244,,
Balint R,55,245,14,2347
Yusuf Elsharawy,56,246,,
blaumeise20,57,247,,
Jeffrey H.,58,248,,
Looking for blog readers!,59,248,,
Mathijs Vogelzang,60,249,,
bluepichu,61,251,,
SeanRBurton,62,253,,
Hideyuki Tanaka,63,254,55,3620
Can Berk Güder,64,255,,
mrkeldon,65,256,26,2879
Kuma-TachiRen,66,257,,
horo,67,257,,
nim-ka,68,258,,
Måns Magnusson,69,259,,
Ian DeHaan,70,259,92,4623
Vince7778,71,259,31,3021
HiggstonRainbird,72,260,,
qwewqa,73,260,61,3783
D. Salgado,74,261,13,2345
anominos,75,264,,
Pi-Hsun Shih,76,264,10,2180
Timothy Mou,77,266,,
Robert Nies,78,266,,
Vincent Schoonveld,79,268,,
Ethan,80,268,,
Sobhan Mohammadpour,81,268,,
aditsu,82,268,,
chunkybanana,83,271,,
Egor Kulikov ,84,272,43,3243
ascharpegge,85,273,,
almasip,86,275,,
Frank Lin,87,277,,
mrphlip,88,277,,
drysle,89,277,33,3063
rocket3989,90,277,,
Venkat Rao,91,278,,
Jerry Z. Li,92,278,,
Théo Lecerf,93,279,,
phoyh,94,280,,
David Philipson,95,281,,
grhkm21,96,282,,
ZED.Charley William Thairo,97,283,,
Kostero,98,284,,
Evan Kwan,99,284,,
Maks Verver,100,284,,
int-e,,,1,875
dancarmoz,,,3,1017
phenomist,,,4,1028
dllu,,,7,1720
Kroppeb,,,9,1962
Gregor Kikelj,,,11,2271
Antonio Molina ,,,12,2339
Joseph Durie,,,15,2483
Wojciech Nadara,,,16,2484
Waffle,,,17,2494
trillian,,,18,2531
andrewcarlotti,,,19,2592
anonymous user #1011488,,,20,2637
Alexandre Thiault,,,21,2644
Daniel Anker Hermansen,,,22,2691
anonymous user #204385,,,23,2691
Dylan Smith,,,24,2802
prandla,,,25,2867
Kami Leon,,,28,2932
Jasper van Merle,,,30,2994
Tomas Rokicki,,,32,3024
Ahmed Magri,,,34,3087
alexanderthiem,,,35,3103
cuddli,,,36,3127
Robert Tupelo-Schneck,,,37,3168
Tom Sirgedas,,,38,3184
zacharybarbanell,,,39,3186
cmears,,,41,3214
Patrick Fitzgerald,,,42,3218
anonymous user #2783989,,,44,3254
Yoshiap,,,45,3255
1e1001,,,46,3313
comfyanonymous,,,49,3428
Erik Amirell Eklöf,,,50,3474
bradleysigma,,,51,3492
ruuddotorg,,,53,3519
Reinier Schmiermann,,,54,3613
kajott,,,56,3629
anonymous user #198392,,,57,3675
Vladislav Isenbaev,,,58,3729
Cameron Aavik,,,59,3748
boboquack,,,60,3758
anonymous user #27126,,,62,3783
1234abcdcba4321 ,,,63,3806
Ryan Hitchman,,,64,3810
connorjayr,,,65,3822
factorio1234,,,66,3848
abnew123,,,67,3848
Oskar Haarklou Veileborg,,,68,3849
Michael Tardibuono,,,69,3850
hltk,,,70,3855
James Pringle ,,,71,3883
Mr Thimoté,,,74,4053
SeptaCube,,,76,4062
Yiming Li,,,77,4096
K Zhang,,,78,4105
anonymous user #2569289,,,79,4177
Icantknow,,,80,4229
meew0,,,81,4241
Redcrafter,,,82,4329
Ryan Dewey ,,,83,4333
William Lin (tmwilliamlin168),,,84,4350
Garrett Lyon,,,85,4366
Artuur-Oerlemans,,,86,4389
Steven McConomy,,,87,4419
democat3457,,,88,4439
Verulean,,,89,4616
lxylxy123456,,,90,4619
abailey2020,,,91,4623
Ben Zydney,,,94,4713
Oleg Godovykh,,,95,4717
MeepMoop,,,96,4725
anonymous user #3336632,,,97,4727
Valokoodari,,,98,4729
jwseph,,,99,4741
kdvkrs,,,100,4743
