position,user,score
1,secemp9,581
2,oofmatoes,434
3,5space,426
4,Alex Steele,410
5,noah r.,384
6,Michael Broughton,377
7,PoffM,374
8,Daniel Yang,358
9,chunkybanana,356
10,@Dusknt,344
11,tckmn,338
12,eniraa,336
13,Luca De Cosmo,329
14,boboquack,322
15,Małgorzata Kozłowska,318
16,AniruthAnanth,313
17,Adavya Goyal,311
18,petertseng,310
19,radres,306
20,James Sorenson,305
21,Reza Rezvan,303
22,Bikatr7,299
23,anonymous user #60233,298
24,AndrejStratmann,289
25,KirollosM,286
26,Jakub Spólnik,285
27,Ryan Hitchman,276
28,markoub,273
29,bluepichu,268
30,anonymous user #44119,261
31,Tuke,258
32,Jaron Rothbaum,257
33,hugoromerorico,254
34,Hunter Gould,247
35,Justin Arnold,245
35,nim-ka,245
35,rictic,245
38,Kamila Szewczyk,243
39,Hugo Hu-man,240
40,anonymous user #4331139,237
41,Chara,234
42,nthistle,233
43,bjebert,232
44,Yashraj Iyer,223
45,RangerMcSexy,222
45,anonymous user #947465,222
47,Oliver Ni,221
47,Ryan O’Hara,221
47,Lex Moulton,221
50,Muhammad Arslan,214
51,Sana Raza,212
52,caporalCoder,204
52,Niklas Wojtkowiak,204
54,qianxyz ,200
54,anonymous user #4404080,200
54,Ian Wilson,200
57,Peter Hedman,197
57,mrphlip,197
57,Nik Sauer,197
60,vash3r ,196
61,Shen Li,195
61,gldanoob,195
63,whixzyy,191
64,ThePrivatePanda,190
65,SaakiBhojanam,189
66,jonathanpaulson,188
66,Peter Burbery,188
68,Nathan Coulas,186
69,Brandon G,184
69,tenth,184
71,Anish Singhani,183
71,Andy Tam,183
71,Rafiea Ashraf,183
74,Subhargh,182
75,röb,181
76,BizzMage,179
77,JohnnyBazzinga ,177
78,Ad1tya-007,175
79,Pancake,174
80,ben,172
80,Nathan Tran,172
82,Jonathan Ross,171
83,SnowballSH,170
84,Anango Prabhat,169
85,Dana,166
86,Kevin Sheng,164
86,imagine-hussain,164
86,anonymous user #2563521,164
89,benmirtchouk,163
89,Chris Talbot,163
91,anonymous user #1565212,162
91,david-why,162
91,Jasper van Merle,162
94,Lucas Lugão ,161
95,leijurv,158
95,Christian N,158
97,flocto,157
98,TXort,155
98,lakshay007,155
100,Lenny S,154
100,nik-solcast,154
100,sean,154
103,Alexander Fu,153
104,dnialh,152
105,Mxz-11,150
106,rak1507,147
106,Ryan Eaton,147
108,psun256,145
108,zach1502,145
110,Smugaski,143
111,Aryan Raj,137
112,dzaima,134
112,Peter Cullen Burbery,134
112,Ijtihed,134
112,CelestialCoder,134
116,0xMimir,133
116,Carl Oscar Aaro,133
118,Solomon,132
118,connorjayr,132
118,mserrano,132
118,anonymous user #3316019,132
122,David Jiang,131
122,Simon,131
122,sopyb,131
122,SebbyLaw,131
126,anominos,130
126,Paul McMullin,130
128,Starwort,129
128,Justin Wang,129
128,Steven Grond ,129
131,raikoug ,128
132,nimak02,126
132,Atharv120420001 ,126
134,ctborg,125
134,Jonas Haller,125
136,Camelpilot33,123
137,ZED.Charley William Thairo,112
137,Fatima Malik,112
139,Phalit Jotwani,111
139,Tom Donohue,111
139,PeterFrancoisBadenhorst,111
139,Setu Chokshi,111
143,evanphoward,110
143,Milindh Vijay,110
145,Oskar Haarklou Veileborg,109
146,Venkat Rao,105
146,George Hotz,105
148,vorobalek,103
149,Corentin THOMASSET,102
150,katrinafyi,101
150,Shashank Bhatt,101
150,Lydxn,101
150,anonymous user #1398311,101
154,Jan Verbeek,100
154,Luci,100
154,Arun Muthukkumar,100
157,Lars Tegeler,98
157,fromthebits,98
159,Looking for blog readers!,97
159,Remy ROYER-ADNOT,97
161,kyle-he,96
161,anonymous user #297891,96
161,Joy Liu,96
164,Sean Ye,95
165,Mkhmkh,94
166,csjh,93
167,Krishna Reddy,92
167,danteissaias,92
169,Noah Jorgensen ,91
170,mrkeldon,90
170,Kevin Yap,90
172,masecla22,89
173,Verulean,86
173,Gabriel Clark,86
173,Mattéo Delabre,86
173,Kevin Sun,86
177,Duro,84
178,Grzegorz Fudro ARRIS,83
179,Robert Xiao,82
179,rudyardrichter,82
179,Gaurav Gosain,82
182,Kethan Vegunta,80
183,Alexander Haupt,78
183,Davis Yoshida ,78
183,Martin Camacho,78
183,anonymous user #1067586,78
187,Paul Großmann,77
188,mangoqwq,76
189,jrdonat,75
189,Neal Wu,75
189,Justin Watts,75
189,ASHUdev05,75
193,Josh Wheeler,74
194,Shawn Hagler,73
195,cleoman,72
195,Ben Zydney,72
195,u4sef,72
195,anonymous user #1521675,72
199,Alvar Soome,71
200,ecqiu,70
200,kcaze,70
200,Alain,70
200,Ashar086,70
200,Simon Kallassi,70
205,Obie Munoz,68
205,tjwei,68
205,JodyLorah ,68
208,sellenth,65
209,Lukas Gelbmann,64
209,anonymous user #1065087,64
209,AbrahamJLR,64
209,nguyenhoangminh31082003,64
209,Ravi,64
214,Michael McCright,63
214,Roger Kalliomäki,63
214,Arghadeep Saha,63
217,anonymous user #4321209,62
218,Tobias-Glimmerfors,61
218,Aleksei Popov,61
220,shahzoor khan,60
221,Viken Manoukian,59
221,Steven Groves,59
221,anonymous user #4457101,59
224,zvdy,58
225,Luap2003,57
226,Thomas Feld,56
227,PratyushBalaji,55
227,Cody Kaczynski,55
227,looluo,55
230,Søren Fuglede Jørgensen,54
230,xiBread,54
230,Somchai Wichaidit,54
230,petreleon,54
230,fumbl3b,54
235,Eddie Qiao,53
235,Simiaki Videos,53
235,Niels Kootstra,53
235,vallabhiaf,53
239,hyper-neutrino,52
239,skanev,52
239,Nathan Fenner,52
242,Yegor Zakharov,51
242,sharunkumar,51
