position,user,score
111,tenth,198
111,Umberto Puddu,198
113,Peter Hedman,197
113,mrphlip,197
113,Nik Sauer,197
116,vash3r ,196
117,Shen Li,195
117,gldanoob,195
119,RisaCharvi,194
120,Anango Prabhat,193
120,jkrajniak,193
122,Obie Munoz,192
122,DartCZ,192
124,whixzyy,191
124,Uday Garg,191
126,psun256,190
127,SaakiBhojanam,189
128,Peter Burbery,188
129,Arghadeep Saha,187
130,Nathan Coulas,186
131,Brandon G,184
131,Justin Watts,184
133,Anish Singhani,183
133,Andy Tam,183
135,LeDawaa,180
136,Looking for blog readers!,179
136,BizzMage,179
136,anonymous user #2208007,179
139,Simon Wacziarg,178
139,Richard Wray,178
141,Aidan Littman,177
142,ASHUdev05,176
143,anonymous user #4190372,175
144,Arjun M,174
145,grkozlowski,173
145,guohao,173
147,ben,172
147,Nathan Tran,172
147,Omi J,172
150,Jonathan Ross,171
150,anonymous user #1569907,171
152,Oskar Haarklou Veileborg,170
152,SnowballSH,170
152,lovelyboon,170
155,Dana,166
155,Purunjay Choudhary,166
157,anonymous user #2563521,164
157,SelmaGuedidi,164
159,benmirtchouk,163
159,Chris Talbot,163
161,anonymous user #1565212,162
161,Jasper van Merle,162
161,Lars Tegeler,162
161,anonymous user #4454326,162
165,Lucas Lugão ,161
166,David Carlin,160
167,jovsa,159
167,Nagendra1421 ,159
169,Christian N,158
170,TXort,155
170,Carl Oscar Aaro,155
172,Lenny S,154
172,nik-solcast,154
172,Muhammad Qurban,154
175,dnialh,152
176,CelestialCoder,150
176,@zukonit14,150
178,rak1507,147
178,Ryan Eaton,147
178,Muhammad Arham ,147
181,zach1502,145
182,Nihal Awasthi,144
183,Smugaski,143
184,evanphoward,139
185,Maverick Woo,138
185,Aditya,138
187,Aryan Raj,137
188,ShuBan,135
189,dzaima,134
189,Ijtihed,134
191,Solomon,132
191,connorjayr,132
191,mserrano,132
191,anonymous user #3316019,132
195,David Jiang,131
195,sopyb,131
195,anonymous user #297891,131
195,cqzou,131
195,luckytumang,131
200,anominos,130
200,Paul McMullin,130
202,Starwort,129
202,Lydxn,129
204,raikoug ,128
205,djbloop,127
206,nimak02,126
207,ctborg,125
207,Kevin Sun,125
207,Jonas Haller,125
207,Shidowy,125
211,Camelpilot33,123
212,Thomas Li,122
213,Hasan Khan,121
214,Alexander Haupt,118
215,Andras Barthazi,114
216,ZED.Charley William Thairo,112
217,Phalit Jotwani,111
217,Setu Chokshi,111
217,anonymous user #1510407,111
217,Dankronborg1,111
221,Milindh Vijay,110
222,NantusGroenewald,108
222,bvolpato,108
222,Dconan-inn,108
225,mangoqwq,106
225,p1geon,106
227,Venkat Rao,105
227,Chinnu B,105
229,vorobalek,103
229,3kh0,103
229,zdu863,103
232,Corentin THOMASSET,102
233,katrinafyi,101
233,Shashank Bhatt,101
233,anonymous user #1398311,101
233,John Doe,101
237,Jan Verbeek,100
237,Luci,100
237,Arun Muthukkumar,100
237,Joy Liu,100
237,Tomislav Grospić,100
242,dan-simon,99
242,Viken Manoukian,99
244,sharunkumar,98
244,sphinxstreets,98
246,Aleksei Popov,97
247,kyle-he,96
248,Sean Ye,95
249,csjh,93
249,Delphine Tahon,93
251,Krishna Reddy,92
251,BrandenXia,92
253,Owen,91
253,Noah Jorgensen ,91
253,David Naderer,91
256,mrkeldon,90
256,Kevin Yap,90
256,Daniel Long,90
256,rudyardrichter,90
260,masecla22,89
261,andrew xu,88
262,Sanjana Reddy Sangam,87
263,Verulean,86
263,Gabriel Clark,86
263,Mattéo Delabre,86
266,Grzegorz Fudro ARRIS,83
266,mangiucugna,83
268,Robert Xiao,82
268,Gaurav Gosain,82
268,Dhruv Kangarla,82
271,Kethan Vegunta,80
272,Rozen Berg,79
273,Davis Yoshida ,78
273,Martin Camacho,78
273,twinysam,78
273,Ahmad Fakhar,78
277,Muhammad Ibrahim Qasmi,77
277,Paul Großmann,77
277,Seth Payne,77
280,Michael,76
280,Zaid Alsaqabi,76
282,jrdonat,75
282,Neal Wu,75
282,CypherGuy,75
285,Josh Wheeler,74
285,Mahamadou Ba,74
287,Shawn Hagler,73
288,cleoman,72
288,Ben Zydney,72
288,anonymous user #3468430,72
288,anonymous user #1521675,72
292,neelthepatel8,71
293,ecqiu,70
293,kcaze,70
293,Alain,70
293,Ashar086,70
293,Simon Kallassi,70
293,Kyle He,70
299,Muhammad Hamza Hassaan,69
300,tjwei,68
300,JodyLorah ,68
300,rcvalenteai,68
300,Zoltán Csige,68
304,anonymous user #4422568,66
305,ashwini bs,65
305,Eric Bowman,65
305,sellenth,65
305,Sikander Nawaz,65
305,gnawyymmij,65
310,Lukas Gelbmann,64
310,anonymous user #1065087,64
310,anonymous user #4321209,64
310,AbrahamJLR,64
310,nguyenhoangminh31082003,64
310,Ravi,64
316,Michael McCright,63
316,Roger Kalliomäki,63
316,anonymous user #3415866,63
316,"Chelliah, Jawahar Santhoshkumar",63
316,Iris,63
316,jayden,63
322,Tobias-Glimmerfors,61
323,shahzoor khan,60
323,Останин Вадим,60
325,Steven Groves,59
325,anonymous user #4457101,59
325,Christian G,59
328,Luap2003,57
328,bjaxqq,57
328,Josh Mandel,57
331,Thomas Feld,56
331,Alexandra Murzina,56
331,TAHLEEL AHMAD BANDAY (RA2311026010411),56
331,Manh Vu van,56
335,PratyushBalaji,55
335,Cody Kaczynski,55
335,looluo,55
335,Baron105,55
335,intelliot,55
335,Almkvist1,55
341,Søren Fuglede Jørgensen,54
341,xiBread,54
341,Somchai Wichaidit,54
341,petreleon,54
341,fumbl3b,54
346,Eddie Qiao,53
346,Simiaki Videos,53
346,Niels Kootstra,53
346,vallabhiaf,53
346,Math Enthusiast,53
346,chaxx,53
352,hyper-neutrino,52
352,skanev,52
352,Nathan Fenner,52
352,Mandfred Leow,52
352,James Carter | Team Covalence,52
357,Yegor Zakharov,51
357,David Guo,51
357,Neel Shukla,51
360,Lovemathboy H,50
360,Saumitra Verma,50
360,Kosikowski,50
363,TheFatRabbit,49
363,Владислав Быконь,49
363,Norman Meyer,49
363,Muhammad Qasim,49
367,Raymond Chen,48
367,Andrew Macheret,48
367,Shreyansh Jain ,48
367,rocket3989,48
367,Craig Gidney,48
367,swhitt,48
373,Bjørnar Leithe,47
373,Nick C,47
375,Måns Magnusson,46
375,ChuKotDi,46
375,relue,46
378,kxd66,45
378,Felix ,45
378,anonymous user #4319198,45
381,Zack Lee,44
381,anonymous user #1576291,44
381,Marc Schneider,44
384,Alexander Berntsson,43
384,anonymous user #676321,43
384,Joe L.,43
384,Keagan de Castro,43
388,Christian Cederquist,42
388,Rohan Garg,42
388,Prakhar Gupta ,42
388,Max Jäger ,42
388,RAVEENA CHATLA,42
393,zohaib hassan,41
394,Satya Jhaveri,40
394,Shira,40
394,Madhusudhan Reddy Yerragudi,40
394,tesselslate,40
398,Jodi Diffey,39
398,Tim Vermeulen,39
398,Ian Nelson ,39
398,Haris Ghaffar,39
398,Noble Mushtak,39
398,bobthebuilder2795,39
398,fraito,39
405,twright0,38
405,Samvar Shah,38
405,DinooSaaw,38
405,Nauman Khalid,38
405,TimHuisman1703,38
410,Harsh Mannava,37
410,Michael Peters,37
410,Espiobest,37
413,Kirby703,36
413,Kalin Ivanov,36
413,Maarten Sijm,36
416,anonymous user #677741,35
417,Krish,34
417,vstrimaitis,34
417,Saji Kamdod ,34
417,Satya Anshu,34
421,lineardiff,33
421,Thomas Neill,33
423,rene-d,32
424,LasaBir,31
424,Asuka Minato,31
426,piman51277,30
426,rhendric,30
426,Erik Amirell Eklöf,30
426,hukilau17,30
426,Jason Feng,30
426,anonymous user #4526025,30
426,Akari,30
433,Nate Allen,29
433,Gorane7,29
433,53,29
433,Jaysen Kang,29
433,spaceybread,29
433,Michael Bernstein,29
439,Joshua Kaitharam Thomas,28
439,Jessica McDonald,28
441,Cameron Wu ,27
441,Stewart Park,27
441,anonymous user #4374283,27
441,Derek Liu,27
441,SizableShrimp,27
446,Ahmed Siadomar,26
446,davidsenica,26
446,1ceseismic,26
446,Venkatesh Akula,26
446,Alexander,26
446,sihagujjwal ,26
446,Andrii,26
446,KTibow,26
454,BugDevelopments,24
454,anonymous user #4310802,24
454,D3prave,24
454,Jaepe,24
458,Ryan Tang,23
458,MeepMoop,23
458,Vince7778,23
458,Pharbi ,23
458,lukechampine,23
458,Zel,23
464,Zack Chroman,22
464,Michael Kolupaev,22
464,Peu77,22
464,Kuma-TachiRen,22
468,anonymous user #4318035,21
469,anonymous user #4294710,20
469,Thorvald Dox,20
469,gaubes,20
469,Daniel Erdmann ,20
473,Emanuel Särnhammar,19
473,jwseph,19
473,。 m,19
473,Victor Liu,19
477,Daniel Gu,18
478,BelgianSalamander,17
478,Liddon Howard,17
480,Dennis Hu,16
480,Sreekanth Krishnankutty Nair,16
480,Aaryam Maheshwary,16
483,nexxeln,15
483,Kadajett,15
483,Sheldon,15
483,Peacemaker II,15
483,Oleg Tarakanov,15
483,Suraj Singh,15
489,Omkar Bhalerao,14
489,falsidge,14
489,M-Minkov,14
489,Shuban,14
489,Brian Liu,14
489,Aman Shaw,14
495,Evgeniy Krasko,13
495,David Teather,13
495,anonymous user #4535992,13
495,Christian Smith,13
495,LyricLy,13
495,Samuel-k276,13
495,EroticShiveringKingBanana,13
502,anonymous user #1047278,12
502,Max Yang,12
504,Nicholas Tarsis,11
504,Md Abedin,11
504,WutPu,11
504,Rinume,11
504,@AlexSkidanov,11
509,Michele Castellana ,10
509,bWanShiTong,10
509,Haadi-Khan,10
509,AbdullahScripts,10
509,Marcin Wisniowski,10
509,pdubz,10
515,Ian DeHaan,9
515,Iffat Iqbal,9
515,anonymous user #637942,9
515,Electrikoh,9
519,Adam Thompson-Sharpe,8
519,Seth Hu,8
521,NicAgileBridge,7
521,SKAUL05,7
521,ishmeals,7
521,andy-k,7
525,MvKaio,6
525,MarioDanielPanuco,6
527,Warith Rahman,5
527,quake0day,5
527,Saqlain Abid,5
530,ndimov,4
530,cefqrn,4
530,Anuja,4
530,Ripta Pasay,4
534,anonymous user #3437290,3
535,shinyclovers,2
535,Sans Cipher,2
535,Kevin Guo,2
535,Simon Ovsyannikov,2
535,PCSwingle,2
535,destryptor,2
541,SeptaCube,1
541,anonymous user #678755,1
541,anonymous user #3342981,1
541,Enterprize1,1
541,Prathmesh2001,1
541,Rohith,1
