position,user,score
1,secemp9,760
2,eniraa,504
3,Alex Steele,494
4,oofmatoes,487
5,Michael Broughton,469
6,Luca De Cosmo,465
7,Małgorzata Kozłowska,458
8,5space,426
9,Bikatr7,417
10,@Dusknt,413
11,AniruthAnanth,402
12,James Sorenson,384
12,noah r.,384
14,Kamila Szewczyk,379
15,hugoromerorico,378
16,PoffM,374
17,radres,371
18,caporalCoder,367
19,Daniel Yang,358
20,chunkybanana,356
21,Subhargh,339
22,tckmn,338
23,Jaron Rothbaum,328
24,JohnnyBazzinga ,325
25,Lex Moulton,323
26,boboquack,322
27,Peter Cullen Burbery,315
28,lakshay007,314
29,Hugo Hu-man,313
30,Hunter Gould,312
31,Adavya Goyal,311
32,petertseng,310
33,Mxz-11,305
34,Reza Rezvan,303
35,George Hotz,299
36,anonymous user #60233,298
37,Remy ROYER-ADNOT,294
38,PeterFrancoisBadenhorst,291
39,AndrejStratmann,289
40,Jakub Spólnik,287
41,KirollosM,286
42,Ad1tya-007,285
43,fromthebits,283
44,danteissaias,281
45,markoub,279
46,Ryan Hitchman,276
46,Alexander Fu,276
48,bluepichu,268
49,anonymous user #44119,261
50,Tuke,258
51,zvdy,250
52,nim-ka,246
53,Justin Arnold,245
53,rictic,245
55,Pancake,242
56,Steven Grond ,239
57,anonymous user #4331139,237
58,Chara,234
59,nthistle,233
60,bjebert,232
60,Tom Donohue,232
62,imagine-hussain,226
63,Ian Wilson,225
64,Muhammad Arslan,224
65,Yashraj Iyer,223
66,RangerMcSexy,222
66,anonymous user #947465,222
68,Oliver Ni,221
68,Ryan O’Hara,221
70,Justin Wang,219
71,Rafiea Ashraf,216
72,Sana Raza,212
73,Niklas Wojtkowiak,204
74,Taras Gritsenko,201
74,Atharv120420001 ,201
76,qianxyz ,200
76,anonymous user #4404080,200
78,Peter Hedman,197
78,mrphlip,197
78,Nik Sauer,197
81,vash3r ,196
82,Shen Li,195
82,gldanoob,195
84,Fatima Malik,191
84,whixzyy,191
86,ThePrivatePanda,190
87,SaakiBhojanam,189
88,jonathanpaulson,188
88,Peter Burbery,188
90,Arghadeep Saha,187
91,Nathan Coulas,186
92,Brandon G,184
92,tenth,184
92,Justin Watts,184
92,Duro,184
96,Anish Singhani,183
96,Andy Tam,183
98,röb,181
99,BizzMage,179
100,Simon Wacziarg,178
101,Aidan Littman,177
102,Kevin Sheng,176
103,Arjun M,174
104,ben,172
104,Nathan Tran,172
104,Omi J,172
107,Jonathan Ross,171
108,SnowballSH,170
109,Anango Prabhat,169
110,Dana,166
111,anonymous user #2563521,164
112,benmirtchouk,163
112,Alvar Soome,163
112,Chris Talbot,163
115,anonymous user #1565212,162
115,david-why,162
