position,user,score
1,ChristophGreger,1726
2,RangerMcSexy,1692
3,caporalCoder,1685
4,Bikatr7,1516
5,eniraa,1492
6,James Sorenson,1481
7,Alex Steele,1465
8,secemp9,1297
9,markoub,1271
10,Chara,1249
11,hugoromerorico,1194
12,Małgorzata Kozłowska,1175
13,tckmn,1112
14,138 Aspen,1079
15,Peter Cullen Burbery,1068
16,anonymous user #4697958,1062
17,Hunter Gould,1055
18,anonymous user #302636,1015
19,u4sef,1011
20,Michael Broughton,969
21,Duro,947
22,Jonas Haller,939
23,Muhammad Arslan,865
24,dan-simon,856
25,muhammad bilal,850
26,Andrew Liu,848
27,5space,845
28,Luca De Cosmo,843
29,boboquack,840
30,George Hotz,828
31,Stephen Olano,794
32,Lex Moulton,788
33,Reza Rezvan,782
34,anonymous user #2537932,768
35,röb,761
35,Ad1tya-007,761
37,anonymous user #60233,755
38,anonymous user #1510407,744
39,Nagendra1421 ,737
40,Francesco Paolo Piga,736
41,AndrejStratmann,733
42,@Dusknt,703
43,anonymous user #778977,699
44,Alvar Soome,688
45,Daniel Yang,687
45,fromthebits ,687
47,BrandenXia,676
48,jonathanpaulson,674
49,Simon,653
50,Laurens Profittlich,643
51,leijurv,629
52,radres,625
53,Oskar Haarklou Veileborg,623
54,Alen Koso ,618
54,DC,618
56,nthistle,611
57,fromthebits,610
57,Mxz-11,610
59,bluepichu,598
59,Ferdinand Davidenko,598
61,Alexander Fu,590
62,anonymous user #1569907,582
63,Michael Peters,569
64,Subhargh,565
65,Muhammad Ibrahim Qasmi,553
66,Adavya Goyal,551
66,Zedespook,551
68,twinysam,546
69,mrphlip,544
69,Kevin Sun,544
71,ThePrivatePanda,541
72,kkmonlee,528
73,oofmatoes,517
74,Peppa Li,515
75,Rafiea Ashraf,511
75,anonymous user #297891,511
77,Fatima Malik,507
77,Justin Wang,507
79,neelthepatel8,494
80,Himanshu Shekhar,493
81,anonymous user #4454326,481
81,Palash Sharma,481
83,Chinnu B,479
84,anonymous user #4496671,477
85,Zaid Alsaqabi ,472
86,Hugo Hu-man,471
87,andrew xu,468
88,sonivi,467
89,Jaron Rothbaum,465
89,Madhusudhan Reddy Yerragudi,465
91,Kamila Szewczyk,464
92,Alex Hellings,460
93,Nathan Fenner,457
93,Kosikowski,457
95,Anthony Bondarenko,449
96,Pancake,448
96,tgudlek,448
98,Nikolay Chikin,445
99,Neel Shukla,443
100,mangoqwq,440
101,"Chelliah, Jawahar Santhoshkumar",437
102,dnialh,436
103,Richard Wray,434
104,ShuBan,432
105,Jan Verbeek,428
106,Neal Wu,427
107,Ahmad Fakhar,426
108,petertseng,424
109,tenth,423
110,Tomislav Balabanov ,420
111,Ryan Hitchman,419
111,ASHUdev05,419
111,Daniel Kremsa,419
111,oPeras1,419
115,Lohit Kolluri,418
116,nim-ka,416
117,Yu Long,408
117,anonymous user #4456307,408
119,Tayyab Sajjad,406
120,Derek Liu,404
121,AniruthAnanth,402
121,Manh Vu van,402
123,Yashraj Iyer,399
123,PeterFrancoisBadenhorst,399
123,Suraj Singh,399
126,chunkybanana,395
127,SebbyLaw,394
127,Kedhar,394
129,anonymous user #44119,391
130,noah r.,384
131,Lydxn,379
132,PoffM,374
133,Muhammad Arham ,367
134,Steven Grond ,359
135,Stephan Botes,358
136,mocy ,350
137,Vansh Bataviya,347
137,anonymous user #3394841,347
139,0xMimir,343
140,KirollosM,339
141,Michael,334
142,SelmaGuedidi,331
143,MrCodyTester,330
144,Christian G,329
145,Obie Munoz,327
145,Asuka Minato,327
147,Lars Tegeler,325
147,JohnnyBazzinga ,325
149,Andras Barthazi,322
150,Anango Prabhat,319
151,Remy ROYER-ADNOT,318
152,sachin-handiekar ,317
153,Krentin Naidoo,316
153,mocy,316
155,@AlexSkidanov,315
156,Kirby703,314
156,lakshay007,314
158,Atharv120420001 ,313
159,Noble Mushtak,308
160,geohotstan,307
161,sihagujjwal ,306
162,Muhammad Qurban,305
163,dzaima,304
163,atharvwani01 ,304
163,Tristan Sharma,304
166,anonymous user #1067586,301
166,Mahamadou Ba,301
168,Owen,296
168,Dhruv Kangarla,296
170,Alexandra Murzina,295
171,GregorPorsch,293
172,Erik Amirell Eklöf,291
173,DartCZ,290
173,rohit746,290
175,Alexander Haupt,289
176,marouane tayab,288
177,zach1502,287
177,Jakub Spólnik,287
179,Sreekanth Krishnankutty Nair,285
180,Jasper van Merle,283
181,danteissaias,281
182,Oliver Ni,278
182,flocto,278
184,anominos,277
184,jovsa,277
184,Uday Garg,277
187,david-why,276
188,Fahad Abbas,274
189,Taras Gritsenko,271
190,zvdy,269
191,looluo,265
192,vash3r ,264
193,KedharnadhKamatham,259
194,Tuke,258
195,Kevin Sheng,254
195,3kh0,254
197,Hayzam Sherif,253
197,PoustouFlan,253
199,imagine-hussain,252
200,spaceybread,247
201,ayush rathore,246
202,Justin Arnold,245
202,rictic,245
202,fraito,245
205,Ian Wilson,243
206,Daniel Huang,242
207,anonymous user #4422568,240
208,Starwort,238
208,ZED.Charley William Thairo,238
210,anonymous user #4331139,237
211,bjebert,236
211,Mkhmkh,236
211,michaelerne,236
214,Arghadeep Saha,233
215,Tom Donohue,232
216,hyperneutrino,230
217,Ben Zydney,227
217,Connor Frank,227
219,grkozlowski,226
219,Craig Gidney,226
221,Akari,224
222,Verulean,222
222,anonymous user #947465,222
222,lovelyboon,222
222,anonymous user #4440798,222
226,Ryan O’Hara,221
226,Владислав Быконь,221
226,TimHuisman1703,221
229,Sean Yawning,219
230,anonymous user #4257740,213
231,Sana Raza,212
231,AaQib Ali,212
231,Mathias Rav,212
234,sean,211
234,David Salathé,211
236,psun256,210
236,guohao,210
236,Ritwin Narra,210
236,mserrano ,210
240,Camelpilot33,205
240,Carl Oscar Aaro,205
240,Anthony Li,205
243,Venkat Rao,204
243,Niklas Wojtkowiak,204
245,SanguineChameleon,203
246,qianxyz ,200
246,anonymous user #4404080,200
246,anonymous user #4387418,200
249,Jeroen Op de Beek,199
250,ashwini bs,198
250,Umberto Puddu,198
252,Peter Hedman,197
252,Nik Sauer,197
254,Kroppeb,196
255,Shen Li,195
255,gldanoob,195
257,RisaCharvi,194
258,Purunjay Choudhary,193
258,jkrajniak,193
260,whixzyy,191
261,Justin Watts,190
261,Michael Kolupaev,190
263,SaakiBhojanam,189
263,anonymous user #4263503,189
265,Peter Burbery,188
266,zdu863,187
266,zarif jorayev,187
268,Nathan Coulas,186
268,Dylan Smith,186
270,Kosikowski ,185
271,Brandon G,184
272,Anish Singhani,183
272,Andy Tam,183
274,anonymous user #3415866,181
274,Chander Balu,181
276,Phalit Jotwani,180
276,LeDawaa,180
278,Looking for blog readers!,179
278,Zack Lee,179
278,BizzMage,179
278,anonymous user #2208007,179
282,Simon Wacziarg,178
282,Michael Fogleman,178
282,Theo Browne,178
285,Aidan Littman,177
286,ShuBan - get rekt,176
287,anonymous user #4190372,175
287,Stuart Westerman,175
289,Arjun M,174
290,Ankit Mohanty,173
291,ben,172
291,Nathan Tran,172
291,Omi J,172
294,Jonathan Ross,171
295,SnowballSH,170
295,NantusGroenewald,170
295,Hein Van der Merwe,170
298,blaumeise20,167
299,Dana,166
299,YUGANDRAN B (RA2211003011715),166
301,anonymous user #2563521,164
301,Muhammad Hamza Hassaan,164
301,ExileStudios,164
304,benmirtchouk,163
304,Chris Talbot,163
306,anonymous user #1565212,162
307,Lucas Lugão ,161
307,andy-k,161
307,anonymous user #4821862,161
310,David Carlin,160
311,ClaudioPal20,159
312,Satya Jhaveri,158
312,Christian N,158
312,Saqlain Abid,158
312,anonymous user #404252,158
316,TXort,155
317,Lenny S,154
317,Solomon,154
317,csjh,154
317,nik-solcast,154
321,Davis Yoshida ,153
322,Venkatesh Akula,152
323,Måns Magnusson,151
323,Ravi,151
323,CypherGuy,151
326,CelestialCoder,150
326,@zukonit14,150
328,Jennifer,148
329,rak1507,147
329,Ryan Eaton,147
329,cqzou,147
329,Joseph Durie,147
333,anonymous user #1047278,145
333,jwseph,145
335,Somchai Wichaidit,144
335,Nihal Awasthi,144
337,Smugaski,143
338,CloverJ,142
339,Sanjana Reddy Sangam,141
340,Golovanov399,140
340,andriigrynenko,140
342,evanphoward,139
342,abailey2020,139
344,Maverick Woo,138
344,Aditya,138
344,cdrectenwald,138
347,Aryan Raj,137
347,Dconan-inn,137
349,Evan Kwan,136
349,seligman99,136
349,Gabriele Bosoni,136
352,Yoshiap,135
353,Ijtihed,134
353,Maha Zainab,134
353,CodeNinja ,134
356,zacharybarbanell,133
357,connorjayr,132
357,mserrano,132
357,anonymous user #3316019,132
357,gaubes,132
357,Rohith,132
357,Larry,132
363,David Jiang,131
363,nexxeln,131
363,Ahmed Siadomar,131
363,sopyb,131
363,luckytumang,131
363,bvolpato,131
363,LeoFu9487,131
370,Paul McMullin,130
370,Jimmy Ding,130
372,Muhammad Qasim,129
372,Ishan Chugh,129
372,qpwoeirut,129
372,mattsoh,129
376,raikoug ,128
376,Tayyab Zain,128
376,keenua,128
379,vstrimaitis,127
379,djbloop,127
379,Vitali Marenny,127
379,Jonathan He,127
379,Sharjeel Ahmad,127
384,nimak02,126
384,Andrii,126
384,msullivan,126
387,ctborg,125
387,Shidowy,125
389,safwaahmad,124
389,veehz,124
389,trillian,124
389,samina-if,124
393,skanev,123
393,Eric Bowman,123
393,Thomas Neill,123
396,Thomas Li,122
397,Gaurav Gosain,121
397,Hasan Khan,121
397,anonymous user #195997,121
400,Sikander Nawaz,120
401,Anuja,118
401,RFS-0,118
403,PCSwingle,117
404,mrkeldon,116
404,tiger2005,116
406,pppery,115
407,Kevin Yap,113
408,Zel,112
408,anonymous user #4657629,112
408,István Katsányi,112
411,Steven Groves,111
411,Setu Chokshi,111
411,Dankronborg1,111
414,Robert Xiao,110
414,Milindh Vijay,110
414,Ross Dempsey,110
417,Maarten Sijm,108
418,br-wa,107
418,Justin Yokota,107
420,p1geon,106
420,Mykyta Kharkevych,106
422,。 m,105
422,Antonio Perrone,105
424,vorobalek,103
425,Corentin THOMASSET,102
425,Alexander Salmin ,102
427,katrinafyi,101
427,Shashank Bhatt,101
427,Thomas Feld,101
427,anonymous user #1398311,101
427,John Doe,101
432,Luci,100
432,Arun Muthukkumar,100
432,Joy Liu,100
432,Tomislav Grospić,100
432,Jeroen de Bruijn,100
432,John Cornwell,100
438,Viken Manoukian,99
438,Astrid Lauenstein,99
438,Fareed Khan,99
441,anonymous user #4294710,98
441,sharunkumar,98
441,sphinxstreets,98
441,Vaishnav Prabukumar,98
441,vi-guo ,98
446,Aleksei Popov,97
446,LyricLy,97
446,shibbo,97
446,Smiti Oswal,97
450,kyle-he,96
450,Saratii,96
450,Ambrose Feinstein,96
453,Sean Ye,95
453,bWanShiTong,95
453,Mateusz KD,95
453,AashutoshKushwaha,95
453,poweribo,95
453,Nick,95
459,zohaib hassan,94
460,Tim Vermeulen,93
460,Delphine Tahon,93
460,anonymous user #4589042,93
460,Edward Li,93
460,awychong,93
460,Adalbert,93
466,Krishna Reddy,92
466,DinooSaaw,92
466,ruuddotorg,92
469,Noah Jorgensen ,91
469,David Naderer,91
469,Jerry Z. Li,91
469,Roland,91
469,Kusum gupta,91
474,Daniel Long,90
474,rudyardrichter,90
474,Epiphane,90
474,Check out my blog! ,90
474,andrewcarlotti,90
474,lmBored,90
474,rrose11,90
481,masecla22,89
481,Egor Kulikov ,89
481,Benedikt Werner,89
481,anushree bhat,89
481,Kye W. Shi,89
481,RadioactiveHydra,89
481,anonymous user #4758305,89
488,Tobias-Glimmerfors,88
488,Martin Camacho,88
488,Lovemathboy H,88
488,Vince7778,88
492,Kyle He,87
493,MvKaio,86
493,Gabriel Clark,86
493,Mattéo Delabre,86
493,Paul Draper,86
493,abc cde,86
493,mgiannopoulos24,86
493,xerk-dot,86
493,Siffer,86
493,Arnav Jain ,86
502,Hip-po,85
503,Abraham Linares,84
503,Angel Borroy,84
503,이현준,84
506,Grzegorz Fudro ARRIS,83
506,mangiucugna,83
506,Andreas Bengtsson,83
509,Brian Liu,82
509,Yiming Li,82
509,anonymous user #1183181,82
509,anonymous user #632350,82
509,msg555,82
514,Manoli Liodakis,81
515,Kethan Vegunta,80
515,Thomas Liu,80
517,Rozen Berg,79
518,Daniel Gu,78
518,mayoff,78
518,ZT TANG ,78
518,João Salavisa,78
522,Paul Großmann,77
522,Seth Payne,77
522,KTibow,77
522,destryptor,77
522,Matthew Pang,77
527,Zaid Alsaqabi,76
527,anonymous user #3256651,76
527,anonymous user #4521985,76
530,jrdonat,75
530,Yannick Spreen,75
532,Josh Wheeler,74
532,anonymous user #4327221,74
532,Sumaiya Ansari ,74
535,Shawn Hagler,73
535,Kuma-TachiRen,73
535,Reinier Schmiermann,73
538,cleoman,72
