position,user,score
1,ChristophGreger,1627
2,caporalCoder,1591
3,RangerMcSexy,1528
4,Bikatr7,1516
5,eniraa,1492
6,James Sorenson,1481
7,Alex Steele,1394
8,secemp9,1297
9,markoub,1271
10,Chara,1224
11,hugoromerorico,1194
12,Małgorzata Kozłowska,1175
13,Peter Cullen Burbery,1053
14,Hunter Gould,1043
15,tckmn,1033
15,138 Aspen,1033
17,u4sef,1011
18,anonymous user #302636,972
19,Michael Broughton,969
20,anonymous user #4697958,966
21,Jonas Haller,939
22,Duro,906
23,Andrew Liu,848
24,5space,845
25,Luca De Cosmo,843
26,George Hotz,828
27,Stephen Olano,794
28,Lex Moulton,788
29,Reza Rezvan,782
30,muhammad bilal,775
31,dan-simon,771
32,Muhammad Arslan,770
33,anonymous user #2537932,768
34,röb,761
35,boboquack,741
36,@Dusknt,703
37,Ad1tya-007,692
38,BrandenXia,676
39,anonymous user #1510407,672
40,anonymous user #60233,668
41,AndrejStratmann,660
42,Daniel Yang,659
43,Simon,652
44,fromthebits ,649
45,Francesco Paolo Piga,646
46,Nagendra1421 ,644
47,Laurens Profittlich,643
48,Alvar Soome,638
49,leijurv,629
50,radres,625
51,Oskar Haarklou Veileborg,623
52,Alen Koso ,618
52,DC,618
54,anonymous user #778977,614
55,nthistle,611
56,fromthebits,610
56,Mxz-11,610
58,bluepichu,598
59,Alexander Fu,590
60,jonathanpaulson,584
61,Michael Peters,569
62,Subhargh,565
63,twinysam,546
64,ThePrivatePanda,541
65,anonymous user #1569907,522
66,oofmatoes,517
67,Ferdinand Davidenko,516
68,Peppa Li,515
69,Rafiea Ashraf,511
69,anonymous user #297891,511
71,Fatima Malik,507
72,Muhammad Ibrahim Qasmi,498
73,neelthepatel8,494
74,Himanshu Shekhar,493
75,mrphlip,481
75,anonymous user #4454326,481
77,anonymous user #4496671,477
78,Hugo Hu-man,471
79,Adavya Goyal,468
80,Kevin Sun,467
80,sonivi,467
82,Madhusudhan Reddy Yerragudi,465
83,Kamila Szewczyk,464
84,Zedespook,462
85,Nathan Fenner,457
85,Kosikowski,457
87,Anthony Bondarenko,449
88,Pancake,448
88,tgudlek,448
90,Neel Shukla,443
91,mangoqwq,440
92,Richard Wray,434
93,ShuBan,432
94,Palash Sharma,430
95,Jaron Rothbaum,429
96,Jan Verbeek,428
97,Justin Wang,426
98,Zaid Alsaqabi ,424
99,Tomislav Balabanov ,420
99,Chinnu B,420
101,ASHUdev05,419
101,Daniel Kremsa,419
101,oPeras1,419
104,nim-ka,416
104,Alex Hellings,416
106,dnialh,405
107,Derek Liu,404
108,AniruthAnanth,402
109,Yashraj Iyer,399
109,PeterFrancoisBadenhorst,399
111,chunkybanana,395
112,SebbyLaw,394
112,Kedhar,394
114,anonymous user #44119,391
115,Ahmad Fakhar,387
116,noah r.,384
117,andrew xu,380
118,PoffM,374
119,Suraj Singh,367
120,Ryan Hitchman,364
120,Tayyab Sajjad,364
122,kkmonlee,362
123,Steven Grond ,359
123,"Chelliah, Jawahar Santhoshkumar",359
125,Stephan Botes,358
126,Nikolay Chikin,354
127,Neal Wu,353
128,tenth,352
129,mocy ,350
130,Vansh Bataviya,347
130,anonymous user #3394841,347
132,petertseng,344
132,Manh Vu van,344
134,0xMimir,343
134,anonymous user #4456307,343
136,KirollosM,339
137,Michael,334
138,Lohit Kolluri,332
139,SelmaGuedidi,331
140,MrCodyTester,330
141,Christian G,329
142,Obie Munoz,327
142,Asuka Minato,327
144,Lars Tegeler,325
144,JohnnyBazzinga ,325
146,Andras Barthazi,322
147,Remy ROYER-ADNOT,318
148,sachin-handiekar ,317
149,lakshay007,314
150,Atharv120420001 ,313
151,geohotstan,307
152,dzaima,304
152,atharvwani01 ,304
154,anonymous user #1067586,301
154,Mahamadou Ba,301
156,Muhammad Arham ,299
157,Dhruv Kangarla,296
158,Krentin Naidoo,293
159,Erik Amirell Eklöf,291
160,Lydxn,290
160,rohit746,290
162,Alexander Haupt,289
163,marouane tayab,288
164,zach1502,287
164,Jakub Spólnik,287
166,Yu Long,286
167,Sreekanth Krishnankutty Nair,285
168,Jasper van Merle,283
169,danteissaias,281
170,Oliver Ni,278
171,jovsa,277
171,Uday Garg,277
173,david-why,276
174,Taras Gritsenko,271
175,zvdy,269
176,looluo,265
177,vash3r ,264
178,@AlexSkidanov,262
179,sihagujjwal ,259
180,Tuke,258
181,Tristan Sharma,255
182,Kevin Sheng,254
182,Noble Mushtak,254
182,3kh0,254
185,Hayzam Sherif,253
186,imagine-hussain,252
187,ayush rathore,246
188,Justin Arnold,245
188,rictic,245
188,fraito,245
191,Ian Wilson,243
192,Alexandra Murzina,242
192,Daniel Huang,242
194,anonymous user #4422568,240
195,flocto,239
196,Starwort,238
196,Kirby703,238
198,anonymous user #4331139,237
199,bjebert,236
199,Mkhmkh,236
199,michaelerne,236
202,Arghadeep Saha,233
202,mocy,233
204,Tom Donohue,232
205,hyperneutrino,230
206,Ben Zydney,227
206,Connor Frank,227
208,grkozlowski,226
208,Craig Gidney,226
208,Muhammad Qurban,226
211,Anango Prabhat,224
211,Akari,224
213,anonymous user #947465,222
213,Owen,222
213,lovelyboon,222
213,anonymous user #4440798,222
217,Ryan O’Hara,221
217,Владислав Быконь,221
217,TimHuisman1703,221
220,Sean Yawning,219
221,anonymous user #4257740,213
222,Sana Raza,212
222,Mathias Rav,212
224,anominos,211
224,sean,211
224,David Salathé,211
227,psun256,210
227,Ritwin Narra,210
227,PoustouFlan,210
227,mserrano ,210
231,Camelpilot33,205
231,Carl Oscar Aaro,205
231,Anthony Li,205
234,Niklas Wojtkowiak,204
235,GregorPorsch,201
236,qianxyz ,200
236,anonymous user #4404080,200
236,anonymous user #4387418,200
239,ashwini bs,198
239,Umberto Puddu,198
241,Peter Hedman,197
241,Nik Sauer,197
243,Shen Li,195
243,gldanoob,195
245,RisaCharvi,194
246,ZED.Charley William Thairo,193
246,Purunjay Choudhary,193
246,jkrajniak,193
249,DartCZ,192
250,whixzyy,191
251,Justin Watts,190
252,SaakiBhojanam,189
252,anonymous user #4263503,189
254,Peter Burbery,188
255,zdu863,187
255,zarif jorayev,187
255,Fahad Abbas,187
258,Venkat Rao,186
258,Nathan Coulas,186
258,Dylan Smith,186
261,spaceybread,185
262,Brandon G,184
263,Anish Singhani,183
263,Andy Tam,183
265,anonymous user #3415866,181
265,Chander Balu,181
267,Phalit Jotwani,180
267,LeDawaa,180
269,Looking for blog readers!,179
269,Zack Lee,179
269,BizzMage,179
269,anonymous user #2208007,179
273,Simon Wacziarg,178
273,Theo Browne,178
275,Aidan Littman,177
276,anonymous user #4190372,175
276,Stuart Westerman,175
278,Arjun M,174
279,Verulean,173
279,guohao,173
279,Ankit Mohanty,173
282,ben,172
282,Nathan Tran,172
282,Omi J,172
285,Jonathan Ross,171
286,SnowballSH,170
286,NantusGroenewald,170
288,blaumeise20,167
289,Dana,166
289,YUGANDRAN B (RA2211003011715),166
291,anonymous user #2563521,164
291,Muhammad Hamza Hassaan,164
293,benmirtchouk,163
293,Chris Talbot,163
295,anonymous user #1565212,162
296,Lucas Lugão ,161
296,andy-k,161
296,anonymous user #4821862,161
299,David Carlin,160
300,ClaudioPal20,159
300,Kosikowski ,159
300,KedharnadhKamatham,159
303,Satya Jhaveri,158
303,Christian N,158
303,Saqlain Abid,158
303,anonymous user #404252,158
307,TXort,155
308,Lenny S,154
308,Solomon,154
308,csjh,154
308,nik-solcast,154
312,Måns Magnusson,151
312,Ravi,151
312,CypherGuy,151
315,CelestialCoder,150
315,@zukonit14,150
317,Jeroen Op de Beek,149
318,Jennifer,148
319,rak1507,147
319,Ryan Eaton,147
319,cqzou,147
319,Joseph Durie,147
323,jwseph,145
324,Somchai Wichaidit,144
324,Nihal Awasthi,144
