position,user,score
1,caporalCoder,935
2,Bikatr7,907
3,secemp9,878
4,eniraa,871
5,George Hotz,828
6,Małgorzata Kozłowska,778
7,James Sorenson,748
8,Luca De Cosmo,735
9,Alex Steele,679
10,hugoromerorico,676
11,markoub,635
12,fromthebits,610
13,Lex Moulton,586
14,anonymous user #2537932,585
15,tckmn,579
16,Michael Broughton,552
17,Chara,540
18,radres,535
19,RangerMcSexy,529
20,5space,510
21,oofmatoes,487
22,Reza Rezvan,485
23,Ad1tya-007,479
24,Daniel Yang,477
25,Muhammad Arslan,472
26,Hugo Hu-man,471
26,Subhargh,471
28,Alexander Fu,469
29,ChristophGreger,458
30,Hunter Gould,457
31,röb,455
32,Pancake,448
33,u4sef,432
34,Rafiea Ashraf,415
35,@Dusknt,413
36,AniruthAnanth,402
37,Yashraj Iyer,399
37,PeterFrancoisBadenhorst,399
39,anonymous user #302636,397
40,noah r.,384
41,Kamila Szewczyk,379
42,Laurens Profittlich,378
43,ThePrivatePanda,374
43,PoffM,374
45,anonymous user #4496671,372
46,Simon,370
46,Jaron Rothbaum,370
48,anonymous user #60233,368
49,Stephan Botes,358
50,bluepichu,357
51,chunkybanana,356
52,Peter Cullen Burbery,355
53,mocy ,350
54,nim-ka,340
55,Steven Grond ,338
56,Adavya Goyal,333
57,Francesco Paolo Piga,331
58,muhammad bilal,329
59,Fatima Malik,326
60,Lars Tegeler,325
60,JohnnyBazzinga ,325
62,Alen Koso ,324
63,boboquack,322
64,anonymous user #297891,321
65,lakshay007,314
66,Atharv120420001 ,313
67,petertseng,310
67,Ryan Hitchman,310
69,Mxz-11,305
70,anonymous user #1067586,301
71,Remy ROYER-ADNOT,294
72,Duro,290
73,AndrejStratmann,289
74,Jakub Spólnik,287
75,KirollosM,286
76,jonathanpaulson,281
76,danteissaias,281
78,Oskar Haarklou Veileborg,280
79,Uday Garg,277
80,Oliver Ni,273
81,Taras Gritsenko,271
82,zvdy,269
83,Nagendra1421 ,267
84,Alvar Soome,265
85,SebbyLaw,264
86,anonymous user #44119,261
87,Tuke,258
88,Tomislav Balabanov ,255
89,imagine-hussain,252
