position,user,score
1,secemp9,760
2,eniraa,663
3,Małgorzata Kozłowska,613
4,Bikatr7,609
5,caporalCoder,561
6,Luca De Cosmo,555
7,James Sorenson,542
8,Alex Steele,494
8,George Hotz,494
10,oofmatoes,487
11,Reza Rezvan,485
12,hugoromerorico,477
12,Lex Moulton,477
14,Michael Broughton,469
15,markoub,467
16,5space,426
17,@Dusknt,413
18,AniruthAnanth,402
19,Yashraj Iyer,399
20,Hugo Hu-man,398
21,Hunter Gould,386
22,Chara,385
23,Daniel Yang,384
23,tckmn,384
23,noah r.,384
26,Muhammad Arslan,380
27,Kamila Szewczyk,379
28,PoffM,374
29,radres,371
30,Jaron Rothbaum,370
31,Ad1tya-007,357
32,chunkybanana,356
33,fromthebits,354
34,Alexander Fu,345
34,PeterFrancoisBadenhorst,345
36,Subhargh,339
37,anonymous user #60233,335
38,RangerMcSexy,328
39,JohnnyBazzinga ,325
40,bluepichu,324
41,boboquack,322
42,Peter Cullen Burbery,315
43,lakshay007,314
44,Adavya Goyal,311
45,petertseng,310
46,Mxz-11,305
47,Remy ROYER-ADNOT,294
48,AndrejStratmann,289
49,Jakub Spólnik,287
50,KirollosM,286
51,jonathanpaulson,281
51,danteissaias,281
53,Fatima Malik,277
54,Ryan Hitchman,276
55,Rafiea Ashraf,274
56,anonymous user #44119,261
57,Tuke,258
58,imagine-hussain,252
59,zvdy,250
60,nim-ka,246
61,Justin Arnold,245
61,rictic,245
63,Justin Wang,244
64,u4sef,243
65,Pancake,242
66,anonymous user #2537932,241
67,Steven Grond ,239
68,anonymous user #4331139,237
69,nthistle,233
70,bjebert,232
70,Tom Donohue,232
72,david-why,226
73,Ian Wilson,225
74,anonymous user #947465,222
75,Oliver Ni,221
75,Ryan O’Hara,221
77,Duro,217
78,leijurv,213
79,Sana Raza,212
80,sean,211
81,Niklas Wojtkowiak,204
82,ThePrivatePanda,202
83,Taras Gritsenko,201
83,Atharv120420001 ,201
85,qianxyz ,200
85,Kevin Sheng,200
85,anonymous user #4404080,200
88,tenth,198
89,Peter Hedman,197
89,mrphlip,197
89,Nik Sauer,197
92,vash3r ,196
93,Shen Li,195
93,gldanoob,195
95,flocto,194
96,Anango Prabhat,193
97,Obie Munoz,192
98,whixzyy,191
99,psun256,190
100,SaakiBhojanam,189
101,Peter Burbery,188
102,Arghadeep Saha,187
103,Nathan Coulas,186
103,Francesco Paolo Piga,186
105,Brandon G,184
105,Justin Watts,184
105,Stephan Botes,184
108,Anish Singhani,183
108,Andy Tam,183
110,röb,181
111,LeDawaa,180
112,Looking for blog readers!,179
112,BizzMage,179
114,Simon Wacziarg,178
114,Richard Wray,178
116,Aidan Littman,177
117,Simon,175
117,anonymous user #778977,175
117,anonymous user #4190372,175
120,Arjun M,174
121,ben,172
121,Nathan Tran,172
121,Omi J,172
124,Jonathan Ross,171
125,SnowballSH,170
126,Dana,166
126,Purunjay Choudhary,166
128,anonymous user #2563521,164
129,benmirtchouk,163
129,Alvar Soome,163
129,Chris Talbot,163
132,anonymous user #1565212,162
132,Jasper van Merle,162
132,Lars Tegeler,162
135,Lucas Lugão ,161
135,Laurens Profittlich,161
135,Daniel Kremsa,161
138,mocy ,160
138,anonymous user #4496671,160
138,David Carlin,160
141,Nagendra1421 ,159
142,Christian N,158
142,muhammad bilal,158
144,TXort,155
144,Carl Oscar Aaro,155
146,Lenny S,154
146,nik-solcast,154
148,dnialh,152
149,anonymous user #302636,151
150,CelestialCoder,150
150,@zukonit14,150
152,rak1507,147
152,Ryan Eaton,147
154,zach1502,145
155,Nihal Awasthi,144
156,Smugaski,143
157,evanphoward,139
158,Maverick Woo,138
158,Aditya,138
160,Aryan Raj,137
160,jovsa,137
162,grkozlowski,136
163,Himanshu Shekhar,135
164,dzaima,134
164,Ijtihed,134
166,0xMimir,133
167,Solomon,132
167,connorjayr,132
167,mserrano,132
167,anonymous user #3316019,132
171,David Jiang,131
171,sopyb,131
171,SebbyLaw,131
171,cqzou,131
171,luckytumang,131
176,anominos,130
176,Paul McMullin,130
178,Starwort,129
179,raikoug ,128
180,djbloop,127
181,nimak02,126
182,ctborg,125
182,Kevin Sun,125
182,Jonas Haller,125
182,Shidowy,125
186,Camelpilot33,123
186,anonymous user #1067586,123
188,Hasan Khan,121
189,Alexander Haupt,118
190,ZED.Charley William Thairo,112
191,Phalit Jotwani,111
191,Setu Chokshi,111
191,Dankronborg1,111
194,Milindh Vijay,110
195,Oskar Haarklou Veileborg,109
196,NantusGroenewald,108
196,bvolpato,108
196,Dconan-inn,108
199,mangoqwq,106
199,p1geon,106
201,Venkat Rao,105
201,Chinnu B,105
203,anonymous user #1569907,103
203,vorobalek,103
203,3kh0,103
206,Corentin THOMASSET,102
207,katrinafyi,101
207,Shashank Bhatt,101
207,Lydxn,101
207,anonymous user #1398311,101
207,John Doe,101
212,Jan Verbeek,100
212,Luci,100
212,Arun Muthukkumar,100
212,Joy Liu,100
212,Tomislav Grospić,100
217,Viken Manoukian,99
217,Andras Barthazi,99
219,sharunkumar,98
220,Aleksei Popov,97
220,Muhammad Qurban,97
222,kyle-he,96
222,anonymous user #297891,96
224,Sean Ye,95
224,ChristophGreger,95
226,Mkhmkh,94
226,Vansh Bataviya,94
228,csjh,93
228,Delphine Tahon,93
230,Krishna Reddy,92
231,Noah Jorgensen ,91
231,David Naderer,91
233,mrkeldon,90
233,Kevin Yap,90
233,rudyardrichter,90
236,masecla22,89
237,andrew xu,88
238,Verulean,86
238,Gabriel Clark,86
238,Mattéo Delabre,86
241,Grzegorz Fudro ARRIS,83
241,mangiucugna,83
243,Robert Xiao,82
243,Gaurav Gosain,82
243,Dhruv Kangarla,82
246,Kethan Vegunta,80
246,ShuBan,80
248,Alen Koso ,79
248,Rozen Berg,79
250,Davis Yoshida ,78
250,Martin Camacho,78
252,Muhammad Ibrahim Qasmi,77
252,Paul Großmann,77
252,Seth Payne,77
255,Tomislav Balabanov ,76
256,jrdonat,75
256,Neal Wu,75
256,ASHUdev05,75
256,CypherGuy,75
260,Josh Wheeler,74
261,Shawn Hagler,73
261,Muhammad Arham ,73
263,cleoman,72
263,Ben Zydney,72
263,anonymous user #3468430,72
263,anonymous user #1521675,72
267,neelthepatel8,71
267,lovelyboon,71
269,ecqiu,70
269,kcaze,70
269,Alain,70
269,Ashar086,70
269,Simon Kallassi,70
269,Kyle He,70
275,tjwei,68
275,JodyLorah ,68
275,rcvalenteai,68
278,anonymous user #4422568,66
278,rohit746,66
280,ashwini bs,65
280,sellenth,65
280,Sikander Nawaz,65
280,gnawyymmij,65
284,Lukas Gelbmann,64
284,anonymous user #1065087,64
284,anonymous user #4321209,64
284,AbrahamJLR,64
284,nguyenhoangminh31082003,64
284,Ravi,64
284,Michael,64
291,Michael McCright,63
291,Roger Kalliomäki,63
291,anonymous user #3415866,63
291,"Chelliah, Jawahar Santhoshkumar",63
295,Tobias-Glimmerfors,61
296,shahzoor khan,60
296,Останин Вадим,60
298,Steven Groves,59
298,anonymous user #4457101,59
298,Christian G,59
301,Luap2003,57
301,bjaxqq,57
303,Thomas Feld,56
303,Alexandra Murzina,56
303,TAHLEEL AHMAD BANDAY (RA2311026010411),56
306,PratyushBalaji,55
306,Cody Kaczynski,55
306,looluo,55
306,intelliot,55
306,Almkvist1,55
311,Søren Fuglede Jørgensen,54
311,xiBread,54
311,Somchai Wichaidit,54
311,petreleon,54
311,fumbl3b,54
311,Baron105,54
317,Eddie Qiao,53
317,Simiaki Videos,53
317,Niels Kootstra,53
317,vallabhiaf,53
317,Math Enthusiast,53
317,chaxx,53
323,hyper-neutrino,52
323,skanev,52
323,Nathan Fenner,52
323,Mandfred Leow,52
323,James Carter | Team Covalence,52
328,Yegor Zakharov,51
328,David Guo,51
328,Neel Shukla,51
331,Lovemathboy H,50
331,dan-simon,50
331,Saumitra Verma,50
334,TheFatRabbit,49
334,Владислав Быконь,49
334,Norman Meyer,49
334,Muhammad Qasim,49
338,Raymond Chen,48
338,Andrew Macheret,48
338,Shreyansh Jain ,48
338,rocket3989,48
338,Craig Gidney,48
338,swhitt,48
344,Bjørnar Leithe,47
344,Nick C,47
346,Måns Magnusson,46
346,relue,46
348,kxd66,45
348,Felix ,45
348,anonymous user #4319198,45
351,Zack Lee,44
351,anonymous user #1576291,44
351,Marc Schneider,44
354,Alexander Berntsson,43
354,anonymous user #676321,43
354,Joe L.,43
354,Keagan de Castro,43
358,Christian Cederquist,42
358,Rohan Garg,42
358,Prakhar Gupta ,42
358,Max Jäger ,42
358,RAVEENA CHATLA,42
363,Daniel Long,41
363,zohaib hassan,41
365,Satya Jhaveri,40
365,Shira,40
365,Madhusudhan Reddy Yerragudi,40
368,Jodi Diffey,39
368,Tim Vermeulen,39
368,Ian Nelson ,39
368,Haris Ghaffar,39
368,Noble Mushtak,39
368,bobthebuilder2795,39
368,fraito,39
375,twright0,38
375,Samvar Shah,38
375,DinooSaaw,38
375,Mahamadou Ba,38
375,TimHuisman1703,38
380,Harsh Mannava,37
380,anonymous user #4454326,37
380,Michael Peters,37
383,Kirby703,36
383,Kalin Ivanov,36
383,anonymous user #1510407,36
383,Maarten Sijm,36
387,anonymous user #677741,35
387,Nauman Khalid,35
387,Ahmad Fakhar,35
390,Krish,34
390,vstrimaitis,34
