position,user,score
1,RangerMcSexy,2533
2,ChristophGreger,2357
3,James Sorenson,1996
4,Małgorzata Kozłowska,1939
5,Alex Steele,1889
6,caporalCoder,1869
7,Chara,1766
8,Bikatr7,1699
9,Peter Cullen Burbery,1657
10,eniraa,1642
11,138 Aspen,1616
12,hugoromerorico,1435
13,Hunter Gould,1403
14,anonymous user #302636,1353
15,Jonas Haller,1349
16,anonymous user #4697958,1348
17,tckmn,1334
18,Duro,1329
19,dan-simon,1316
20,muhammad bilal,1306
21,secemp9,1297
22,markoub,1271
23,Michael Broughton,1207
24,Francesco Paolo Piga,1174
25,fromthebits ,1168
26,@Dusknt,1104
27,Muhammad Ibrahim Qasmi,1099
28,5space,1090
29,Alvar Soome,1029
30,Lex Moulton,1026
31,Zedespook,1021
32,KedharnadhKamatham,1020
33,boboquack,1018
34,u4sef,1011
35,Ferdinand Davidenko,1004
36,AndrejStratmann,968
37,BrandenXia,964
38,Nagendra1421 ,960
39,Muhammad Arham ,959
40,Muhammad Arslan,955
41,Alexander Fu,907
42,kkmonlee,905
43,Luca De Cosmo,904
44,anonymous user #60233,888
45,Anthony Bondarenko,881
45,GregorPorsch,881
47,Reza Rezvan,860
48,Andrew Liu,848
49,anonymous user #1510407,841
50,Muhammad Qurban,834
50,Ahmad Fakhar,834
52,Ad1tya-007,831
53,George Hotz,828
54,Suraj Singh,826
55,Fatima Malik,803
56,Tayyab Sajjad,802
57,anonymous user #778977,798
58,sonivi,797
59,Stephen Olano,794
60,Simon,793
61,Daniel Yang,783
61,jonathanpaulson,783
63,andrew xu,782
64,anonymous user #1569907,781
65,Kevin Sun,772
66,anonymous user #2537932,768
67,röb,761
68,Neel Shukla,749
69,Sana Raza,744
70,sihagujjwal ,713
71,anonymous user #297891,688
72,nthistle,682
73,Oskar Haarklou Veileborg,680
74,mrphlip,679
75,grkozlowski,674
76,ThePrivatePanda,673
77,Chinnu B,667
78,Alen Koso ,663
79,Alex Hellings,660
80,radres,657
81,Justin Wang,655
82,bluepichu,650
83,oofmatoes,649
84,Subhargh,643
84,Laurens Profittlich,643
86,Palash Sharma,636
87,Himanshu Shekhar,630
88,leijurv,629
89,"Chelliah, Jawahar Santhoshkumar",621
90,DC,618
91,fromthebits,610
91,Mxz-11,610
93,Nathan Fenner,607
94,dnialh,594
95,Adavya Goyal,576
96,Michael Peters,569
97,Tristan Sharma,567
98,Kirby703,559
99,Steven Grond ,558
100,twinysam,546
101,Saqlain Abid,542
102,nim-ka,535
102,Neal Wu,535
102,anonymous user #4456307,535
105,sachin-handiekar ,534
106,Madhusudhan Reddy Yerragudi,533
107,Nikolay Chikin,527
108,Kosikowski ,520
109,Peppa Li,515
110,Rafiea Ashraf,511
111,Muhammad Hamza Hassaan,510
112,Alexandra Murzina,509
113,mocy,504
114,anonymous user #3394841,501
115,neelthepatel8,494
116,Manh Vu van,492
116,Fahad Abbas,492
118,hyperneutrino,484
119,Ian Wilson,482
120,anonymous user #4454326,481
121,michaelerne,480
122,anonymous user #44119,477
122,anonymous user #4496671,477
124,Derek Liu,473
125,Zaid Alsaqabi ,472
126,Hugo Hu-man,471
127,Jaron Rothbaum,465
128,Kamila Szewczyk,464
129,oPeras1,459
130,Kosikowski,457
131,Ben Zydney,456
132,Pancake,448
132,Asuka Minato,448
132,Krentin Naidoo,448
132,tgudlek,448
136,0xMimir,447
137,mangoqwq,440
138,CodeNinja ,437
139,tenth,436
140,Richard Wray,434
141,ShuBan,432
142,chunkybanana,430
143,Erik Amirell Eklöf,429
144,Jan Verbeek,428
145,petertseng,424
146,SelmaGuedidi,423
147,Hein Van der Merwe,421
148,Tomislav Balabanov ,420
149,Ryan Hitchman,419
149,ASHUdev05,419
149,Daniel Kremsa,419
152,Lohit Kolluri,418
153,marouane tayab,417
154,Yu Long,413
155,Paras Ningune,406
156,AniruthAnanth,402
157,Egor Kulikov ,401
158,Yashraj Iyer,399
158,PeterFrancoisBadenhorst,399
160,Alexander Haupt,397
160,AaQib Ali,397
162,Anango Prabhat,394
162,ZED.Charley William Thairo,394
162,SebbyLaw,394
162,Kedhar,394
166,Lydxn,393
166,@AlexSkidanov,393
168,Michael,389
169,Sreekanth Krishnankutty,387
170,noah r.,384
171,Gabriele Bosoni,383
172,Alexander Salmin ,380
173,PoffM,374
174,Arghadeep Saha,365
175,Stephan Botes,358
176,Kevin Sheng,356
177,destryptor,352
177,Muhammad Mubashir,352
179,Noble Mushtak,351
180,mocy ,350
181,Vansh Bataviya,347
182,Sikander Nawaz,343
183,flocto,340
184,KirollosM,339
184,looluo,339
186,Sharjeel Ahmad,336
187,ClaudioPal20,334
