position,user,score
1,Bikatr7,1288
2,caporalCoder,1206
3,eniraa,1184
4,secemp9,1036
5,James Sorenson,1013
6,markoub,944
7,Małgorzata Kozłowska,918
8,Alex Steele,891
8,RangerMcSexy,891
10,ChristophGreger,848
11,hugoromerorico,843
12,George Hotz,828
13,u4sef,820
14,anonymous user #2537932,768
15,Chara,744
16,Luca De Cosmo,735
17,tckmn,711
18,Peter Cullen Burbery,669
19,Ad1tya-007,611
20,fromthebits,610
21,Muhammad Arslan,597
22,Hunter Gould,587
23,Lex Moulton,586
24,Michael Broughton,585
25,5space,576
26,DC,541
27,röb,538
28,radres,535
29,Daniel Yang,524
30,Laurens Profittlich,512
31,ThePrivatePanda,498
31,Mxz-11,498
33,anonymous user #302636,496
34,anonymous user #60233,493
35,Subhargh,490
36,oofmatoes,487
36,Rafiea Ashraf,487
38,Alen Koso ,486
38,Alexander Fu,486
40,Reza Rezvan,485
41,anonymous user #4496671,477
42,Andrew Liu,476
43,Hugo Hu-man,471
44,Kamila Szewczyk,464
45,Pancake,448
46,Nagendra1421 ,436
47,Jaron Rothbaum,429
48,138 Aspen,425
49,AndrejStratmann,424
49,Duro,424
51,neelthepatel8,418
52,@Dusknt,413
53,AniruthAnanth,402
54,Yashraj Iyer,399
54,PeterFrancoisBadenhorst,399
56,boboquack,398
57,chunkybanana,395
58,noah r.,384
59,Simon,381
60,Francesco Paolo Piga,378
61,Daniel Kremsa,377
62,Peppa Li,376
63,PoffM,374
64,Alvar Soome,366
65,Stephan Botes,358
66,bluepichu,357
67,mocy ,350
68,ASHUdev05,342
69,nim-ka,340
69,BrandenXia,340
71,SebbyLaw,339
72,Steven Grond ,338
73,twinysam,337
74,Adavya Goyal,333
75,muhammad bilal,329
76,Obie Munoz,327
76,Stephen Olano,327
78,Fatima Malik,326
79,Lars Tegeler,325
79,JohnnyBazzinga ,325
81,anonymous user #297891,321
82,Remy ROYER-ADNOT,318
83,leijurv,317
84,jonathanpaulson,316
84,Himanshu Shekhar,316
86,lakshay007,314
86,Kosikowski,314
88,Atharv120420001 ,313
89,petertseng,310
89,Ryan Hitchman,310
91,dan-simon,309
92,geohotstan,307
93,anonymous user #1067586,301
93,Mahamadou Ba,301
95,SelmaGuedidi,297
96,anonymous user #778977,296
97,Oskar Haarklou Veileborg,294
98,Jakub Spólnik,287
99,KirollosM,286
100,0xMimir,282
101,danteissaias,281
102,ShuBan,279
103,Oliver Ni,278
104,Uday Garg,277
105,david-why,276
105,Jonas Haller,276
107,Neel Shukla,272
107,fromthebits ,272
109,Taras Gritsenko,271
109,anonymous user #1510407,271
111,Tomislav Balabanov ,270
112,zvdy,269
113,anonymous user #1569907,266
114,anonymous user #44119,261
114,Neal Wu,261
114,Michael,261
117,Tuke,258
117,anonymous user #4454326,258
119,nthistle,257
120,imagine-hussain,252
121,Vansh Bataviya,248
122,Zaid Alsaqabi ,247
123,Justin Arnold,245
123,rictic,245
123,MrCodyTester,245
126,Justin Wang,244
127,mrphlip,241
128,Ferdinand Davidenko,240
129,tenth,239
130,anonymous user #4331139,237
131,bjebert,236
131,Mkhmkh,236
133,Tom Donohue,232
134,Ian Wilson,231
135,Connor Frank,227
136,grkozlowski,226
137,Michael Peters,223
138,anonymous user #947465,222
139,Ryan O’Hara,221
140,rohit746,220
141,Dhruv Kangarla,216
142,3kh0,214
143,Sana Raza,212
144,sean,211
145,psun256,210
146,flocto,208
147,Niklas Wojtkowiak,204
148,Kevin Sheng,201
149,qianxyz ,200
149,anonymous user #4404080,200
149,andrew xu,200
152,anonymous user #4697958,199
153,dnialh,198
153,Umberto Puddu,198
153,Anthony Bondarenko,198
156,Peter Hedman,197
156,Nik Sauer,197
158,Alexander Haupt,196
158,vash3r ,196
160,Shen Li,195
160,gldanoob,195
162,RisaCharvi,194
163,Anango Prabhat,193
163,jkrajniak,193
165,DartCZ,192
166,whixzyy,191
166,kkmonlee,191
168,Hayzam Sherif,190
169,SaakiBhojanam,189
169,"Chelliah, Jawahar Santhoshkumar",189
171,Peter Burbery,188
