position,user,score
1,xiaowuc1,555
2,Ian DeHaan,551
3,Oliver Ni,488
4,boboquack,456
5,5space,368
6,Jasper van Merle,366
7,Antonio Molina ,365
8,hyper-neutrino,355
9,nthistle,329
9,jonathanpaulson,329
11,ruuddotorg,296
12,Anish Singhani,292
13,tung491,286
14,Corentin THOMASSET,274
15,Joseph Durie,272
16,eniraa,269
17,anonymous user #60233,268
18,Erik Amirell Eklöf,266
19,Carl Schildkraut,265
20,PoustouFlan,264
21,leijurv,250
21,Craig Gidney,250
23,Kevin Yap,249
24,D. Salgado,224
24,Ryan Hitchman,224
26,S. Teikn Smith,223
26,Robert Xiao,223
28,Mathis Hammel ,203
29,dan-simon,201
30,Kevin Sheng,200
31,anonymous user #1565212,199
32,anonymous user #1067586,196
33,Noble Mushtak,195
34,Oleksandr Nikitin,194
35,zach1502,191
36,anonymous user #1759814,188
37,Shawn Hagler,186
38,@Dusknt,185
38,mwk48,185
40,Nikitosh,182
41,Defelo,180
41,bluepichu,180
43,LegionMammal978,177
44,Oskar Haarklou Veileborg,176
45,milesman34,174
45,Zeyu Chen,174
47,Xavier Cooney,173
48,Jan Verbeek,172
49,Balint R,171
50,sopyb,165
50,Neal Wu,165
52,Koen Oostveen,164
53,anonymous user #2001399,163
53,anonymous user #1510407,163
55,Yiming Li,162
56,PCSwingle,161
57,mserrano,158
57,Enterprize1,158
59,anonymous user #1556836,157
60,mrkeldon,156
61,Davis Yoshida ,149
62,Gorane7,148
63,Egor Kulikov ,142
64,anonymous user #3487639,139
64,@AlexSkidanov,139
66,Måns Magnusson,136
66,Miriam Vellacott,136
68,ZED.Charley William Thairo,133
69,grhkm21,132
70,Level 51,131
71,Looking for blog readers!,130
71,qpwoeirut,130
71,Aaron ,130
74,Bradley Louie,129
74,Austin,129
76,Timothy Mou,127
77,Thomas,125
78,anonymous user #2375057,124
78,bunceandbean,124
80,vstrimaitis,123
80,petertseng,123
80,Carl Oscar Aaro,123
83,anonymous user #2724128,122
83,Martin Camacho,122
85,thomasranieri,120
85,bcc32,120
87,Alex Liang,119
88,PDDG Glaser,118
88,Gabriel Wu,118
90,Anthony Li,116
91,Springo,115
91,masecla22,115
93,anonymous user #637942,113
93,the-chenergy,113
95,Alexey Shmelev,112
96,bradleysigma,111
97,shakespeare1564 ,110
97,Sreeram Ramachandran,110
99,Jimmy Ding,109
99,Tanner Hoke,109
101,Md Abedin,108
101,zacharybarbanell,108
103,leonard-weininger,107
104,HertzDevil,105
105,Proximity Trigger,104
106,Hannah Rose,103
107,Yik Chun Wong,101
108,anonymous user #640116,100
108,Paul Martinez ,100
108,secemp9,100
111,João Salavisa,98
112,hltk,96
113,mdlu,93
113,James Sorenson,93
113,Olle Lapidus,93
116,Ethan C,92
116,JackMacWindows,92
118,scanhex,91
119,tesselslate,90
119,RobertDWhite,90
119,Adrian Smith,90
122,anominos,89
122,Anango Prabhat,89
122,Lucas M.,89
125,connorjayr,88
125,Andrew X. ,88
127,Mercerenies,86
128,tckmn,85
128,Ross Dempsey,85
128,coolcomputery,85
131,ekimekim,84
131,Nick Liu,84
133,Carson Graham,83
133,Zack Chroman,83
135,Maks Verver,82
136,Jake Williams,81
136,RootCubed,81
138,Manish Kundu,80
138,Jieruei Chang,80
140,swhitt,78
140,sampersand,78
140,noblematt,78
143,anonymous user #975121,77
143,Tristan Lee,77
143,klange,77
143,Liresol,77
147,Omkar Bhalerao,76
147,andriigrynenko,76
149,Ross Newman,75
149,Kuma-TachiRen,75
149,Muhammad Rais Fathin Mudzakir,75
152,Nikhil Vijai,74
152,Andrew Von Stieglitz,74
154,tbodt,73
154,Gustav Kalander,73
154,nkitsaini,73
154,alexxyu,73
158,Lenny S,72
158,Cameron Wu ,72
160,Nathan Fenner,71
160,poniponiponiponiponiponiponiponiponi,71
160,Geoffrey Kleinberg,71
163,William Y. Feng,70
163,Craig Silverstein,70
165,seligman99,69
165,Ryan O’Hara,69
167,Maxim Volkov,68
168,gabekanegae,67
169,Clancy Woodburn,66
169,Minh Nguyen Quang,66
169,skanev,66
172,Adavya Goyal,65
172,Nick Gavalas,65
172,Robert Pham,65
172,BelgianSalamander,65
176,Michael Skyba,64
176,Han Mertens,64
176,Natanaelel,64
176,Dylan Smith,64
180,Cai Zhenzhi,63
180,Josh Taylor,63
180,rak1507,63
180,Etienne Vouga,63
184,djpohly,62
184,BrooklynS,62
184,Lawrence Kesteloot,62
184,lonerz,62
188,Coby Tran,60
188,Vince7778,60
190,anonymous user #1047278,59
190,Epiphane,59
190,John Kesler,59
193,andy-k,58
193,Thomas Feld,58
193,sguest,58
196,startrekdude,57
196,Ben,57
198,Krish,56
198,mangoqwq,56
198,willwam,56
201,Daniel Gu,55
201,DLu,55
201,jebouin,55
204,sourishsharma17,53
204,Lewin Gan,53
204,OroArmor,53
204,bruteforceboy,53
204,Jacob Wood,53
209,5joshi,52
210,penteract,50
210,Aaron Fink,50
210,Kami Leon,50
213,CAG2Mark,49
213,Rustam Musin,49
213,Vitalii Nevidomyi,49
216,Pontus Walck ,48
216,Liwei Cai,48
218,Michael Tardibuono,47
219,Joshua Dunbrack,46
219,tluo5458,46
221,Rem Zhang,45
221,Thomas Neill,45
221,Brian Liu,45
221,yuizumi,45
221,Verulean,45
226,Badtz,44
226,miriam-rittenberg,44
228,Casey Bolton,43
228,Erik Szalay,43
228,LK,43
231,mrphlip,42
231,Kevin Bienvenu,42
233,glguy,41
234,tmiddlet ,40
235,Pedro Osório,39
236,Matthew Ramina,38
236,Cameron Aavik,38
238,elnardu,37
238,otisdog8,37
238,david-why,37
241,Talchas,36
242,Lukáš Folwarczný,35
242,anonymous user #387166,35
244,Lars Haulin ,33
245,Ian O'Donnell,32
245,Nikhil Menon,32
245,Justin Yokota,32
248,bjebert,31
248,Kostero,31
250,Angelica Naguio,30
251,JLMadsen,29
251,kaveripriyap,29
251,RandomLB,29
254,mebeim,28
254,horo,28
256,chluebi,27
256,mayoff,27
258,Sheler_,26
258,Adam Hutchings,26
260,TimHuisman1703,24
260,Yabk,24
260,DayDun,24
263,1234abcdcba4321 ,23
263,Jordan Richards,23
263,tenth,23
266,Chao Zhang,22
266,Tyler Lemburg,22
268,Noureldin,20
268,drysle,20
268,Ben Zydney,20
268,MeepMoop,20
272,Magnus Hokland Hegdahl,19
272,Thibaud Maurel,19
272,Sobhan Mohammadpour,19
275,Sam Le,17
275,Mark Wen,17
275,Kroppeb,17
278,Sebastian Aigner,16
278,Ethan Luo,16
278,Daniel Cepeda,16
278,icemoon97,16
278,Chi Feng,16
283,anonymous user #614991,15
283,MikeXander,15
283,Ivan Kazmenko,15
286,anonymous user #2403605,14
286,Summata Notata,14
286,periodically-makes-puns,14
286,Jerry Xu,14
286,anonymous user #1132516,14
291,Timothy Gonzalez,13
291,Paul McMullin,13
291,Jeff Zhang,13
294,evanphoward,12
294,Jérémy Guillot,12
294,NBonaparte,12
297,lilweege,11
297,Ryan Eaton,11
297,radoslav11,11
300,stristr,10
301,etotheipi1,9
301,Dragon-Hatcher,9
301,Elijah-Huang,9
304,cup2of2tea,8
304,denilblecodeur,8
304,Emil Kaczyński ,8
307,Lief,7
307,Daniel Anker Hermansen,7
307,trigtbh,7
307,RundownRhino,7
311,nick-hiebl,6
312,phenomist,5
312,Yoshiap,5
312,Михаил Минков ,5
312,Edward Lue,5
312,orfest,5
317,jacobparish,4
318,Leo Uino ,3
318,ouwou,3
318,Dmytro Kozhevin,3
321,Golovanov399,2
321,Julian Baldus,2
321,carro,2
321,Roman Elizarov,2
325,Joshua Broeksteeg ,1
325,Cameron Montag ,1
325,Ryan Dewey ,1
