position,user,score
1,xiaowuc1,2958
2,tckmn,2540
3,5space,2464
4,jonathanpaulson,2280
5,Antonio Molina ,2211
6,bluepichu,2195
7,hyper-neutrino,2169
8,Ian DeHaan,1984
9,boboquack,1964
10,dan-simon,1957
11,leijurv,1902
12,nthistle,1892
13,Noble Mushtak,1864
14,Oliver Ni,1831
15,D. Salgado,1716
16,Anish Singhani,1688
17,Carl Schildkraut,1653
18,mserrano,1567
19,Oskar Haarklou Veileborg,1559
20,Lewin Gan,1480
21,ruuddotorg,1469
22,Robert Xiao,1434
23,Oleksandr Nikitin,1404
24,Kroppeb,1396
25,Joseph Durie,1330
26,anonymous user #1510407,1304
27,Neal Wu,1299
27,zacharybarbanell,1299
29,Balint R,1282
30,mrphlip,1194
31,nim-ka,1193
32,Erik Amirell Eklöf,1146
33,scanhex,1128
34,Nathan Fenner,1108
35,Jan Verbeek,1095
36,Kevin Sheng,1088
37,Yoshiap,1070
38,Adavya Goyal,1054
39,Thomas Neill,1045
40,Ryan Hitchman,1043
41,Mathis Hammel ,1029
42,Looking for blog readers!,1012
43,PCSwingle,1009
44,Egor Kulikov ,1001
45,secemp9,993
46,Lovemathboy H,983
47,LegionMammal978,981
48,Davis Yoshida ,974
49,Vladislav Isenbaev,967
50,vstrimaitis,949
51,Ryan O’Hara,936
52,Magnus Hokland Hegdahl,922
53,connorjayr,911
54,Thomas Feld,897
55,Anthony Li,896
56,@AlexSkidanov,891
57,Sean Yawning,887
58,Gorane7,886
59,int-e,866
60,glguy,864
61,Zack Lee,862
62,TimHuisman1703,858
63,Zeyu Chen,851
64,grhkm21,832
65,Gabriel Wu,800
66,qpwoeirut,796
67,Justin Yokota,775
68,David Sharick,759
69,mrkeldon,748
70,Kuma-TachiRen,741
71,Ross Dempsey,731
72,phenomist,723
73,Shawn Hagler,721
74,WutPu,718
75,rhendric,707
76,tenth,700
77,Måns Magnusson,687
78,Epiphane,682
79,Anango Prabhat,675
80,msullivan,673
81,the-chenergy,672
82,bcc32,654
83,Mercerenies,651
83,coolcomputery,651
85,Jimmy Mårdell,646
86,Nicky Skybytskyi,645
87,Craig Gidney,642
87,Verulean,642
89,mangoqwq,640
90,david-why,638
91,Pi-Hsun Shih,626
92,Daniel Yang,624
93,Kevin Wang,619
94,SeptaCube,618
95,Liresol,612
96,Tristan Sharma,595
97,Xavier Rene Plourde,587
98,Jasper van Merle,583
98,penteract,583
100,PoustouFlan,582
101,Kye W. Shi,574
102,Alexander Haupt,562
103,Vince7778,559
104,Patrick Hogg,549
105,Starwort,545
106,eniraa,541
107,Роман Курмаев,539
108,S. Teikn Smith,536
109,jebouin,529
110,Brian Liu,527
111,Gregor Kikelj,522
112,Kirby703,519
113,Daniel Gu,513
114,Also looking 4 an internship! ,510
115,evanphoward,509
116,Dylan Smith,504
117,Cody Carlsen ,496
118,Defelo,489
119,tung491,486
120,Etienne Vouga,483
121,ZED.Charley William Thairo,480
122,eagely,479
123,anonymous user #1067586,474
124,yusent,471
125,anonymous user #637942,470
126,Thomas,465
127,milesman34,463
127,anonymous user #3487639,463
129,anonymous user #1759814,457
130,ttalvitie,455
131,DayDun,448
132,thuustalu,444
133,Clancy Woodburn,441
133,seligman99,441
133,qwewqa,441
136,rak1507,436
137,Level 51,434
138,anonymous user #1556836,433
139,Zack Chroman,426
140,Lief,425
140,Andrew X. ,425
142,Parker Williams,422
143,Yiming Li,419
144,petertseng,406
145,Omkar Bhalerao,395
145,Alexey Shmelev,395
147,zach1502,393
147,shakespeare1564 ,393
147,Tanner Hoke,393
147,Ahmed Siadomar,393
151,Kevin Yap,391
152,James Sorenson,387
153,andy-k,384
154,Proximity Trigger,383
155,mdlu,380
156,Angelica Naguio,379
157,abailey2020,376
158,mayoff,375
159,Lucas M.,372
160,Timothy Mou,371
161,Carl Oscar Aaro,369
162,Kami Leon,366
163,Koen Oostveen,365
164,Robert Usher,364
165,drysle,363
166,Jieruei Chang,361
167,Venkat Rao,355
168,etotheipi1,352
169,Maks Verver,350
170,Muhammad Rais Fathin Mudzakir,348
170,0e4ef622,348
172,Mark Sturtevant,344
173,Robin Allen,342
174,Brandon Young,338
174,mlucy,338
176,Nikitosh,329
177,1234abcdcba4321 ,327
178,William Y. Feng,326
178,periodically-makes-puns,326
180,Nick Gavalas,321
181,anonymous user #2001399,318
181,horo,318
183,Jeffrey H.,317
184,andrewcarlotti,314
184,Joseph Malagon,314
