position,user,score
279,tirefire,164
281,skanev,163
282,Golovanov399,161
282,cefqrn,161
282,joefarebrother,161
285,yuizumi,160
285,Nick Liu,160
287,Youssef El Zamzamy,158
288,quentinmit,157
288,anonymous user #3623430,157
288,kcaze,157
291,sourishsharma17,155
292,Jeffrey Fan,153
293,lutyj,152
294,teekaytai,149
295,Cameron Aavik,148
295,Giacomo Stevanato,148
297,Dragon-Hatcher,147
297,Tomáš Pavlík,147
299,teidesu,146
299,Joel Gibson,146
301,Andrew Badr,145
302,ast-ral,144
302,Yan Kang Lee,144
304,JackMacWindows,143
305,K Zhang,142
306,Justin Pombrio,140
307,Tomas Rokicki,139
307,Riley Borgard,139
309,Chun Yeung Wong,137
310,Miriam Vellacott,136
310,João Salavisa,136
312,Noeri Huisman,135
312,Thorvald Dox ,135
314,anonymous user #1047278,134
314,Md Abedin,134
314,willwam,134
314,anonymous user #387166,134
314,michaelzhan1,134
314,Mathijs Vogelzang,134
314,Shik Chen,134
314,N_z_,134
322,jwseph,130
323,Austin,129
323,Victor Chen,129
325,Jon Hartnett,128
326,Matt Gruskin ,127
326,meexwaal,127
328,anonymous user #2375057,124
328,bunceandbean,124
328,carro,124
328,Filip Hlasek,124
328,qerhgqe67fwq8fqw867f,124
333,Vitalii Nevidomyi,123
334,anonymous user #2724128,122
334,Martin Camacho,122
334,Craig Silverstein,122
334,most90,122
334,Robert Nies,122
339,piman51277,121
340,thomasranieri,120
340,tluo5458,120
342,Benedikt Werner,119
342,RWayne93,119
344,klange,118
344,F2 ,118
344,alexirpan,118
347,Jeffrey Meng,117
348,Ben,116
348,AdamHe17 ,116
350,masecla22,115
350,zero,115
350,artheadsweden,115
350,vitekmel,115
354,jorendorff,114
355,Arib Chowdhury,113
355,ovs-code ,113
355,UnrelatedString,113
358,Loren Troan,112
358,Allen Huang,112
358,cow-moo,112
361,Renette Ros,111
362,lonerz,110
362,Sreeram Ramachandran,110
362,epsalon,110
362,trillian,110
366,Nathan Ye,108
366,chunkybanana,108
368,Lawrence Kesteloot,107
368,Cameron Wu ,107
368,Kevin Sun,107
371,Lenny S,106
371,Jc,106
373,Josh Taylor,105
373,HertzDevil,105
373,a5a7,105
376,Hannah Rose,103
376,Dušan Minić,103
376,icicl,103
379,anonymous user #975121,101
379,paladin8,101
381,anonymous user #640116,100
381,Paul Martinez ,100
381,Sam Hindess,100
381,siraben,100
381,Hessel,100
381,Nathan Wang,100
387,Paul Zagieboylo ,99
388,Noureldin,98
388,noblematt,98
390,Ian O'Donnell,97
390,Maxim Volkov,97
390,Jacob Magnuson ,97
393,Josh Leverette,95
393,Joel Jonsson,95
395,Ryan Leemans,94
395,rocket3989,94
397,Alvar Soome,93
397,Hafnium780,93
397,Joseph Gleason ,93
400,Edward Lue,92
400,anonymous user #677741,92
400,oparkerj,92
403,sguest,91
403,Number Basher (Very Smart),91
403,Timothy Elling ,91
403,anonymous user #2584744,91
407,tesselslate,90
407,RobertDWhite,90
407,Adrian Smith,90
407,Benjamin Chen,90
411,anominos,89
411,rotcar,89
413,AmoleR,88
413,anonymous user #371225,88
413,dllu,88
413,Sumudu Fernando ,88
413,kalvdans,88
418,downvoid,87
418,Radoslav Kirov,87
418,Larry,87
421,Nikhil Vijai,86
421,Natanaelel,86
421,b-paul,86
421,SeanRBurton,86
421,Daniel Ge,86
426,Talchas,85
426,Zach Hacking,85
428,Christian Cederquist,84
429,Carson Graham,83
429,djpohly,83
429,Chris Rectenwald,83
429,Paul Draper,83
429,solstice23,83
429,Guillaume Alleon,83
435,LK,82
435,vekt0r-github,82
435,Qiqi Impact,82
438,Jake Williams,81
438,Thomas Kaldahl,81
438,bcdean,81
438,AK1089,81
438,Isaac Good,81
443,tmiddlet ,80
443,M1ngXU,80
443,Alex Wen,80
443,Sneed's Feeduck and Seeduck,80
447,anonymous user #203730,79
447,Bergschaf,79
449,sampersand,78
449,gabekanegae,78
449,Emil Kaczyński ,78
449,sr2echa,78
449,PenguinEncounter,78
454,Tristan Lee,77
454,Ryan Dewey ,77
454,jaspercb,77
454,Nathan Shirley,77
454,Phartial,77
454,vjeranc,77
460,Ari Wachtel,76
460,Mr Thimoté,76
460,Frunze Dzvakeryan ,76
460,Paul Wild,76
460,anonymous user #1350909,76
460,Samo Kralj,76
460,Draco18s,76
467,Ross Newman,75
467,csjh,75
467,Stevie-O ,75
470,Andrew Von Stieglitz,74
470,StarGazingHomies,74
470,Sans Cipher,74
470,glaukias,74
470,Greg Titus,74
470,chasehult,74
476,Gustav Kalander,73
476,nkitsaini,73
476,alexxyu,73
476,André Emery,73
480,Gotheru,72
480,blaumeise20,72
480,Thrythe,72
480,Julian Bruyat,72
484,poniponiponiponiponiponiponiponiponi,71
484,Lilian,71
484,Tea Leka,71
484,Evgeniy Krasko ,71
488,Kitchen_Choice_8786,70
488,anonymous user #999046,70
488,ObamaLover1281231312,70
488,psun256,70
492,Sobhan Mohammadpour,69
492,dsemi ,69
492,Nicholas Foo,69
495,Evan Kwan,68
495,Aleksei Latyshev,68
497,chluebi,67
497,Danny Lin,67
497,Nifley,67
497,Aymeric Wibo,67
501,Minh Nguyen Quang,66
501,SoodonymAlias,66
503,BelgianSalamander,65
503,lewinski,65
503,CaptainSora,65
503,anonymous user #251872,65
503,Yusuf Elsharawy,65
508,Michael Skyba,64
508,Han Mertens,64
508,MeepMoop,64
508,democat3457,64
508,sorawit,64
508,Waffle,64
508,Strikeeaglechase,64
508,Marcelo Fornet,64
508,Tony Jiang,64
508,Colin Stewart,64
508,Mattéo Delabre,64
508,proxima b,64
520,Cai Zhenzhi,63
520,Nicholas Tarsis,63
520,duckyluuk,63
520,Salomon Trujillo ,63
524,BrooklynS,62
524,Eric Higgins,62
524,vash3r,62
524,benmor20,62
524,nfejes,62
529,jdabtieu,61
529,Redstone_Flash,61
529,Nikita Gaevoy,61
532,Coby Tran,60
532,Calvin Godfrey,60
534,Daniel Anker Hermansen,59
534,sndyx ,59
534,Dan Sanders,59
534,anonymous user #685930,59
534,josephxwang,59
534,pt1243,59
534,Jessica Yuan,59
534,sagarbrathod1,59
542,Derek Dong,58
542,Tobias Sargeant,58
544,startrekdude,57
544,WYXkk,57
544,Ali Toosi,57
544,HalbFettKaese,57
548,Krish,56
548,Josef Minařík,56
548,Nnnes,56
548,Marcus Oscarsson,56
552,DLu,55
552,Mark Ladygo,55
552,Avongard,55
552,almasip,55
552,anonymous user #146689,55
552,William Lin (tmwilliamlin168),55
552,anonymous user #2510185,55
552,TheSuperGamer20578,55
560,Brian Bucklew,54
560,XHRogerCao,54
560,Khanh Hiep Tran,54
560,Forest Anderson,54
560,Rishi Vijay,54
565,anonymous user #614991,53
565,OroArmor,53
565,bruteforceboy,53
565,Jacob Wood,53
565,Rohan Jain,53
565,hchokshi,53
565,Gymhgy,53
565,SizableShrimp,53
565,XeroOl ,53
565,Nicolas Normand,53
575,5joshi,52
575,Tobias-Glimmerfors,52
575,ephemient,52
575,Mantra Trambadia,52
575,Nico-Posada,52
580,Chao Zhang,51
580,Leo Uino ,51
580,Finn,51
580,James Leung,51
580,Matthew Reeder,51
585,Aaron Fink,50
585,Tim Black,50
585,andrewhuang56,50
585,Bing-Dong Liu,50
589,CAG2Mark,49
589,Rustam Musin,49
589,Sam Harrison,49
589,ictrobot,49
589,anonymous user #3813216,49
594,Pontus Walck ,48
594,Liwei Cai,48
594,RundownRhino,48
594,Joe L.,48
594,jkseppan,48
594,Murray Edwards,48
594,Dawn Drain,48
594,narpfel,48
594,Dmitry Ivanov,48
594,awychong,48
604,Michael Tardibuono,47
604,Abraham Guo,47
604,dkalak,47
604,JsonJ__,47
604,msc-27,47
609,Joshua Dunbrack,46
609,Søren Fuglede Jørgensen,46
609,taesungh,46
609,Alexander Pfanne,46
609,Pradeep Mathias,46
609,Garrett Lyon,46
615,mewnian,45
615,Tommy Vadakumchery,45
615,nwtnni,45
615,onionfarmerr,45
619,Badtz,44
619,miriam-rittenberg,44
619,nandhagk,44
622,Casey Bolton,43
622,Erik Szalay,43
622,Matthew Boehm,43
622,sun-bachung,43
622,Amel Avdic,43
622,Ethan Tillison,43
622,Maxim Buzdalov,43
629,Kevin Bienvenu,42
629,Lukáš Folwarczný,42
629,anonymous user #3415866,42
629,Philipp Lenk,42
633,Lalsin Nilian,41
633,anonymous user #3187566,41
633,matthewd,41
633,andreas-hilti ,41
637,Vinay Goel,40
637,ssieb,40
637,HiggstonRainbird,40
637,Alex Wice,40
637,drougge,40
637,Charles Lien,40
637,KyleNo,40
644,Kelly Dance,39
644,ezraft,39
644,CY Wong,39
644,Sese Müller,39
644,Tim Kt,39
644,Béla Mérvadó ,39
650,Nick,38
650,abnew123,38
650,Mile Druzijanic,38
650,tonghuikang,38
654,elnardu,37
654,otisdog8,37
654,Arthur Bright,37
654,bmachado1,37
654,Graham White ,37
654,Ethan,37
654,Maj Stenmark,37
661,danzou56,36
661,Enkhsanaa,36
661,Greg Zborovsky,36
661,MatthewB384,36
661,Sohom Sahaun,36
661,Alex Weil ,36
661,Alena Yadvichuk,36
661,viceroypenguin,36
661,Toni Fadjukoff ,36
661,Evan Jeffrey,36
671,Samuel Pasierb,35
671,CodingAP,35
671,Olivier Le Floch,35
671,Kateba ,35
671,Sead Durakovic,35
671,Esteban de la Canal,35
677,whaatt,34
677,jenna8844,34
677,pvillano,34
677,Max Bowman,34
681,Lars Haulin ,33
681,Ethan Luo,33
681,Jerry Xu,33
681,Alexandre Dewilde,33
681,Nate Paymer,33
681,anonymous user #198392,33
687,Nikhil Menon,32
687,Ben Kogan,32
687,lxylxy123456,32
687,CPlusMinus2000,32
687,sandbergjakob,32
692,bjebert,31
692,Roman Elizarov,31
692,kcmyang,31
692,Ahmed Ossama,31
692,Patrick Fitzgerald,31
697,isnbh0,30
697,gemdude46,30
697,wincss,30
697,Jeroen Op de Beek,30
697,mahbubul hasan,30
697,tsreaper,30
697,blu3r4y,30
704,JLMadsen,29
704,kaveripriyap,29
704,eeuropium,29
704,SimpleArt,29
704,Leon Bröckers ,29
709,mebeim,28
709,nick-hiebl,28
709,CarbonIce,28
709,harrison truscott,28
709,Bailey Butler,28
709,Daniel Breiner,28
709,anonymous user #1917058,28
709,Brian Zhou ,28
709,cadybaltz,28
709,FillyAutomatic,28
719,Tyler Lemburg,27
719,Espiobest,27
719,Jeroen Bransen,27
719,anonymous user #1213461,27
719,Shashank Bhatt,27
719,Adsalor,27
719,LiquidFun,27
719,Gleb Mazovetskiy ,27
727,Sheler_,26
727,Adam Hutchings,26
727,alchzh,26
727,Isaac Peterson,26
727,Shahan Mir,26
727,Ivan Lyzhin,26
727,🌁🚑 ,26
734,Mateus Sze Cosenza,25
734,Ghurfa,25
734,Kendall Yu ,25
734,Pervushin brothers,25
734,Luke Moran,25
734,Adam Gausmann,25
740,Yabk,24
740,AlexJones0,24
740,Ben Taylor,24
740,fmoeran,24
740,Reinier Schmiermann,24
745,Jordan Richards,23
745,ellellie,23
745,sblom,23
745,anonymous user #393546,23
745,elu00,23
745,Jack Iannamorelli,23
745,Kevin Gasperich,23
745,anonymous user #289309,23
745,Kai Burjack,23
754,Chase Hadley,22
754,Olive Prichard,22
754,Vishnu Remesh,22
757,twright0,21
757,kyleyarwood,21
757,RussellDash332,21
757,Jason Feng,21
757,btrotta,21
757,jlallas384,21
757,Werner Altewischer,21
757,xelf,21
765,Ben Zydney,20
765,chrwoods,20
765,tom-fibo,20
765,jamesjjx,20
769,Thibaud Maurel,19
769,Tsu-Hao Liu,19
769,Zayne Siew,19
769,Patrick Coleman,19
769,ConsiderPhlebas,19
769,anonymous user #1640821,19
775,Olivia Kaufman,18
775,Lionel Foxcroft,18
775,Crowthebird,18
775,sportshead,18
775,Wouter van Heyst,18
775,Geoff Zheng ,18
781,Sam Le,17
781,Mark Wen,17
781,Rohan Wadhawan,17
781,David Philipson,17
781,Adalbert,17
781,aidangottlieb ,17
781,Dmitry Yantsen ,17
781,VasilyDK,17
789,Sebastian Aigner,16
789,Daniel Cepeda,16
789,icemoon97,16
789,lbud,16
789,Jakub Kotrs,16
789,Paweł Kubiak,16
795,MikeXander,15
795,Chris Petit,15
795,Isse,15
795,Jacob Guglielmin,15
795,Turkhuu Batbayar,15
795,ColeTrammer,15
795,Eagle Diao,15
802,anonymous user #2403605,14
802,Summata Notata,14
802,anonymous user #1132516,14
802,xiayuhuazhang,14
802,racsosabe,14
802,t-brieger,14
802,thecatrine ,14
802,TXort,14
802,MLMANPT,14
802,mokotturu,14
812,Timothy Gonzalez,13
812,Paul McMullin,13
812,Jeff Zhang,13
812,Patryk G,13
812,Jason Newman,13
812,Dennis Tian,13
812,Kai Si ,13
812,xiej2520,13
812,Kåre von Geijer,13
821,Jérémy Guillot,12
821,NBonaparte,12
821,flatypus,12
821,Dan Katz,12
821,Qwerasd,12
821,Zach Farr,12
821,PhoenixReaper,12
821,anonymous user #2038911,12
821,ascharpegge,12
821,Emanuel Särnhammar,12
831,lilweege,11
831,Ryan Eaton,11
831,denilblecodeur,11
831,radoslav11,11
831,Yves Delley,11
831,ndimov,11
831,Kevin Guo,11
831,Arthur Rudolph,11
831,Sławek Biel ,11
831,Taras Gritsenko,11
831,Fragger,11
842,stristr,10
842,yellowsubmarine1447,10
842,drdilyor,10
842,ilikecubesnstuff,10
842,sschr15,10
842,Yuliy Pisetsky,10
842,Dominika Javorová,10
849,Elijah-Huang,9
849,Samuel B,9
849,Alexander Fenster,9
849,elephantae,9
849,Konstantin,9
849,Hugues Hoppe ,9
849,Radu Grigore,9
849,RodrigoLlanes,9
849,Riley,9
849,Max Tsishkouski,9
849,Gustav Gans,9
849,joshuaruegge,9
861,cup2of2tea,8
861,Sploder12,8
861,gsou,8
861,aaa a,8
861,Jiacheng (Alan) Liang,8
861,@liviuchircu,8
861,zeyonaut,8
861,jimscchen,8
861,Kaaden RumanCam,8
861,JYC,8
861,Daniel Long,8
872,trigtbh,7
872,Alex MF,7
872,mvolfik,7
872,Sagartoke510,7
872,Saketh Reddy,7
872,PotentialStyx,7
878,IsabelleB75,6
878,Michael Goldwasser,6
878,n1punp,6
878,Stewart Wilcox,6
882,orfest,5
882,Eric Wang,5
882,Saji Kamdod ,5
882,Jonathan Ho ,5
882,Özgün Özusta,5
882,wisewizardofthestars,5
882,BradfordC,5
882,Tam An Le Quang,5
890,jacobparish,4
890,ilg,4
890,John,4
890,Teferi,4
890,ishmeals,4
890,Kacper Topolski,4
890,kdvkrs,4
897,ouwou,3
897,Dmytro Kozhevin,3
897,jakingy,3
897,Kunal Chattopadhyay,3
897,Noah Overcash,3
897,parthsarin,3
897,Michael Broughton,3
904,Julian Baldus,2
904,Sampriti Panda,2
904,Luke-Sheltraw,2
904,Bradon Zhang,2
904,terrance-li,2
904,Sandra van Schouwenburg,2
904,Satya Anshu,2
904,HoLLy,2
904,Jacob Smith (j_p_smith),2
904,jonathan-lemos,2
904,anonymous user #3708199,2
915,Joshua Broeksteeg ,1
915,Cameron Montag ,1
915,Alex Waese-Perlman,1
915,EIFY,1
915,Matthew Yu,1
915,Dan Roche,1
915,Andrew Li,1
915,zachs18,1
915,Iliya Yanev,1
915,spampacc,1
915,stazarzxy,1
