position,user,score
1,Ian DeHaan,359
2,xiaowuc1,356
3,boboquack,330
4,jonathanpaulson,329
5,Oliver Ni,317
6,5space,307
7,Antonio Molina ,296
8,Anish Singhani,292
9,tung491,286
10,Corentin THOMASSET,274
11,eniraa,269
12,anonymous user #60233,268
13,leijurv,250
14,Kevin Yap,249
15,Mathis Hammel ,203
16,Jasper van Merle,201
17,anonymous user #1067586,196
18,Noble Mushtak,195
19,Oleksandr Nikitin,194
20,zach1502,191
21,Shawn Hagler,186
22,@Dusknt,185
23,Craig Gidney,180
24,PoustouFlan,178
25,LegionMammal978,169
26,sopyb,165
26,Neal Wu,165
28,Koen Oostveen,164
29,nthistle,163
29,anonymous user #2001399,163
31,PCSwingle,161
31,hyper-neutrino,161
33,mserrano,158
33,Erik Amirell Eklöf,158
35,anonymous user #1556836,157
36,mrkeldon,156
37,Davis Yoshida ,149
38,Gorane7,148
39,anonymous user #3487639,139
40,Måns Magnusson,136
40,Miriam Vellacott,136
42,Level 51,131
43,Looking for blog readers!,130
43,Aaron ,130
45,Bradley Louie,129
45,Austin,129
47,Carl Schildkraut,128
48,ruuddotorg,127
49,anonymous user #2375057,124
49,bunceandbean,124
51,vstrimaitis,123
51,petertseng,123
51,Carl Oscar Aaro,123
54,anonymous user #2724128,122
55,thomasranieri,120
56,PDDG Glaser,118
57,Anthony Li,116
57,Jan Verbeek,116
59,anonymous user #637942,113
59,the-chenergy,113
61,shakespeare1564 ,110
62,Jimmy Ding,109
62,Tanner Hoke,109
64,zacharybarbanell,108
65,Hannah Rose,103
66,bcc32,102
67,anonymous user #640116,100
67,Paul Martinez ,100
69,Joseph Durie,98
69,João Salavisa,98
71,qpwoeirut,94
72,mdlu,93
72,James Sorenson,93
72,Olle Lapidus,93
75,Ethan C,92
75,Enterprize1,92
75,grhkm21,92
75,JackMacWindows,92
79,scanhex,91
80,tesselslate,90
80,RobertDWhite,90
82,anominos,89
82,Anango Prabhat,89
84,connorjayr,88
85,Thomas,86
85,Mercerenies,86
87,tckmn,85
87,Ryan Hitchman,85
87,Ross Dempsey,85
90,ekimekim,84
90,bradleysigma,84
92,Carson Graham,83
92,Balint R,83
92,Zack Chroman,83
95,Jake Williams,81
96,Jieruei Chang,80
97,swhitt,78
98,anonymous user #975121,77
98,dan-simon,77
98,S. Teikn Smith,77
98,Tristan Lee,77
98,klange,77
103,Omkar Bhalerao,76
104,Ross Newman,75
104,Xavier Cooney,75
106,Nikhil Vijai,74
107,tbodt,73
107,Gustav Kalander,73
109,Lenny S,72
109,Cameron Wu ,72
111,poniponiponiponiponiponiponiponiponi,71
111,Geoffrey Kleinberg,71
113,William Y. Feng,70
114,milesman34,68
114,Maxim Volkov,68
116,Clancy Woodburn,66
116,Minh Nguyen Quang,66
118,Adavya Goyal,65
118,Nick Gavalas,65
120,Michael Skyba,64
120,Han Mertens,64
120,Natanaelel,64
123,Cai Zhenzhi,63
123,Josh Taylor,63
123,rak1507,63
126,djpohly,62
126,Kevin Sheng,62
126,BrooklynS,62
126,lonerz,62
130,Lucas M.,61
131,Coby Tran,60
132,anonymous user #1047278,59
132,Epiphane,59
134,andy-k,58
135,startrekdude,57
135,Ben,57
135,gabekanegae,57
138,Krish,56
138,RootCubed,56
140,Daniel Gu,55
140,DLu,55
142,D. Salgado,54
143,sourishsharma17,53
143,Lewin Gan,53
143,OroArmor,53
146,5joshi,52
147,hltk,51
147,Defelo,51
149,penteract,50
149,Aaron Fink,50
151,CAG2Mark,49
