position,user,score
1,xiaowuc1,701
2,nthistle,635
3,boboquack,612
4,Ian DeHaan,606
5,jonathanpaulson,591
6,5space,554
7,Carl Schildkraut,545
8,eniraa,541
9,D. Salgado,538
10,Oliver Ni,533
11,Anish Singhani,513
12,hyper-neutrino,511
13,leijurv,496
14,Antonio Molina ,488
15,Robert Xiao,487
16,tung491,486
17,anonymous user #1510407,454
18,dan-simon,428
19,Noble Mushtak,426
20,Joseph Durie,423
21,ruuddotorg,411
22,Davis Yoshida ,398
23,Jasper van Merle,396
23,secemp9,396
25,Oleksandr Nikitin,391
26,PoustouFlan,377
27,S. Teikn Smith,374
28,bluepichu,372
29,Shawn Hagler,366
30,Erik Amirell Eklöf,351
31,Neal Wu,345
32,Oskar Haarklou Veileborg,342
33,Ryan Hitchman,315
34,Craig Gidney,307
35,anonymous user #3487639,303
36,mserrano,288
37,Lewin Gan,283
38,qpwoeirut,281
39,zach1502,280
40,anonymous user #1759814,277
41,zacharybarbanell,275
42,Corentin THOMASSET,274
42,scanhex,274
44,grhkm21,273
45,anonymous user #60233,268
46,Looking for blog readers!,265
47,Gorane7,259
48,nim-ka,253
49,Jan Verbeek,252
50,Balint R,251
51,Kevin Yap,249
52,@Dusknt,248
52,Jan Arnež,248
54,Mathis Hammel ,240
54,Tanner Hoke,240
56,Lucas M.,234
57,LegionMammal978,233
57,petertseng,233
59,@AlexSkidanov,231
60,Andrew X. ,230
61,tckmn,227
62,bcc32,226
63,Egor Kulikov ,223
64,James Sorenson,220
64,Angelica Naguio,220
66,ekimekim,213
67,Thomas,209
68,mrphlip,207
69,shakespeare1564 ,206
70,milesman34,204
71,Rem Zhang,202
72,Kevin Sheng,200
73,anonymous user #1565212,199
74,anonymous user #1067586,196
75,PDDG Glaser,195
76,Jimmy Ding,191
77,Måns Magnusson,189
77,Verulean,189
79,Anango Prabhat,186
80,connorjayr,185
80,mwk48,185
82,Nikitosh,182
83,Defelo,180
83,coolcomputery,180
85,Omkar Bhalerao,179
86,Kroppeb,176
87,Zeyu Chen,174
88,Xavier Cooney,173
89,hltk,172
89,Level 51,172
91,Anthony Li,171
92,Robert Pham,170
93,penteract,167
93,Ryan O’Hara,167
95,Also looking 4 an internship! ,166
96,sopyb,165
97,Koen Oostveen,164
98,anonymous user #2001399,163
98,anonymous user #637942,163
100,Yiming Li,162
101,PCSwingle,161
102,mrkeldon,158
102,Enterprize1,158
102,Yoshiap,158
105,anonymous user #1556836,157
106,Brian Liu,155
107,Nathan Fenner,153
108,Gabriel Wu,152
109,Starwort,151
110,Bradley Louie,145
111,John Kesler,144
112,JackMacWindows,143
113,Thomas Neill,142
113,Timothy Mou,142
115,anonymous user #2698856,140
116,vstrimaitis,139
117,Ethan C,136
117,Miriam Vellacott,136
117,João Salavisa,136
120,the-chenergy,134
120,Kami Leon,134
122,ZED.Charley William Thairo,133
123,sourishsharma17,132
123,Magnus Hokland Hegdahl,132
125,Clancy Woodburn,130
125,Daniel Gu,130
125,Aaron ,130
128,Austin,129
128,Lau Xin Wei,129
130,andy-k,124
130,anonymous user #2375057,124
130,bunceandbean,124
133,Carl Oscar Aaro,123
134,anonymous user #2724128,122
134,Martin Camacho,122
134,Craig Silverstein,122
137,Springo,121
138,thomasranieri,120
138,Kevin Wang,120
140,Alex Liang,119
141,TimHuisman1703,118
142,masecla22,115
143,Alexey Shmelev,112
144,bradleysigma,111
144,Ben,111
146,Sreeram Ramachandran,110
147,Md Abedin,108
148,leonard-weininger,107
149,1234abcdcba4321 ,106
150,HertzDevil,105
151,Proximity Trigger,104
151,Thomas Feld,104
151,Robert Usher,104
154,Hannah Rose,103
155,Yik Chun Wong,101
155,Ahmed Siadomar,101
157,anonymous user #640116,100
157,Paul Martinez ,100
157,Jonas Haller,100
160,Vince7778,97
161,Josh Leverette,95
162,Peter Kuhar,94
163,mdlu,93
