position,user,score
1,xiaowuc1,2249
2,tckmn,1939
3,5space,1786
4,Antonio Molina ,1777
5,hyper-neutrino,1703
6,jonathanpaulson,1691
7,dan-simon,1643
8,boboquack,1629
9,Oliver Ni,1567
10,bluepichu,1561
11,Ian DeHaan,1493
12,leijurv,1438
13,D. Salgado,1430
14,Anish Singhani,1428
15,Carl Schildkraut,1388
16,nthistle,1273
17,Noble Mushtak,1269
18,Oleksandr Nikitin,1208
19,Robert Xiao,1164
20,Joseph Durie,1163
21,ruuddotorg,1158
22,Oskar Haarklou Veileborg,1140
23,mserrano,1053
24,anonymous user #1510407,1040
25,nim-ka,1022
26,Lewin Gan,993
26,secemp9,993
28,Balint R,977
29,Neal Wu,970
30,mrphlip,959
31,Thomas Feld,897
32,@AlexSkidanov,891
33,LegionMammal978,890
34,Jan Verbeek,850
35,Egor Kulikov ,820
36,Kroppeb,816
37,zacharybarbanell,811
38,Yoshiap,802
39,Nathan Fenner,801
40,Kevin Sheng,780
41,Ryan O’Hara,762
42,Erik Amirell Eklöf,758
43,Ryan Hitchman,744
44,Davis Yoshida ,743
45,Sean Yawning,733
46,scanhex,728
47,Justin Yokota,725
48,Shawn Hagler,721
49,Kuma-TachiRen,706
50,Anthony Li,704
51,glguy,701
52,Gabriel Wu,690
53,Mathis Hammel ,681
54,Zack Lee,678
55,Looking for blog readers!,674
55,vstrimaitis,674
55,Lovemathboy H,674
58,Ross Dempsey,660
59,connorjayr,656
60,grhkm21,647
61,Magnus Hokland Hegdahl,646
62,bcc32,644
63,Craig Gidney,642
64,Thomas Neill,616
65,Gorane7,615
65,mangoqwq,615
67,the-chenergy,614
68,Anango Prabhat,610
68,int-e,610
70,Jimmy Mårdell,591
71,Verulean,560
72,eniraa,541
73,david-why,539
73,Роман Курмаев,539
75,Nicky Skybytskyi,536
76,Zeyu Chen,533
77,jebouin,529
78,Adavya Goyal,527
78,PoustouFlan,527
78,Brian Liu,527
81,Vladislav Isenbaev,524
82,David Sharick,519
82,Xavier Rene Plourde,519
84,Jasper van Merle,512
85,Epiphane,510
86,PCSwingle,505
87,WutPu,503
88,qpwoeirut,498
89,rhendric,496
90,penteract,491
91,S. Teikn Smith,488
92,tung491,486
93,Mercerenies,483
94,eagely,479
95,anonymous user #637942,470
96,Kevin Wang,469
97,Also looking 4 an internship! ,468
98,anonymous user #3487639,463
99,mrkeldon,461
100,Thomas,459
100,Vince7778,459
102,Starwort,458
103,anonymous user #1759814,457
104,Liresol,445
105,Clancy Woodburn,441
105,seligman99,441
107,Tristan Sharma,437
108,rak1507,436
108,Kye W. Shi,436
110,anonymous user #1067586,433
110,anonymous user #1556836,433
112,Zack Chroman,426
113,phenomist,420
114,Dylan Smith,402
115,Cody Carlsen ,396
116,Omkar Bhalerao,395
117,zach1502,393
117,shakespeare1564 ,393
117,Tanner Hoke,393
120,Level 51,391
121,James Sorenson,387
122,Defelo,385
123,SeptaCube,380
124,Angelica Naguio,379
125,TimHuisman1703,372
126,yusent,368
127,Kevin Yap,365
127,qwewqa,365
129,coolcomputery,364
130,Daniel Gu,361
131,Andrew X. ,355
132,etotheipi1,352
133,andy-k,349
133,petertseng,349
135,tenth,348
136,Daniel Yang,347
137,Parker Williams,346
138,mayoff,343
139,Pi-Hsun Shih,338
140,ZED.Charley William Thairo,337
141,milesman34,336
141,msullivan,336
143,Nikitosh,329
144,William Y. Feng,326
144,periodically-makes-puns,326
