position,user,score
1,xiaowuc1,1264
2,jonathanpaulson,1077
3,boboquack,1023
4,hyper-neutrino,988
5,5space,977
6,mserrano,976
7,Ian DeHaan,955
8,Anish Singhani,942
9,dan-simon,932
10,Carl Schildkraut,895
11,tckmn,875
12,nthistle,853
13,Antonio Molina ,846
14,Oliver Ni,832
15,Robert Xiao,817
16,Noble Mushtak,814
17,leijurv,726
18,ruuddotorg,701
19,secemp9,694
20,bluepichu,663
21,Davis Yoshida ,661
22,Oleksandr Nikitin,653
23,Kevin Sheng,650
24,Neal Wu,638
25,Joseph Durie,621
26,D. Salgado,616
27,Oskar Haarklou Veileborg,581
28,Craig Gidney,564
29,eniraa,541
30,Yoshiap,534
31,Shawn Hagler,531
32,zacharybarbanell,530
33,anonymous user #1510407,523
34,bcc32,517
35,mrphlip,513
36,LegionMammal978,512
37,Lewin Gan,501
38,grhkm21,496
39,nim-ka,490
40,tung491,486
41,Gabriel Wu,470
42,PoustouFlan,467
43,anonymous user #3487639,463
44,anonymous user #1759814,457
45,Balint R,445
46,S. Teikn Smith,439
47,anonymous user #1556836,433
48,Gorane7,424
49,Zack Lee,417
50,qpwoeirut,414
50,Justin Yokota,414
52,Magnus Hokland Hegdahl,412
53,Ryan Hitchman,404
54,Mercerenies,403
55,Anango Prabhat,400
56,int-e,398
57,Jasper van Merle,396
58,Angelica Naguio,379
59,Zeyu Chen,377
60,Sean Yawning,372
61,Jan Verbeek,364
62,Thomas Feld,360
63,Erik Amirell Eklöf,351
64,Mathis Hammel ,349
64,anonymous user #637942,349
66,connorjayr,348
67,mrkeldon,344
68,Egor Kulikov ,338
69,James Sorenson,337
70,anonymous user #1067586,333
70,Andrew X. ,333
72,vstrimaitis,328
72,Thomas,328
74,Defelo,327
75,periodically-makes-puns,326
76,Starwort,323
77,Brian Liu,321
78,anonymous user #2001399,318
79,scanhex,315
80,Joseph Malagon,314
81,Ross Dempsey,313
82,Omkar Bhalerao,310
83,Looking for blog readers!,307
84,William Y. Feng,304
84,shakespeare1564 ,304
86,penteract,301
86,Kuma-TachiRen,301
88,Kroppeb,285
89,Adavya Goyal,284
90,Kevin Yap,283
90,david-why,283
