position,user,score
1,xiaowuc1,2446
2,tckmn,2034
3,Antonio Molina ,1868
4,jonathanpaulson,1830
5,5space,1786
6,bluepichu,1747
7,hyper-neutrino,1703
8,Ian DeHaan,1659
9,dan-simon,1644
10,boboquack,1629
11,Oliver Ni,1612
12,leijurv,1574
13,D. Salgado,1430
14,Anish Singhani,1428
15,nthistle,1404
16,Carl Schildkraut,1388
17,Noble Mushtak,1343
18,Oskar Haarklou Veileborg,1334
19,ruuddotorg,1309
20,Oleksandr Nikitin,1307
21,mserrano,1228
22,Robert Xiao,1165
23,Joseph Durie,1163
24,anonymous user #1510407,1156
25,Lewin Gan,1140
26,Neal Wu,1126
27,Balint R,1125
28,nim-ka,1022
29,secemp9,993
30,Kroppeb,984
31,mrphlip,965
32,Thomas Feld,897
32,zacharybarbanell,897
34,@AlexSkidanov,891
35,LegionMammal978,890
36,Looking for blog readers!,871
37,Erik Amirell Eklöf,850
37,Jan Verbeek,850
39,Egor Kulikov ,849
40,Yoshiap,830
41,Anthony Li,826
42,Kevin Sheng,806
43,Nathan Fenner,801
44,scanhex,789
45,Gabriel Wu,787
46,Ryan O’Hara,762
47,Ryan Hitchman,744
47,Thomas Neill,744
49,Davis Yoshida ,743
50,Sean Yawning,733
51,glguy,728
52,Justin Yokota,725
53,Shawn Hagler,721
54,Kuma-TachiRen,706
55,Magnus Hokland Hegdahl,695
56,grhkm21,683
57,Mathis Hammel ,681
58,Zack Lee,678
59,Vladislav Isenbaev,677
60,vstrimaitis,674
60,qpwoeirut,674
60,Lovemathboy H,674
63,PCSwingle,673
64,Ross Dempsey,660
65,connorjayr,656
66,Jimmy Mårdell,646
67,bcc32,644
68,Craig Gidney,642
69,rhendric,622
70,Gorane7,615
70,mangoqwq,615
72,the-chenergy,614
73,Anango Prabhat,610
73,int-e,610
75,Zeyu Chen,608
76,Nicky Skybytskyi,581
77,TimHuisman1703,564
78,Verulean,560
79,eniraa,541
80,david-why,539
80,Liresol,539
80,Роман Курмаев,539
83,S. Teikn Smith,536
84,jebouin,529
85,Adavya Goyal,527
85,PoustouFlan,527
85,Brian Liu,527
88,David Sharick,519
88,Xavier Rene Plourde,519
90,Tristan Sharma,517
91,Jasper van Merle,512
92,Epiphane,510
93,msullivan,508
94,penteract,506
95,WutPu,503
96,Cody Carlsen ,496
97,tung491,486
98,Mercerenies,483
99,eagely,479
100,anonymous user #637942,470
101,Kevin Wang,469
102,Also looking 4 an internship! ,468
103,Thomas,465
104,anonymous user #3487639,463
105,mrkeldon,461
106,Vince7778,459
107,coolcomputery,458
107,Starwort,458
109,anonymous user #1759814,457
110,Clancy Woodburn,441
110,seligman99,441
112,rak1507,436
112,Kye W. Shi,436
114,anonymous user #1067586,433
114,anonymous user #1556836,433
116,tenth,430
117,Dylan Smith,427
118,Zack Chroman,426
119,Patrick Hogg,424
120,Parker Williams,422
121,phenomist,420
122,Alexander Haupt,413
123,Omkar Bhalerao,395
123,Yiming Li,395
123,Alexey Shmelev,395
126,zach1502,393
126,shakespeare1564 ,393
126,Tanner Hoke,393
129,Level 51,391
130,thuustalu,390
131,James Sorenson,387
132,Måns Magnusson,385
132,Defelo,385
134,Proximity Trigger,383
135,SeptaCube,380
136,Angelica Naguio,379
137,mayoff,375
138,petertseng,370
139,yusent,368
140,Koen Oostveen,365
140,Kevin Yap,365
140,qwewqa,365
143,Daniel Gu,361
144,Andrew X. ,355
145,etotheipi1,352
146,andy-k,349
147,evanphoward,348
147,Muhammad Rais Fathin Mudzakir,348
149,Timothy Mou,347
149,Daniel Yang,347
151,Mark Sturtevant,344
152,Brandon Young,338
152,Pi-Hsun Shih,338
154,ZED.Charley William Thairo,337
155,milesman34,336
156,Nikitosh,329
157,William Y. Feng,326
157,periodically-makes-puns,326
159,Lucas M.,323
160,Gregor Kikelj,322
161,mdlu,320
161,ttalvitie,320
163,anonymous user #2001399,318
164,Etienne Vouga,316
165,Joseph Malagon,314
166,Ahmed Siadomar,310
166,Brett Math,310
168,Nick Gavalas,308
169,Jieruei Chang,307
170,John Kesler,305
170,Martin “Cifko” Štefček ,305
172,DayDun,304
173,Bradley Louie,302
174,TINA WANG - STUDENT,301
175,Venkat Rao,299
176,Maks Verver,294
177,Eldar Bogdanov,292
178,Samuel Chen,291
179,Carl Oscar Aaro,290
180,RootCubed,285
181,Jimmy Ding,283
182,mlucy,281
183,Aaron ,277
184,Corentin THOMASSET,274
185,Max Jäger ,269
186,anonymous user #60233,268
187,Peter Kuhar,263
188,Avi Swartz,262
189,Robert Usher,261
190,David K. Zhang,258
191,Kami Leon,254
192,andriigrynenko,253
193,ulrikdem,251
194,abailey2020,250
195,@Dusknt,248
195,Jan Arnež,248
195,Jerry Z. Li,248
198,horo,245
199,Ethan C,243
200,Jonas Haller,242
200,Robin Allen,242
202,hltk,238
203,nife,237
204,Alex Liang,233
205,Gábor Ferenc Kovács,232
206,Enterprize1,231
206,anonymous user #44119,231
206,zhangjunyan2580,231
209,RandomLB,228
210,phamtrongthang123,227
210,0e4ef622,227
212,Manish Kundu,222
213,anonymous user #1565212,220
214,Springo,218
215,Matthew Ramina,216
215,andrewcarlotti,216
217,Patrick Gu,214
218,ekimekim,213
219,bradleysigma,211
220,Lief,210
220,Ivan Kazmenko,210
220,Jeffrey H.,210
223,Olle Lapidus,208
223,ericlovesmath,208
225,1234abcdcba4321 ,207
226,Laurentiu Ionele ,206
226,NovaSagittarii,206
226,Coder Gautam,206
229,Saujas Nandi,204
230,Rem Zhang,202
231,Herman,201
231,Lau Xin Wei,201
231,Albert Tam,201
231,Maarten Sijm,201
235,anonymous user #3428581,199
236,Drew Boyuka,197
237,PDDG Glaser,195
238,val tron,194
239,Louis Grennell,193
239,Tom Sirgedas,193
241,Pedro Osório,191
242,anonymous user #2698856,190
243,Yik Chun Wong,189
244,Andrew Macheret,188
245,Kirby703,187
246,LyricLy,186
247,mwk48,185
248,Kostero,184
248,Mihhail Novik,184
248,zvdy,184
248,superjarle,184
252,Robert Pham,183
253,Eero Väkiparta,182
254,hakiobo,181
255,Joshua Wise,178
255,Michael Fogleman,178
257,swhitt,176
257,Lukas Gelbmann,176
259,tbodt,175
260,Xavier Cooney,173
261,Bahnschrift,172
261,aropan ,172
261,Xiongqi ZHANG ,172
264,Elmer Le,170
265,Harry Slatyer,169
266,Karan Vijayakumar,166
267,sopyb,165
267,James Satherley,165
267,Ryan Croucher,165
270,Chi Feng,164
270,tirefire,164
272,skanev,163
273,cefqrn,161
273,joefarebrother,161
275,yuizumi,160
275,Nick Liu,160
277,Youssef El Zamzamy,158
278,quentinmit,157
278,anonymous user #3623430,157
278,kcaze,157
281,sourishsharma17,155
282,leonard-weininger,154
283,Jeffrey Fan,153
284,teekaytai,149
285,Cameron Aavik,148
285,Giacomo Stevanato,148
287,Dragon-Hatcher,147
287,Tomáš Pavlík,147
289,Golovanov399,146
289,teidesu,146
291,Andrew Badr,145
292,ast-ral,144
292,Yan Kang Lee,144
294,JackMacWindows,143
295,K Zhang,142
296,Max Nilsson,140
297,Tomas Rokicki,139
298,Chun Yeung Wong,137
299,Miriam Vellacott,136
299,João Salavisa,136
301,Noeri Huisman,135
302,anonymous user #1047278,134
302,Md Abedin,134
302,willwam,134
302,anonymous user #387166,134
302,michaelzhan1,134
302,Mathijs Vogelzang,134
302,Shik Chen,134
302,N_z_,134
310,Austin,129
311,Dan Schafer,128
311,Jon Hartnett,128
313,Matt Gruskin ,127
313,meexwaal,127
315,anonymous user #2375057,124
315,bunceandbean,124
315,carro,124
315,Filip Hlasek,124
319,Vitalii Nevidomyi,123
320,anonymous user #2724128,122
320,Martin Camacho,122
320,Craig Silverstein,122
320,most90,122
320,Robert Nies,122
325,piman51277,121
326,thomasranieri,120
326,tluo5458,120
326,TLSM,120
329,Benedikt Werner,119
329,RWayne93,119
331,klange,118
331,F2 ,118
331,alexirpan,118
334,Jeffrey Meng,117
335,Ben,116
335,AdamHe17 ,116
337,masecla22,115
337,zero,115
337,artheadsweden,115
340,jorendorff,114
341,ovs-code ,113
341,UnrelatedString,113
343,drysle,112
343,Loren Troan,112
343,Allen Huang,112
343,cow-moo,112
347,lutyj,111
347,Renette Ros,111
349,lonerz,110
349,Sreeram Ramachandran,110
349,epsalon,110
349,jwseph,110
353,Nathan Ye,108
353,chunkybanana,108
355,Lawrence Kesteloot,107
355,Cameron Wu ,107
357,Lenny S,106
357,Михаил Минков ,106
357,Jc,106
360,Josh Taylor,105
360,HertzDevil,105
360,a5a7,105
363,Hannah Rose,103
363,Dušan Minić,103
363,icicl,103
366,anonymous user #975121,101
366,paladin8,101
368,anonymous user #640116,100
368,Paul Martinez ,100
368,Sam Hindess,100
368,siraben,100
368,Hessel,100
368,Nathan Wang,100
374,Paul Zagieboylo ,99
375,Noureldin,98
375,noblematt,98
377,Ian O'Donnell,97
377,Maxim Volkov,97
377,Jacob Magnuson ,97
380,Josh Leverette,95
381,Ryan Leemans,94
381,rocket3989,94
383,Alvar Soome,93
383,Joseph Gleason ,93
385,Edward Lue,92
385,anonymous user #677741,92
385,oparkerj,92
388,sguest,91
388,Number Basher (Very Smart),91
388,Timothy Elling ,91
388,anonymous user #2584744,91
392,tesselslate,90
392,RobertDWhite,90
392,Adrian Smith,90
392,Benjamin Chen,90
396,anominos,89
396,rotcar,89
398,AmoleR,88
398,dllu,88
398,Sumudu Fernando ,88
401,downvoid,87
401,Radoslav Kirov,87
401,Larry,87
404,Nikhil Vijai,86
404,Natanaelel,86
404,SeanRBurton,86
404,Daniel Ge,86
408,Talchas,85
408,Zach Hacking,85
410,Christian Cederquist,84
411,Carson Graham,83
411,djpohly,83
411,Chris Rectenwald,83
411,Paul Draper,83
411,solstice23,83
411,Guillaume Alleon,83
417,LK,82
417,vekt0r-github,82
417,Qiqi Impact,82
420,Jake Williams,81
420,Thomas Kaldahl,81
420,AK1089,81
423,tmiddlet ,80
423,M1ngXU,80
423,Sneed's Feeduck and Seeduck,80
426,anonymous user #203730,79
426,Bergschaf,79
428,sampersand,78
428,gabekanegae,78
428,Emil Kaczyński ,78
428,sr2echa,78
428,PenguinEncounter,78
433,Tristan Lee,77
433,Ryan Dewey ,77
433,jaspercb,77
433,Nathan Shirley,77
433,Phartial,77
438,Ari Wachtel,76
438,Mr Thimoté,76
