position,user,score
1,xiaowuc1,701
2,Ian DeHaan,551
3,nthistle,519
4,Oliver Ni,506
5,tung491,486
6,jonathanpaulson,464
7,eniraa,456
7,boboquack,456
9,Anish Singhani,452
10,hyper-neutrino,429
11,Carl Schildkraut,424
12,Joseph Durie,423
13,leijurv,420
14,D. Salgado,410
15,Antonio Molina ,401
16,Jasper van Merle,388
17,S. Teikn Smith,374
18,5space,368
18,Noble Mushtak,368
20,Shawn Hagler,366
21,Neal Wu,345
22,Robert Xiao,338
23,Craig Gidney,307
24,anonymous user #3487639,303
25,dan-simon,302
26,secemp9,298
27,ruuddotorg,296
28,Oleksandr Nikitin,292
29,Davis Yoshida ,282
30,qpwoeirut,281
31,zach1502,280
32,anonymous user #1510407,276
33,Corentin THOMASSET,274
34,Oskar Haarklou Veileborg,273
35,anonymous user #60233,268
36,Erik Amirell Eklöf,266
37,PoustouFlan,264
38,Gorane7,259
39,Ryan Hitchman,257
40,Jan Verbeek,252
41,Balint R,251
42,Kevin Yap,249
43,@Dusknt,248
44,Mathis Hammel ,240
45,Tanner Hoke,222
46,Angelica Naguio,220
47,ekimekim,213
48,milesman34,204
48,bluepichu,204
50,Rem Zhang,202
51,Kevin Sheng,200
52,anonymous user #1565212,199
53,anonymous user #1067586,196
54,Verulean,189
55,anonymous user #1759814,188
56,Jimmy Ding,186
57,mwk48,185
58,Nikitosh,182
59,Defelo,180
60,Omkar Bhalerao,179
61,LegionMammal978,177
62,Thomas,174
62,Zeyu Chen,174
64,Xavier Cooney,173
65,Level 51,172
65,nim-ka,172
67,Anthony Li,171
68,penteract,167
68,Ryan O’Hara,167
70,Also looking 4 an internship! ,166
71,sopyb,165
72,Koen Oostveen,164
72,grhkm21,164
74,anonymous user #2001399,163
74,Lewin Gan,163
74,anonymous user #637942,163
74,Andrew X. ,163
78,petertseng,162
78,Yiming Li,162
80,PCSwingle,161
81,coolcomputery,160
82,mrkeldon,158
82,mserrano,158
82,Enterprize1,158
82,Yoshiap,158
86,anonymous user #1556836,157
87,Brian Liu,155
88,Gabriel Wu,152
89,Starwort,151
90,Måns Magnusson,150
91,James Sorenson,148
92,connorjayr,146
93,Bradley Louie,145
94,John Kesler,144
95,Egor Kulikov ,142
95,Timothy Mou,142
97,scanhex,141
98,anonymous user #2698856,140
99,vstrimaitis,139
99,@AlexSkidanov,139
101,Ethan C,136
101,Miriam Vellacott,136
101,João Salavisa,136
101,tckmn,136
105,ZED.Charley William Thairo,133
106,sourishsharma17,132
107,Looking for blog readers!,130
107,Aaron ,130
109,Austin,129
110,zacharybarbanell,127
111,anonymous user #2375057,124
111,bunceandbean,124
113,Robert Pham,123
113,Carl Oscar Aaro,123
115,anonymous user #2724128,122
115,Martin Camacho,122
115,Craig Silverstein,122
118,Springo,121
119,thomasranieri,120
119,bcc32,120
119,Kevin Wang,120
122,Alex Liang,119
123,PDDG Glaser,118
124,masecla22,115
125,the-chenergy,113
126,Alexey Shmelev,112
127,bradleysigma,111
128,shakespeare1564 ,110
128,Sreeram Ramachandran,110
130,Md Abedin,108
131,leonard-weininger,107
132,1234abcdcba4321 ,106
133,Ben,105
133,HertzDevil,105
135,Proximity Trigger,104
135,Thomas Feld,104
135,Robert Usher,104
138,Hannah Rose,103
139,Yik Chun Wong,101
140,anonymous user #640116,100
140,Paul Martinez ,100
142,Vince7778,97
143,hltk,96
144,mdlu,93
144,Olle Lapidus,93
144,andrewcarlotti,93
147,Daniel Gu,92
147,JackMacWindows,92
149,tesselslate,90
149,RobertDWhite,90
149,Mercerenies,90
149,Adrian Smith,90
153,TimHuisman1703,89
153,anominos,89
153,Anango Prabhat,89
153,Lucas M.,89
157,tbodt,85
157,Ross Dempsey,85
159,Nick Liu,84
159,yusent,84
161,Carson Graham,83
161,Zack Chroman,83
163,Maks Verver,82
164,Jake Williams,81
164,RootCubed,81
166,Manish Kundu,80
166,Jieruei Chang,80
166,Jan Arnež,80
169,swhitt,78
169,sampersand,78
169,jebouin,78
169,noblematt,78
169,Chi Feng,78
169,sr2echa,78
175,anonymous user #975121,77
175,Tristan Lee,77
175,klange,77
175,Liresol,77
179,andriigrynenko,76
180,Ross Newman,75
180,Kuma-TachiRen,75
180,Muhammad Rais Fathin Mudzakir,75
183,Nikhil Vijai,74
183,Andrew Von Stieglitz,74
185,Gustav Kalander,73
185,nkitsaini,73
185,alexxyu,73
188,Lenny S,72
188,Cameron Wu ,72
190,Nathan Fenner,71
190,poniponiponiponiponiponiponiponiponi,71
190,Geoffrey Kleinberg,71
193,William Y. Feng,70
194,seligman99,69
194,Herman,69
196,Maxim Volkov,68
196,rak1507,68
198,chluebi,67
198,gabekanegae,67
200,Clancy Woodburn,66
200,Minh Nguyen Quang,66
200,skanev,66
200,quentinmit,66
204,Adavya Goyal,65
204,Nick Gavalas,65
204,BelgianSalamander,65
204,Lilian,65
208,Michael Skyba,64
208,Han Mertens,64
208,Natanaelel,64
208,Dylan Smith,64
208,sorawit,64
213,Cai Zhenzhi,63
213,Josh Taylor,63
213,Etienne Vouga,63
216,djpohly,62
216,BrooklynS,62
216,Lawrence Kesteloot,62
216,lonerz,62
220,Coby Tran,60
220,Calvin Godfrey,60
222,anonymous user #1047278,59
222,Epiphane,59
222,Elmer Le,59
225,andy-k,58
225,sguest,58
227,startrekdude,57
228,Krish,56
228,mangoqwq,56
228,willwam,56
231,DLu,55
232,carro,54
232,michaelzhan1,54
234,OroArmor,53
234,bruteforceboy,53
234,Jacob Wood,53
234,Rohan Jain,53
238,5joshi,52
239,Aaron Fink,50
239,Kami Leon,50
241,CAG2Mark,49
241,Rustam Musin,49
241,Vitalii Nevidomyi,49
241,Joshua Wise,49
245,Pontus Walck ,48
245,Liwei Cai,48
247,Michael Tardibuono,47
247,Benedikt Werner,47
249,Joshua Dunbrack,46
249,tluo5458,46
249,ast-ral,46
249,Ahmed Siadomar,46
253,Thomas Neill,45
253,yuizumi,45
255,glguy,44
255,Badtz,44
255,miriam-rittenberg,44
255,Tea Leka,44
259,Casey Bolton,43
259,Erik Szalay,43
259,LK,43
259,Zack Lee,43
263,mrphlip,42
263,Kevin Bienvenu,42
263,Joe L.,42
263,Lau Xin Wei,42
267,Lalsin Nilian,41
268,tmiddlet ,40
269,Pedro Osório,39
269,Patrick Hogg,39
271,Matthew Ramina,38
271,Cameron Aavik,38
273,elnardu,37
273,otisdog8,37
273,david-why,37
276,Talchas,36
276,Nick,36
278,Lukáš Folwarczný,35
278,anonymous user #387166,35
278,epsalon,35
278,jdabtieu,35
282,horo,34
283,Lars Haulin ,33
283,Alexandre Dewilde,33
285,Ian O'Donnell,32
285,Nikhil Menon,32
285,Justin Yokota,32
288,bjebert,31
288,Kostero,31
290,Arthur Bright,30
291,JLMadsen,29
291,kaveripriyap,29
291,RandomLB,29
291,Arib Chowdhury,29
295,mebeim,28
295,CarbonIce,28
295,Finn,28
298,Tyler Lemburg,27
298,mayoff,27
298,Espiobest,27
301,Sheler_,26
301,Adam Hutchings,26
301,alchzh,26
304,Mateus Sze Cosenza,25
305,Yabk,24
305,DayDun,24
307,Jordan Richards,23
307,periodically-makes-puns,23
307,tenth,23
307,Vladislav Isenbaev,23
311,Chao Zhang,22
312,twright0,21
313,Noureldin,20
313,drysle,20
313,Ben Zydney,20
313,MeepMoop,20
313,democat3457,20
313,jaspercb,20
319,Magnus Hokland Hegdahl,19
319,Thibaud Maurel,19
319,Sobhan Mohammadpour,19
319,Alexander Haupt,19
319,Sean Yawning,19
324,Sam Le,17
324,Mark Wen,17
324,Kroppeb,17
324,Bahnschrift,17
328,Sebastian Aigner,16
328,Ethan Luo,16
328,Daniel Cepeda,16
328,icemoon97,16
332,anonymous user #614991,15
332,MikeXander,15
332,Ivan Kazmenko,15
335,anonymous user #2403605,14
335,Summata Notata,14
335,Jerry Xu,14
335,anonymous user #1132516,14
339,Timothy Gonzalez,13
339,Paul McMullin,13
339,Jeff Zhang,13
339,Jimmy Mårdell,13
343,evanphoward,12
343,Jérémy Guillot,12
343,NBonaparte,12
343,flatypus,12
347,lilweege,11
347,Ryan Eaton,11
347,radoslav11,11
350,stristr,10
350,LyricLy,10
352,etotheipi1,9
352,Dragon-Hatcher,9
352,Elijah-Huang,9
352,Samuel B,9
356,cup2of2tea,8
356,denilblecodeur,8
356,Emil Kaczyński ,8
356,Sploder12,8
360,Lief,7
360,Daniel Anker Hermansen,7
360,trigtbh,7
360,RundownRhino,7
360,Nicholas Tarsis,7
360,chrwoods,7
366,nick-hiebl,6
367,phenomist,5
367,Михаил Минков ,5
367,Edward Lue,5
367,orfest,5
371,jacobparish,4
371,Max Jäger ,4
373,Leo Uino ,3
373,ouwou,3
373,Dmytro Kozhevin,3
376,Golovanov399,2
376,Julian Baldus,2
376,Roman Elizarov,2
376,Jeffrey Fan,2
380,Joshua Broeksteeg ,1
380,Cameron Montag ,1
380,Ryan Dewey ,1
380,danzou56,1
380,Parker Williams,1
