position,user,score
1,xiaowuc1,2249
2,tckmn,1768
3,jonathanpaulson,1691
4,5space,1644
5,hyper-neutrino,1608
6,Antonio Molina ,1579
7,boboquack,1518
8,dan-simon,1457
9,Anish Singhani,1428
10,Carl Schildkraut,1388
11,Oliver Ni,1372
12,bluepichu,1368
13,D. Salgado,1326
14,Ian DeHaan,1304
15,leijurv,1273
15,nthistle,1273
17,Noble Mushtak,1269
18,Oleksandr Nikitin,1208
19,Robert Xiao,1145
20,Oskar Haarklou Veileborg,1140
21,Joseph Durie,1056
22,mserrano,1053
23,nim-ka,1022
24,Lewin Gan,993
24,secemp9,993
26,ruuddotorg,990
27,anonymous user #1510407,933
28,Thomas Feld,885
29,mrphlip,879
30,@AlexSkidanov,871
31,Jan Verbeek,836
32,Egor Kulikov ,820
33,zacharybarbanell,811
34,Balint R,795
35,Kevin Sheng,780
35,Neal Wu,780
37,LegionMammal978,769
38,Davis Yoshida ,743
39,Justin Yokota,725
40,Shawn Hagler,721
41,Sean Yawning,694
42,Ryan Hitchman,693
43,Gabriel Wu,690
44,Mathis Hammel ,681
45,Zack Lee,678
46,Looking for blog readers!,674
47,Yoshiap,668
48,Ross Dempsey,660
49,connorjayr,656
50,Kroppeb,652
51,grhkm21,647
52,bcc32,644
53,Craig Gidney,642
54,Nathan Fenner,619
55,Thomas Neill,616
56,Gorane7,615
56,mangoqwq,615
58,Anango Prabhat,610
58,int-e,610
60,scanhex,605
61,Ryan O’Hara,596
62,Erik Amirell Eklöf,595
63,glguy,574
64,Anthony Li,561
65,Kuma-TachiRen,545
66,Magnus Hokland Hegdahl,543
67,eniraa,541
68,Nicky Skybytskyi,536
69,Adavya Goyal,527
70,jebouin,526
71,Vladislav Isenbaev,524
72,David Sharick,519
73,Jasper van Merle,512
73,Zeyu Chen,512
75,Jimmy Mårdell,511
76,qpwoeirut,498
77,vstrimaitis,490
78,S. Teikn Smith,488
78,Lovemathboy H,488
80,tung491,486
81,Mercerenies,483
82,eagely,479
83,PoustouFlan,471
84,anonymous user #637942,470
85,anonymous user #3487639,463
86,Also looking 4 an internship! ,462
87,mrkeldon,461
88,Thomas,459
88,Vince7778,459
90,anonymous user #1759814,457
91,david-why,455
92,Liresol,444
93,the-chenergy,443
94,Clancy Woodburn,441
95,rak1507,436
95,Kye W. Shi,436
97,anonymous user #1067586,433
97,anonymous user #1556836,433
99,penteract,426
99,Zack Chroman,426
101,phenomist,420
102,PCSwingle,413
103,rhendric,409
104,Starwort,405
105,Dylan Smith,402
106,Verulean,401
107,Omkar Bhalerao,395
108,zach1502,393
108,shakespeare1564 ,393
108,Tanner Hoke,393
111,Level 51,391
112,James Sorenson,387
112,Kevin Wang,387
112,Xavier Rene Plourde,387
115,Defelo,385
116,SeptaCube,380
117,Angelica Naguio,379
118,Brian Liu,372
119,Epiphane,371
120,yusent,368
121,coolcomputery,364
122,Daniel Gu,361
123,Cody Carlsen ,357
124,Andrew X. ,355
125,WutPu,353
126,petertseng,349
127,Daniel Yang,347
128,tenth,346
128,Parker Williams,346
130,Роман Курмаев,339
131,Pi-Hsun Shih,338
132,ZED.Charley William Thairo,337
133,msullivan,336
134,TimHuisman1703,330
135,Nikitosh,329
136,William Y. Feng,326
136,periodically-makes-puns,326
138,Lucas M.,323
138,thuustalu,323
140,Timothy Mou,322
140,Gregor Kikelj,322
142,mdlu,320
142,ttalvitie,320
144,anonymous user #2001399,318
145,Yiming Li,317
146,Etienne Vouga,316
147,Joseph Malagon,314
148,Ahmed Siadomar,310
149,Nick Gavalas,308
150,Martin “Cifko” Štefček ,305
151,etotheipi1,303
152,Bradley Louie,302
153,Koen Oostveen,300
154,Venkat Rao,299
155,milesman34,296
156,Kevin Yap,295
156,Alexey Shmelev,295
158,Carl Oscar Aaro,290
159,Patrick Hogg,287
160,Tristan Sharma,286
161,Jimmy Ding,283
162,mlucy,281
163,Aaron ,277
164,Corentin THOMASSET,274
165,mayoff,272
166,andy-k,271
167,Maks Verver,269
167,Eldar Bogdanov,269
169,anonymous user #60233,268
169,TINA WANG - STUDENT,268
171,seligman99,264
171,John Kesler,264
173,Peter Kuhar,263
174,Avi Swartz,262
175,Måns Magnusson,261
175,Robert Usher,261
175,Brandon Young,261
178,David K. Zhang,258
179,Proximity Trigger,253
179,qwewqa,253
181,@Dusknt,248
181,Jan Arnež,248
181,Jerry Z. Li,248
184,horo,245
185,Ethan C,243
186,Jonas Haller,242
187,hltk,238
188,Mark Sturtevant,235
189,Alexander Haupt,233
190,Enterprize1,231
190,anonymous user #44119,231
192,phamtrongthang123,227
192,0e4ef622,227
194,Manish Kundu,222
195,anonymous user #1565212,220
196,zhangjunyan2580,217
197,Matthew Ramina,216
197,andriigrynenko,216
197,andrewcarlotti,216
200,Springo,214
200,Patrick Gu,214
202,ekimekim,213
203,bradleysigma,211
203,Samuel Chen,211
205,Ivan Kazmenko,210
206,Olle Lapidus,208
206,ericlovesmath,208
208,1234abcdcba4321 ,207
209,NovaSagittarii,206
210,Rem Zhang,202
210,Alex Liang,202
212,Herman,201
212,Lau Xin Wei,201
212,Albert Tam,201
212,Maarten Sijm,201
216,anonymous user #3428581,199
217,PDDG Glaser,195
218,val tron,194
219,Louis Grennell,193
220,Pedro Osório,191
221,Muhammad Rais Fathin Mudzakir,190
221,anonymous user #2698856,190
223,evanphoward,189
