position,user,score
113,Nick Frost,93
113,Ryan Hitchman,93
113,Adavya Goyal,93
116,Avarayr,92
117,anonymous user #672515,91
118,anonymous user #963181,90
119,Joseph Durie,89
120,anonymous user #1823456,88
120,mrphlip,88
122,Lars Haulin ,87
122,Thomas,87
122,Neal Wu,87
125,inthewaterwheel,86
126,anonymous user #1047278,85
127,Natanaelel,84
127,Nathan Fenner,84
129,Ethan Olpin,83
130,Samo Kralj,82
131,ajgrinds,81
132,JuanPotato,79
132,Timothy Leong,79
132,Waffle,79
135,penteract,78
136,Eduardo Quirino,77
137,etotheipi1,76
137,crazymerlyn,76
137,Gorane7,76
140,Andrey Akhmetov ,73
141,joshuaruegge,71
141,David Walker,71
143,Matt Gruskin ,67
144,Antonio Molina,66
144,The Penguin,66
144,Ivan Kazmenko,66
147,djpohly,65
147,Rem Zhang,65
149,daviecar,64
149,anonymous user #60233,64
149,Sunny Guan,64
152,Christian Cederquist,63
152,Shea Janke,63
154,Zack Lee,62
154,Nnnes,62
156,msullivan,61
156,Ethan C,61
156,Brandon Lin,61
156,Andrew X. ,61
160,HiggstonRainbird,60
161,Johan Lindblad ,59
161,Alex Wen,59
161,Bradley He,59
164,Niraj Patel,58
164,thunder-red-star,58
166,Springo,57
166,Ritwin Narra,57
168,alcatrazEscapee,56
168,sanjay jayaram,56
170,BelgianSalamander,55
170,Sofapuden,55
172,mniip,52
173,Hendrik Melse,51
174,jeffreykaili,50
174,James Stuart ,50
174,Emerald Block,50
177,Kostero,49
178,Coby Tran,48
179,Colter,47
180,ruuddotorg,46
181,Evan Kwan,45
181,Benjamin Avrahami,45
183,Bailey Parker,44
183,skanev,44
183,Pakkapong Sricharoen,44
186,lukechampine,43
186,Kevin Sheng,43
186,klange,43
186,awychong,43
186,paiv,43
191,elu00,42
191,asottile,42
191,Javier Blazquez,42
194,Aaron-Pierce,41
195,joefarebrother,38
195,qpwoeirut,38
197,andriigrynenko,37
197,mbingo,37
197,4yn,37
200,Alfred Birketvedt,36
200,anonymous user #1074674,36
202,Zhan Xiong Chin,35
202,Bennett Marsh,35
204,Daniel Yang,34
204,ggzor,34
206,LyricLy,33
207,Shakya Majumdar,32
208,LtHummus,31
208,Looking for blog readers!,31
208,Yoshiap,31
208,yuizumi,31
208,Geronimo,31
208,William Y. Feng,31
214,Greg Zborovsky,30
215,Salatmate,29
215,Kyle Toom,29
215,DY J (JDY),29
218,schmrlng,27
218,xnkvbo,27
218,andersonw,27
221,ignat-z,26
222,Maggie Liu,25
222,lightseba,25
222,icicl,25
225,Nikitosh,24
225,Justin Yokota,24
227,shinyclovers,22
228,MathiasOoi,21
228,dennis-wei,21
230,Alexander Haupt,20
231,Golovanov399,19
231,mrkeldon,19
231,Tis_awesomeness,19
234,val tron,18
234,paulshen,18
234,Max Murin,18
237,cup2of2tea ,17
237,vernon-hughes,17
237,Toni Fadjukoff ,17
240,Nicholas Tarsis,16
240,t-brieger,16
240,monkeynova,16
243,mwk48,15
243,Curtis Liu,15
243,Sean Yawning,15
243,TimHuisman1703,15
247,Eric Yang,14
247,PikMike,14
247,WolfgangJacobson,14
250,Lucas M.,13
250,Sophie,13
250,meexwaal,13
250,Michael Goldwasser ,13
250,rbuch,13
255,Sean Liu,12
255,VJsong02,12
255,SizableShrimp,12
258,Kevin Feng,11
258,Tobias-Glimmerfors,11
258,Михаил Минков ,11
258,Colin Stewart,11
258,xenia,11
258,FillyAutomatic,11
264,PenguinEncounter,10
264,Matthew Low,10
266,Tomas Nyberg,9
266,Adib Surani,9
266,Jiacheng (Alan) Liang,9
269,nicholasjma,8
269,shmoshua,8
269,Lief,8
272,coolcomputery,7
272,LK,7
272,Bahnschrift,7
275,isnbh0,6
275,noblematt,6
275,Daniel Tse,6
278,Andrey Anurin ,5
278,Prince Chawdhary,5
278,thederekkaplan,5
281,Ross Newman,4
281,AMLeng,4
281,MikeXander,4
284,tbodt,3
284,Kevin Guo,3
284,RadioactiveHydra,3
284,ganhongyao,3
288,miriam-rittenberg,2
288,Loren Troan,2
288,Joel Jonsson,2
288,Brian Bucklew,2
292,Vince7778,1
292,nomatteus,1
292,Erik Ritter,1
292,anominos,1
292,Peter Dowdy,1
