position,user,score
559,DY J (JDY),29
559,WutPu,29
559,WW92030,29
564,Михаил Минков ,28
564,phoyh,28
564,harrison truscott,28
564,Ryan Dewey,28
564,Joseph Gleason ,28
569,icicl,27
569,andersonw,27
569,ictrobot,27
569,xal-0,27
569,David Lee,27
569,Brian Zhou ,27
569,dkesler,27
576,ignat-z,26
576,George Zhou,26
576,Darwin,26
579,Lucas M.,25
579,lightseba,25
579,Yannick Spreen,25
579,MeepMoop,25
579,NoHax JustPi,25
579,Eddy Chen,25
579,anonymous user #22105,25
579,Paul Foster,25
587,Ross Newman,24
587,Toni Fadjukoff ,24
587,Jimmy Ding,24
587,anonymous user #614991,24
591,sin-ack,23
591,anonymous user #1132516,23
593,isnbh0,22
593,shinyclovers,22
593,NoCondomChris,22
593,Henrik Ygge,22
593,Himanshu Jaju,22
593,Pavel Egorov,22
593,AC-Dap,22
593,Brian Uri!,22
593,SimpleArt,22
602,MathiasOoi,21
602,dennis-wei,21
602,Egor Kulikov ,21
602,Puhalenthi Ramesh Vidhya,21
606,tbodt,20
606,Mattéo Delabre,20
606,Samuel Wang,20
606,Tunaki,20
606,Eric Wang,20
606,John Emhoff,20
612,Tis_awesomeness,19
612,Dmitry Ivanov,19
612,anthakki,19
612,Mathijs Vogelzang,19
612,adrian-stanciu,19
612,downvoid,19
612,cmears,19
619,paulshen,18
619,Red Bird,18
619,Percy Wong,18
619,Howard Cheng,18
619,adbforlife,18
624,vernon-hughes,17
624,jmfan2002,17
624,Paul Wild,17
624,Marcin Wisniowski,17
628,Nicholas Tarsis,16
628,t-brieger,16
628,Cameron Wu,16
628,rozbrajaczpoziomow,16
628,alyssaruth,16
628,Daniel Strizhevsky,16
628,Cedric,16
635,mwk48,15
635,Curtis Liu,15
635,Jau Tung Chan,15
635,Lionel Foxcroft,15
635,Lukáš Folwarczný,15
635,Cole Tramel,15
635,Vladislav Belov,15
635,AndrescuIII,15
635,Ayman Eltemmsahy,15
644,WolfgangJacobson,14
644,Raghavan,14
644,Para Dust,14
644,Chris Mohr,14
644,Adrien Pyke,14
649,meexwaal,13
649,Lief,13
649,rbuch,13
649,1234abcdcba4321,13
649,commandblockguy,13
649,Jonathan Wase,13
649,ryndvs96,13
649,Erik Szalay,13
657,Sean Liu,12
657,chrwoods,12
657,bradleysigma,12
657,blepabyte,12
657,Mark Ritterhoff,12
657,arichnad,12
663,Kevin Feng,11
663,Colin Stewart,11
663,xenia,11
663,Jacob Henn,11
663,Tristan Lee,11
663,Matthew Reeder,11
663,Murray Edwards,11
663,SeizedThoughts,11
671,PenguinEncounter,10
671,Joel Harmon,10
671,jmshoun,10
671,a5a7,10
671,anonymous user #1067586,10
671,anonymous user #684026,10
671,Graham White,10
671,Manish Kundu,10
679,Tomas Nyberg,9
679,Jiacheng (Alan) Liang,9
679,Max Nilsson,9
679,Nicholas Currault,9
679,Matthew Soh,9
684,shmoshua,8
684,tjleing,8
684,robotgenis,8
684,Katie Siegel,8
684,Eric Tzeng,8
684,Bargann,8
684,Laurent Bucher,8
684,vincentwoo,8
692,indigo squirrel,7
692,NBonaparte,7
692,Nathaniel Flath,7
695,Daniel Tse,6
695,iCalculated,6
697,Prince Chawdhary,5
697,thederekkaplan,5
697,Sumit Sharma,5
697,Shik Chen,5
697,Meow Meow,5
697,Aidan Wolk,5
703,AMLeng,4
703,Gram Liu,4
703,Edward Steere,4
706,RadioactiveHydra,3
706,ganhongyao,3
706,eeuropium,3
706,e513131,3
706,DedsecKnight,3
711,Loren Troan,2
711,Joel Jonsson,2
711,Brian Bucklew,2
711,David McGrath,2
711,Théo Lecerf,2
711,Katharine Berry,2
717,nomatteus,1
717,Erik Ritter,1
717,fee1-dead,1
717,jaeheonshim,1
717,pbnjay,1
717,drysle,1
717,Eldar Bogdanov,1
717,lthistle,1
717,andrewcarlotti,1
