position,user,score
1,betaveros,2986
2,anonymous user #1510407,2432
3,jonathanpaulson,2400
4,dan-simon,2341
5,hyper-neutrino,2233
6,tckmn,2160
7,Antonio Molina,2083
8,D. Salgado,2079
9,David Wahler,2064
10,leijurv,2051
11,nthistle,2014
12,5space,1947
13,boboquack,1915
14,Ian DeHaan,1879
15,nim-ka,1814
16,Nathan Fenner,1768
17,bluepichu,1759
18,Brandon Lin,1725
19,Carl Schildkraut,1705
20,Oskar Haarklou Veileborg,1694
21,Tim Vermeulen,1639
22,Lewin Gan,1626
23,connorjayr,1533
24,Michal Forišek,1504
25,mserrano,1472
26,mrphlip,1433
27,Maxwell Zen,1432
28,Robert Xiao,1419
29,Kirby703,1395
30,Oliver Ni,1343
31,Kroppeb,1321
32,LegionMammal978,1316
33,Anish Singhani,1299
34,Joshua Chen,1295
35,ZED.Charley William Thairo,1279
36,Patrick Hogg,1243
36,Noble Mushtak,1243
38,xnkvbo,1232
39,Larry,1165
40,Paul Draper,1092
41,Ryan Hitchman,1074
42,Craig Gidney,1060
43,Martin Camacho,1057
44,bcc32,1054
45,dtinth,1047
46,Kami Leon,1032
47,Vladislav Isenbaev,1017
48,anonymous user #44119,1014
49,Erik Amirell Eklöf,993
50,alcatrazEscapee,981
51,Jared Hughes,951
52,Kevin Sheng,935
53,Golovanov399,933
54,Max Murin,924
55,Gorane7,919
56,SeanRBurton,915
57,Kye W. Shi,910
58,Jan Verbeek,909
59,mangoqwq,899
60,Ivan Galakhov,887
61,Epiphane,831
62,Evan Zhang,813
63,FillyAutomatic,800
64,Zeyu Chen,787
65,hughcoleman,776
66,Tris Emmy Wilson ,759
67,Zack Lee,755
68,Xavier Cooney ,748
69,petertseng,745
70,Tobias-Glimmerfors,726
71,PoustouFlan,719
72,rhendric,710
73,GregorKikelj,709
74,Joseph Durie,697
75,zacharybarbanell,692
76,Akimitsu Hogge,687
77,Cyprien Mangin,683
78,jebouin,658
79,anonymous user #60233,656
79,Andrey Anurin ,656
81,Yiming Li,652
82,Thomas Neill,650
83,Markus Himmel,637
84,Neal Wu,634
85,Davis Yoshida,619
86,Thomas Feld,618
87,Jimmy Mårdell,592
88,Benedikt Werner,589
89,PikMike,550
89,evanphoward,550
91,Kevin Yap,538
92,Paweł Kubiak,533
93,Verulean,527
94,ruuddotorg,524
95,Joe L.,513
96,glguy,505
97,Tanner Hoke,497
98,anonymous user #637942,496
99,msullivan,491
100,JackMacWindows,489
101,Axel Brisse ,483
102,grhkm21,477
103,Steve Newman,476
104,Mercerenies,473
105,Lydxn,467
106,Pedro Osório,464
107,anonymous user #1565212,458
108,Timothy Mou,457
109,Looking for blog readers!,454
110,Justin Yokota,452
111,noblematt,451
112,Jasper van Merle,449
112,Ritwin Narra,449
112,Alex Wice,449
115,Talchas,446
116,Balint R,443
117,Bradley He,442
118,qpwoeirut,434
119,Vince7778,427
120,Gabriel Wu,425
121,mrkeldon,424
122,KevinL10,418
123,djpohly,414
124,Adib Surani,411
124,tonghuikang,411
126,andriigrynenko,408
127,Max Jäger ,401
128,ostwilkens,390
129,Sohom Sahaun,389
130,Jeffzycode,388
131,Utkarsh Kukreti,387
131,xiaowuc1,387
133,sciyoshi,385
134,Waffle,383
135,btnlq,380
135,aropan ,380
137,Hafnium780,376
138,crazymerlyn,375
139,Andrey Akhmetov ,369
140,Arrowbounce,364
141,Dylan Smith,363
142,etotheipi1,352
143,Sunny Guan,351
144,yuizumi,349
144,andy-k,349
146,Arcwise,348
147,Ivan Kazmenko,346
148,quentinmit,343
149,vstrimaitis,340
149,twattanawaroon,340
151,Drew Boyuka,334
152,anonymous user #217709,331
153,Darragh Griffin,330
154,flashmt,329
155,SizableShrimp,327
155,matthewmisiaszek,327
157,Maarten Sijm,320
158,ellellie,318
159,LyricLy,317
160,anonymous user #2724128,315
161,hakiobo,310
162,thuustalu,309
163,skaldskaparmal,308
164,Adavya Goyal,306
