position,user,score
1,betaveros,2377
2,hyper-neutrino,1882
3,dan-simon,1781
4,leijurv,1757
5,anonymous user #1510407,1756
6,jonathanpaulson,1708
7,nim-ka,1601
8,boboquack,1581
9,tckmn,1552
10,Antonio Molina,1514
11,nthistle,1513
12,Ian DeHaan,1486
13,Lewin Gan,1455
14,D. Salgado,1433
15,5space,1427
16,David Wahler,1388
17,mserrano,1343
18,Joshua Chen,1295
19,bluepichu,1260
20,Oskar Haarklou Veileborg,1249
21,connorjayr,1248
22,Tim Vermeulen,1242
23,Brandon Lin,1201
24,Carl Schildkraut,1182
24,LegionMammal978,1182
26,Robert Xiao,1181
27,Oliver Ni,1111
28,bcc32,1054
29,Kroppeb,1053
30,Anish Singhani,1051
31,dtinth,1047
32,ZED.Charley William Thairo,1045
33,mrphlip,1008
34,anonymous user #44119,998
35,Larry,994
36,Nathan Fenner,968
36,Kirby703,968
38,Paul Draper,868
39,Maxwell Zen,860
40,Epiphane,831
41,Martin Camacho,828
42,Evan Zhang,813
43,Kevin Sheng,801
44,Noble Mushtak,778
45,Ivan Galakhov,773
46,Tris Emmy Wilson ,759
47,Ryan Hitchman,758
48,Craig Gidney,753
49,petertseng,745
50,Gorane7,730
51,Patrick Hogg,721
52,Michal Forišek,711
53,Max Murin,710
54,Kami Leon,697
55,mangoqwq,694
56,SeanRBurton,684
57,Zeyu Chen,660
58,alcatrazEscapee,637
59,Neal Wu,634
60,Kye W. Shi,623
61,Erik Amirell Eklöf,621
62,Vladislav Isenbaev,620
63,PoustouFlan,605
64,hughcoleman,576
65,Jared Hughes,547
66,anonymous user #60233,543
67,Davis Yoshida,540
68,Kevin Yap,538
69,Jan Verbeek,512
70,GregorKikelj,508
71,Thomas Feld,499
72,rhendric,484
73,Joe L.,483
74,jebouin,476
75,Zack Lee,472
76,Cyprien Mangin,469
77,anonymous user #1565212,458
78,xnkvbo,454
79,Jasper van Merle,449
79,Ritwin Narra,449
79,Alex Wice,449
82,Bradley He,442
83,Akimitsu Hogge,439
84,Xavier Cooney ,430
85,Lydxn,428
86,Andrey Anurin ,423
87,Golovanov399,415
88,Tanner Hoke,413
88,FillyAutomatic,413
90,Markus Himmel,408
91,ruuddotorg,401
92,Mercerenies,400
93,Pedro Osório,399
94,evanphoward,396
95,noblematt,391
96,ostwilkens,390
97,Sohom Sahaun,389
98,Utkarsh Kukreti,387
98,xiaowuc1,387
100,Axel Brisse ,381
101,Verulean,377
102,PikMike,376
103,crazymerlyn,375
104,zacharybarbanell,366
105,Steve Newman,365
106,Andrey Akhmetov ,363
106,Justin Yokota,363
108,Waffle,353
108,JackMacWindows,353
110,Tobias-Glimmerfors,351
110,Sunny Guan,351
112,Thomas Neill,350
113,Arcwise,348
114,sciyoshi,332
114,Max Jäger ,332
116,SizableShrimp,327
117,ellellie,318
118,LyricLy,317
119,Vince7778,313
120,Darragh Griffin,307
121,Adavya Goyal,306
122,grhkm21,304
123,max-sixty,302
124,anonymous user #1047278,301
124,djpohly,301
126,hltk,295
127,Arrowbounce,293
128,Dylan Smith,292
129,Drew Boyuka,284
130,Joseph Durie,279
130,mdlu,279
132,oparkerj,278
133,mrkeldon,277
134,flashmt,274
134,@koutaharu_,274
136,anonymous user #637942,272
137,It's a Shill,271
138,msullivan,270
139,Rohin Garg,267
139,anonymous user #2724128,267
141,coolcomputery,265
142,KevinL10,262
143,anonymous user #2348523,258
144,Timothy Mou,256
144,Robert Pham,256
146,Nick Gavalas,253
146,Benedikt Werner,253
148,Daniel Ng,250
149,kevinmchung,245
150,Starwort,243
151,Looking for blog readers!,241
152,the-glu ,240
153,Yiming Li,236
154,Buck4437,233
154,Miriam Vellacott,233
156,Gabriel Wu,232
157,Nikhil Vijai,231
158,David Harmeyer ,229
159,anonymous user #217709,226
159,Bradley Louie,226
161,vstrimaitis,218
162,Hafnium780,217
163,The Friendly Enemy,216
164,Adib Surani,215
165,Bennett Marsh,213
166,Anthony Li,212
167,mingmingrr,210
168,twright0,206
169,miriam-rittenberg,204
169,Thomas Draper,204
169,Carson Graham,204
172,Jeffzycode,203
173,btnlq,201
173,phucthg,201
175,David Robinson,200
175,Matthew Low,200
177,JuanPotato,199
178,lemonsoc,198
179,yuizumi,196
179,Sean Yawning,196
181,matthewmisiaszek,195
182,Eric Yang,194
183,sumeet,193
184,drougge,192
185,asottile,189
185,bjebert,189
187,PCSwingle,187
188,Ambrose Feinstein,186
189,Ethan Olpin,184
190,anonymous user #2375057,183
191,dllu,180
192,sampersand,179
193,Geoffrey Kleinberg,174
194,Balint R,173
194,UnrelatedString,173
196,Maarten Sijm,172
196,Allen Pei,172
198,tenth,171
198,Aaron ,171
200,sampai20,170
200,Colter,170
200,Virgile Andreani ,170
200,thuustalu,170
204,lethan3,169
204,Phillip Rossi,169
206,Lingrui Xie,168
206,JosephHardman ,168
208,penteract,167
209,Nikitosh,165
209,Allen Wu,165
209,anonymous user #2412806,165
212,Anango Prabhat,164
213,simonlindholm,163
214,Olle Lapidus,162
214,Adam Gausmann,162
216,Ivan Kazmenko,161
217,geoffrey-wu,160
218,Søren Fuglede Jørgensen,159
219,Springo,158
219,andy-k,158
221,Luke M,157
222,Matthew Ramina,154
223,HiggstonRainbird,153
224,Andrew X. ,152
225,dawninganchors,151
225,Jonathan Ho ,151
227,Paweł Kubiak,150
228,anominos,149
229,quentinmit,148
230,Coby Tran,147
230,anonymous user #1087784,147
232,Kenneth Fitzgerald,146
232,Måns Magnusson,146
234,alstonlo,145
234,flocto,145
236,Rowechen Zhong,144
237,tonghuikang,143
238,Andrew Jennings,142
238,Joshua Wise,142
240,kejadlen,141
240,Roderic Day,141
240,cup2of2tea ,141
243,Andriamanitra,140
243,TimHuisman1703,140
243,tluo5458,140
243,nigelzor,140
247,A5rocks,138
248,Talchas,137
249,etotheipi1,136
249,periodically-makes-puns,136
249,anonymous user #385893,136
252,Ben Hollows,135
253,anonymous user #677741,132
253,vtjeng,132
253,xd y,132
256,christopher papke,131
257,Ari Wachtel,130
257,RexBerry,130
259,chunkybanana,129
259,Özgün Özusta,129
261,Matt Gruskin ,128
262,Waleed Khan,127
262,Defelo,127
262,Marcus Takvam Lexander,127
262,Mark Ladygo,127
262,Tony Jiang,127
262,William Yue,127
268,Danny Lin,126
268,InternetPerson10,126
268,James Berglund,126
271,JulesD,124
272,Rem Zhang,123
272,RundownRhino,123
274,tiger0132,122
274,Guillaume AMBAL,122
276,Anthaleos,121
276,val tron,121
276,Yancheng,121
279,cefqrn,120
279,Branflakes2415,120
279,jkseppan,120
282,Nick Liu,119
283,Michael Goldwasser ,118
283,Martyn Smith ,118
285,Josiah Kiok,117
285,Sneed's Feeduck and Seeduck,117
287,Zack Chroman,116
287,William Y. Feng,116
289,schmrlng,115
289,Martin “Cifko” Štefček,115
291,Tomas Rokicki,114
291,Kevin Wang,114
293,Lars Haulin ,112
294,Colton Pauderis,111
295,Sam Hindess,110
296,Tanuj Khattar,109
296,Julian Bruyat,109
298,Joshua Dunbrack,107
298,Henrik Lehtonen,107
298,jakzo,107
301,Qiqi Impact,106
302,key,104
302,Ethan Chapman,104
304,Peter Dowdy,103
304,Marco Poon,103
304,Ethan Tillison,103
307,joefarebrother,102
307,Thomas Norris,102
309,@vince_vw,101
309,Bahnschrift,101
311,VJsong02,100
312,Alex Wen,99
312,Shashank Bhatt,99
312,blaumeise20,99
315,qpwoeirut,98
315,Sudo-Ivan,98
315,halfbakedsneed,98
318,Ethan C,97
318,mayoff,97
320,Marko Tsengov,95
320,seligman99,95
320,glguy,95
323,Hendrik Melse,94
324,Nick Frost,93
324,Jimmy Chen,93
326,Avarayr,92
326,DayDun,92
326,David Sharick,92
329,anonymous user #672515,91
329,awychong,91
329,Svelte-Enthusiast,91
329,Shaunak Warty,91
329,Hunter Staiger,91
334,anonymous user #963181,90
334,klange,90
334,AdamHe17 ,90
334,Paul Badour,90
338,hakiobo,89
339,anonymous user #1823456,88
339,Ahmed Siadomar,88
339,Brett Math,88
342,Thomas,87
342,Loks-,87
342,VasilyDK,87
345,inthewaterwheel,86
345,LK,86
345,kjsatz,86
345,0e4ef622,86
349,Jordan H,85
349,Matteo Biasielli,85
349,Craig White,85
349,Proximity Trigger,85
353,Natanaelel,84
353,RootCubed,84
355,John Kesler,83
356,Samo Kralj,82
356,Yoshiap,82
356,Jimmy Mårdell,82
359,ajgrinds,81
359,yann-a,81
361,F2 ,80
361,Louis Wasserman ,80
363,Alexander Haupt,79
363,Timothy Leong,79
363,Jay Foad,79
363,Gustav Westling,79
363,sparkyb,79
368,"Kin Fung, Nicholas Ko",78
368,clemdatacrunch,78
368,Lauri Kenttä ,78
371,Eduardo Quirino,77
371,Yenya,77
373,almasip,76
373,Chicken-Bones,76
375,sahilbansal17,75
376,Prabowo Djonatan,74
376,Spyabo,74
376,jorisvr,74
376,aropan ,74
380,skanev,73
380,Shea Janke,73
380,Javier Blazquez,73
383,Paul McMullin,72
384,joshuaruegge,71
384,David Walker,71
384,Brian Dean,71
384,nkitsaini,71
388,Minh Nguyen Quang,70
388,Niklas Sandén,70
390,monkeynova,69
390,Ivan Lukyanov,69
390,DLu,69
390,anonymous user #171829,69
394,The Penguin,68
394,Jieruei Chang,68
394,ansvonwa,68
397,Maggie Liu,67
397,Ananthram Vijayaraj,67
397,Kai-Zhan Lee,67
400,danvolchek,66
401,jacobparish,65
401,Max Sun,65
403,daviecar,64
403,SalomonT82,64
405,Christian Cederquist,63
405,Oof,63
405,David Grosdemange,63
405,vash3r,63
405,StarGazingHomies,63
405,0sq,63
405,br-wa,63
412,Nnnes,62
412,FliegendeWurst,62
412,Max Bowman,62
415,anonymous user #975121,61
416,Michael Truell,60
417,Johan Lindblad ,59
417,Ben,59
417,ezraft,59
417,Victor Chen,59
417,Jérémy Guillot,59
422,Niraj Patel,58
422,thunder-red-star,58
422,Max Friedman,58
422,TLSM,58
426,Sophie,57
426,Bryan Kok,57
426,Aadit Ambadkar,57
426,lilweege,57
430,sanjay jayaram,56
430,Stovoy,56
430,hamzahasann,56
433,BelgianSalamander,55
433,Sofapuden,55
433,Pakkapong Sricharoen,55
433,Justin Jaffray,55
433,Tom van Dijk,55
438,Md Abedin,54
438,mjh316,54
438,whaatt,54
438,dvbui,54
442,Roman Chesnokov,53
442,twattanawaroon,53
442,Mark Wen,53
445,mniip,52
446,tomstephen,51
446,rkk1995 ,51
448,jeffreykaili,50
448,James Stuart ,50
448,Emerald Block,50
448,jimscchen,50
448,Lawrence Kesteloot,50
453,Kostero,49
453,t6twotwo,49
453,CodingAP,49
456,piman51277,48
456,Willem Kaufmann,48
458,Cade Cuddy,47
458,Patrik Ivarsson,47
458,Sander van den Bergh,47
461,YIHAO ZHOU,46
461,jputlock,46
461,Henri Devillez,46
464,Evan Kwan,45
464,Benjamin Avrahami,45
464,Andrei Dukhounik,45
464,Thomas Raskin,45
468,Bailey Parker,44
468,mustafaquraish,44
468,Georg Rottensteiner,44
468,glasir,44
472,lukechampine,43
472,paiv,43
472,Roman Elizarov,43
472,Sam Wang,43
472,Alexander Pfanne,43
472,Daniel,43
478,elu00,42
478,JacksonDonaldson,42
478,ZiyaZa,42
481,Aaron-Pierce,41
481,nicholasjma,41
481,Patrick Ammons ,41
481,skaldskaparmal,41
481,Béla Mérvadó,41
486,Dylan Weber,40
486,Nathan Ye,40
488,Kevin Guo,39
488,MikeXander,39
488,BjornMagn,39
488,rec,39
488,Grazen0,39
493,Andreas Björklund,38
493,Victor Minden,38
493,Liwei Cai,38
493,HertzDevil,38
497,andriigrynenko,37
497,mbingo,37
497,4yn,37
497,Daniel Dara,37
497,electraminer,37
497,HexDecimal,37
497,artem6,37
497,abailey2020,37
505,Alfred Birketvedt,36
505,anonymous user #1074674,36
505,Karl Jiang,36
505,richzli,36
509,Zhan Xiong Chin,35
509,Jean-Francois Thuong,35
509,Paul Zagieboylo ,35
509,Ed Clayton,35
509,maneframe,35
509,JoeStrout,35
515,Daniel Yang,34
515,ggzor,34
515,Philipp Lenk,34
515,Marie Payne,34
515,Francisco Demartino,34
515,dionyziz,34
521,Adanakebapi,33
521,Milind Jain,33
521,Apollo,33
524,Shakya Majumdar,32
524,Dan Roche,32
524,btrotta,32
524,robinz62,32
524,anonymous user #750627,32
524,Etienne Vouga,32
524,Jeremy Lee,32
524,Ash,32
532,LtHummus,31
532,Geronimo,31
532,thailandmatt,31
532,dwhatley19,31
532,anonymous user #647522,31
537,Greg Zborovsky,30
538,Salatmate,29
538,Kyle Toom,29
538,DY J (JDY),29
538,WutPu,29
538,WW92030,29
543,Михаил Минков ,28
543,phoyh,28
543,harrison truscott,28
543,Sarah Shader,28
547,icicl,27
547,andersonw,27
547,ictrobot,27
547,xal-0,27
547,David Lee,27
547,Brian Zhou ,27
547,dkesler,27
554,ignat-z,26
554,anonymous user #387166,26
554,George Zhou,26
554,Darwin,26
558,Lucas M.,25
558,lightseba,25
558,Yannick Spreen,25
558,MeepMoop,25
558,NoHax JustPi,25
558,Eddy Chen,25
558,anonymous user #22105,25
565,Ross Newman,24
565,Toni Fadjukoff ,24
565,Jimmy Ding,24
565,anonymous user #614991,24
569,sin-ack,23
569,anonymous user #1132516,23
571,isnbh0,22
571,shinyclovers,22
