position,user,score
1,betaveros,1292
2,boboquack,1100
3,Ian DeHaan,1047
4,hyper-neutrino,1022
5,leijurv,957
6,nthistle,934
7,Oliver Ni,926
8,tckmn,900
9,anonymous user #1510407,859
9,dtinth,859
11,jonathanpaulson,857
12,bcc32,851
13,Brandon Lin,821
14,Antonio Molina,813
15,nim-ka,811
16,dan-simon,800
17,5space,799
18,Lewin Gan,796
19,Carl Schildkraut,795
20,mserrano,789
21,Larry,784
22,Oskar Haarklou Veileborg,741
23,bluepichu,735
24,Kroppeb,730
25,ZED.Charley William Thairo,716
26,Tim Vermeulen,710
27,Joshua Chen,708
28,Robert Xiao,693
29,Anish Singhani,678
30,D. Salgado,673
31,Kevin Sheng,642
32,David Wahler,624
33,anonymous user #44119,623
34,connorjayr,562
35,Kami Leon,552
36,Kevin Yap,538
37,Martin Camacho,530
38,petertseng,520
39,Vladislav Isenbaev,487
40,Ivan Galakhov,485
41,Nathan Fenner,480
42,LegionMammal978,471
43,Gorane7,469
44,Tris Emmy Wilson ,460
45,mrphlip,455
46,Jasper van Merle,449
47,Evan Zhang,443
48,Zeyu Chen,423
49,Erik Amirell Eklöf,414
50,Maxwell Zen,411
51,Patrick Hogg,408
52,Zack Lee,404
53,Xavier Cooney ,393
54,Thomas Feld,390
54,ostwilkens,390
56,Paul Draper,386
57,anonymous user #1565212,382
58,Utkarsh Kukreti,381
58,Neal Wu,381
60,rhendric,361
61,Jared Hughes,356
62,Jan Verbeek,351
63,Kye W. Shi,349
64,Craig Gidney,339
65,Tanner Hoke,332
66,PoustouFlan,331
67,Verulean,328
68,Axel Brisse ,321
69,Ritwin Narra,320
70,noblematt,308
71,Ryan Hitchman,307
72,Noble Mushtak,306
73,Joe L.,305
73,mangoqwq,305
75,xnkvbo,304
76,Justin Yokota,302
76,max-sixty,302
78,JackMacWindows,301
79,Epiphane,299
80,Kirby703,298
81,hltk,295
82,Drew Boyuka,284
83,Lydxn,280
84,jebouin,278
85,anonymous user #1047278,270
86,KevinL10,262
87,anonymous user #2348523,258
88,GregorKikelj,256
89,Arrowbounce,252
90,Max Jäger ,246
91,mdlu,240
92,hughcoleman,238
93,Waffle,236
94,Max Murin,235
95,Buck4437,233
95,Miriam Vellacott,233
97,Nikhil Vijai,231
97,Cyprien Mangin,231
99,kevinmchung,230
100,David Harmeyer ,229
101,alcatrazEscapee,226
101,Alex Wice,226
103,Dylan Smith,223
104,Akimitsu Hogge,219
105,Looking for blog readers!,217
106,It's a Shill,216
106,The Friendly Enemy,216
108,Pedro Osório,212
108,Adavya Goyal,212
110,mingmingrr,210
110,Bradley He,210
112,oparkerj,206
113,anonymous user #60233,203
114,ellellie,202
115,Matthew Low,200
116,Nick Gavalas,199
116,JuanPotato,199
118,Sunny Guan,198
118,lemonsoc,198
120,Sean Yawning,196
121,sciyoshi,194
121,David Robinson,194
123,zacharybarbanell,193
123,sumeet,193
125,Bradley Louie,191
125,Sohom Sahaun,191
127,bjebert,189
128,flashmt,188
129,Ambrose Feinstein,186
130,Ethan Olpin,184
130,Adib Surani,184
132,anonymous user #2375057,183
133,sampersand,179
134,Geoffrey Kleinberg,174
135,Balint R,173
136,Allen Pei,172
137,Aaron ,171
138,sampai20,170
139,Phillip Rossi,169
140,Lingrui Xie,168
140,JosephHardman ,168
142,SizableShrimp,167
143,Nikitosh,165
143,Darragh Griffin,165
145,Anango Prabhat,164
146,coolcomputery,162
146,Olle Lapidus,162
146,Adam Gausmann,162
149,anonymous user #217709,158
150,dllu,157
151,SeanRBurton,154
152,HiggstonRainbird,153
153,Vince7778,152
154,dawninganchors,151
154,Eric Yang,151
154,Jonathan Ho ,151
157,Gabriel Wu,150
157,Robert Pham,150
159,Golovanov399,149
160,LyricLy,148
161,Coby Tran,147
162,Kenneth Fitzgerald,146
163,alstonlo,145
163,flocto,145
165,Rowechen Zhong,144
166,Andrew Jennings,142
167,kejadlen,141
167,Roderic Day,141
169,Andriamanitra,140
169,tluo5458,140
169,nigelzor,140
172,Rohin Garg,139
173,djpohly,136
174,lethan3,135
175,anonymous user #677741,132
176,christopher papke,131
177,chunkybanana,129
178,Matt Gruskin ,128
179,Waleed Khan,127
179,Defelo,127
181,Rem Zhang,123
181,Colter,123
183,tiger0132,122
184,Anthaleos,121
184,Yancheng,121
184,A5rocks,121
184,quentinmit,121
188,cefqrn,120
188,Branflakes2415,120
190,Joseph Durie,119
190,PikMike,119
192,Davis Yoshida,118
192,Yiming Li,118
192,Martyn Smith ,118
195,Josiah Kiok,117
196,Zack Chroman,116
197,Andrey Akhmetov ,115
197,ruuddotorg,115
