position,user,score
1,betaveros,1475
2,boboquack,1194
3,Ian DeHaan,1128
4,hyper-neutrino,1106
5,leijurv,1056
6,tckmn,1029
7,jonathanpaulson,1005
8,nthistle,1001
9,Antonio Molina,999
10,dan-simon,996
11,nim-ka,983
12,5space,957
13,dtinth,930
14,Oliver Ni,926
15,Brandon Lin,868
16,anonymous user #1510407,859
17,bcc32,851
18,Oskar Haarklou Veileborg,850
19,Lewin Gan,837
20,D. Salgado,828
21,Carl Schildkraut,826
22,Tim Vermeulen,802
23,mserrano,789
24,David Wahler,788
25,Larry,784
26,Kroppeb,778
27,Joshua Chen,763
28,connorjayr,747
29,bluepichu,735
30,ZED.Charley William Thairo,716
31,Robert Xiao,693
32,Anish Singhani,678
33,LegionMammal978,647
34,Kevin Sheng,642
35,anonymous user #44119,623
36,mrphlip,559
37,Tris Emmy Wilson ,558
38,Kami Leon,552
39,petertseng,543
40,Kevin Yap,538
41,Nathan Fenner,532
42,Martin Camacho,530
43,Maxwell Zen,499
44,PoustouFlan,497
45,Patrick Hogg,487
45,Vladislav Isenbaev,487
47,Ivan Galakhov,485
48,Gorane7,469
49,Kirby703,468
50,mangoqwq,459
50,Kye W. Shi,459
52,Zeyu Chen,450
53,Jasper van Merle,449
54,Evan Zhang,443
55,Erik Amirell Eklöf,431
56,Max Murin,418
57,anonymous user #1565212,412
58,Zack Lee,404
59,Craig Gidney,400
60,Xavier Cooney ,393
61,Thomas Feld,390
61,ostwilkens,390
63,Paul Draper,386
64,Utkarsh Kukreti,381
64,Neal Wu,381
66,xnkvbo,377
66,Verulean,377
68,Jan Verbeek,372
69,rhendric,361
70,Jared Hughes,356
71,Noble Mushtak,351
72,Akimitsu Hogge,344
73,SeanRBurton,336
74,Tanner Hoke,332
75,noblematt,326
76,Bradley He,322
77,Axel Brisse ,321
78,Ritwin Narra,320
79,Max Jäger ,319
80,Ryan Hitchman,318
81,sciyoshi,308
82,Joe L.,305
82,Waffle,305
84,Justin Yokota,302
84,max-sixty,302
86,JackMacWindows,301
87,Epiphane,299
88,hltk,295
89,Alex Wice,294
90,alcatrazEscapee,293
91,Davis Yoshida,290
92,Drew Boyuka,284
93,Lydxn,280
94,jebouin,278
95,anonymous user #1047278,270
96,KevinL10,262
97,anonymous user #2348523,258
98,GregorKikelj,256
99,Pedro Osório,255
100,Arrowbounce,252
101,It's a Shill,249
102,anonymous user #60233,247
103,mdlu,240
104,hughcoleman,238
105,Buck4437,233
105,Miriam Vellacott,233
107,Nikhil Vijai,231
107,zacharybarbanell,231
107,Cyprien Mangin,231
110,kevinmchung,230
111,David Harmeyer ,229
112,SizableShrimp,226
113,Sunny Guan,224
114,Dylan Smith,223
115,Golovanov399,221
116,Looking for blog readers!,217
117,The Friendly Enemy,216
118,Joseph Durie,214
119,Adavya Goyal,212
120,mingmingrr,210
121,oparkerj,206
122,ellellie,202
123,Matthew Low,200
124,Nick Gavalas,199
124,JuanPotato,199
126,lemonsoc,198
127,Andrey Akhmetov ,197
128,Sean Yawning,196
129,David Robinson,194
130,sumeet,193
131,Bradley Louie,191
131,Sohom Sahaun,191
131,xiaowuc1,191
134,bjebert,189
135,flashmt,188
