position,user,score
1,betaveros,1292
2,boboquack,988
3,hyper-neutrino,961
4,nthistle,934
5,tckmn,900
6,leijurv,864
7,Ian DeHaan,861
8,dtinth,859
9,jonathanpaulson,857
10,Oliver Ni,831
11,nim-ka,811
12,Larry,784
13,Lewin Gan,734
14,dan-simon,724
15,bcc32,723
16,ZED.Charley William Thairo,716
17,anonymous user #1510407,712
18,5space,697
19,Tim Vermeulen,677
20,Kroppeb,661
21,Brandon Lin,654
22,bluepichu,649
23,Antonio Molina,627
24,Carl Schildkraut,620
25,mserrano,613
26,D. Salgado,602
27,Anish Singhani,586
28,David Wahler,575
29,Oskar Haarklou Veileborg,564
30,Kevin Sheng,543
31,Kevin Yap,538
32,Kami Leon,524
33,Martin Camacho,519
33,Joshua Chen,519
35,Robert Xiao,514
36,connorjayr,488
37,Gorane7,469
38,anonymous user #44119,463
39,Tris Emmy Wilson ,460
40,mrphlip,455
41,Jasper van Merle,449
42,petertseng,436
43,Zeyu Chen,423
44,Maxwell Zen,411
45,Patrick Hogg,408
46,Zack Lee,404
47,Xavier Cooney ,393
48,ostwilkens,390
49,Paul Draper,386
50,anonymous user #1565212,382
51,Utkarsh Kukreti,381
52,LegionMammal978,365
53,rhendric,361
54,Jan Verbeek,351
55,Evan Zhang,342
56,Craig Gidney,339
57,Ivan Galakhov,337
58,Kye W. Shi,335
59,PoustouFlan,331
60,Vladislav Isenbaev,314
61,noblematt,308
62,Ryan Hitchman,307
63,Noble Mushtak,306
64,Thomas Feld,302
64,Justin Yokota,302
64,max-sixty,302
67,JackMacWindows,301
68,Kirby703,298
69,Epiphane,295
70,Tanner Hoke,288
71,Nathan Fenner,286
72,Drew Boyuka,284
73,xnkvbo,277
74,Axel Brisse ,266
75,anonymous user #2348523,258
76,Erik Amirell Eklöf,254
76,Verulean,254
78,Arrowbounce,252
79,Max Jäger ,246
80,Joe L.,245
81,hughcoleman,238
82,mangoqwq,235
82,KevinL10,235
84,Buck4437,233
85,Jared Hughes,232
86,Cyprien Mangin,231
87,kevinmchung,230
88,alcatrazEscapee,226
88,Alex Wice,226
90,Lydxn,221
91,Akimitsu Hogge,219
92,Looking for blog readers!,217
93,The Friendly Enemy,216
94,Adavya Goyal,212
95,mingmingrr,210
95,Bradley He,210
97,Miriam Vellacott,209
98,anonymous user #60233,203
98,jebouin,203
100,ellellie,202
101,Matthew Low,200
102,Nick Gavalas,199
102,JuanPotato,199
104,Sunny Guan,198
104,lemonsoc,198
106,Ritwin Narra,197
106,Neal Wu,197
108,sciyoshi,194
108,David Robinson,194
110,anonymous user #1047278,193
110,zacharybarbanell,193
110,Waffle,193
110,sumeet,193
114,Bradley Louie,191
115,bjebert,189
116,David Harmeyer ,188
117,Ambrose Feinstein,186
118,mdlu,185
119,anonymous user #2375057,183
120,Nikhil Vijai,179
120,sampersand,179
122,Geoffrey Kleinberg,174
123,Max Murin,173
124,sampai20,170
125,Phillip Rossi,169
126,Lingrui Xie,168
126,JosephHardman ,168
128,SizableShrimp,167
129,Darragh Griffin,165
130,It's a Shill,164
130,Anango Prabhat,164
132,hltk,163
133,Olle Lapidus,162
133,Adam Gausmann,162
135,anonymous user #217709,158
136,Sean Yawning,157
137,SeanRBurton,154
138,HiggstonRainbird,153
139,dawninganchors,151
139,Eric Yang,151
139,Jonathan Ho ,151
142,Pedro Osório,150
143,LyricLy,148
144,Kenneth Fitzgerald,146
145,alstonlo,145
146,Andrew Jennings,142
147,kejadlen,141
147,Roderic Day,141
149,Andriamanitra,140
149,nigelzor,140
151,Rohin Garg,139
152,djpohly,136
152,Adib Surani,136
154,lethan3,135
155,oparkerj,134
156,anonymous user #677741,132
157,christopher papke,131
158,chunkybanana,129
159,Matt Gruskin ,128
160,Waleed Khan,127
160,Defelo,127
162,Rem Zhang,123
162,Colter,123
164,tiger0132,122
165,Anthaleos,121
165,Yancheng,121
165,A5rocks,121
165,quentinmit,121
169,cefqrn,120
169,Branflakes2415,120
171,Joseph Durie,119
171,PikMike,119
173,Davis Yoshida,118
173,Gabriel Wu,118
173,Yiming Li,118
173,Martyn Smith ,118
177,Josiah Kiok,117
178,Zack Chroman,116
179,Andrey Akhmetov ,115
179,ruuddotorg,115
181,Tomas Rokicki,114
181,Luke M,114
183,the-glu ,113
184,flashmt,112
185,Colton Pauderis,111
186,Sam Hindess,110
187,tenth,109
188,Joshua Dunbrack,107
188,Dylan Smith,107
188,Henrik Lehtonen,107
191,Marco Poon,103
192,GregorKikelj,102
193,Maarten Sijm,101
193,@vince_vw,101
193,Bahnschrift,101
193,Qiqi Impact,101
193,Sohom Sahaun,101
198,VJsong02,100
198,@koutaharu_,100
200,Sudo-Ivan,98
201,Ethan C,97
202,Søren Fuglede Jørgensen,95
202,twright0,95
204,Hendrik Melse,94
204,Daniel Ng,94
206,Nick Frost,93
206,Virgile Andreani ,93
208,Avarayr,92
208,dllu,92
208,Marko Tsengov,92
211,anonymous user #672515,91
211,Svelte-Enthusiast,91
211,Shaunak Warty,91
211,UnrelatedString,91
215,anonymous user #963181,90
216,anonymous user #1823456,88
217,Lars Haulin ,87
217,crazymerlyn,87
217,klange,87
217,Thomas,87
221,inthewaterwheel,86
222,jkseppan,85
223,Natanaelel,84
223,msullivan,84
223,RootCubed,84
223,Timothy Mou,84
227,Ethan Olpin,83
227,val tron,83
227,Balint R,83
230,Samo Kralj,82
230,anonymous user #2724128,82
232,ajgrinds,81
232,key,81
234,Timothy Leong,79
234,Starwort,79
234,Jay Foad,79
234,Gustav Westling,79
238,penteract,78
