position,user,score
305,Egor Kulikov ,170
305,Liwei Cai,170
309,lethan3,169
309,Phillip Rossi,169
311,Lingrui Xie,168
311,Qiqi Impact,168
311,JosephHardman ,168
311,Paul Zagieboylo ,168
311,lthistle,168
311,Ivan Lyzhin,168
317,Gustav Westling,165
317,Allen Wu,165
319,Anango Prabhat,164
319,thynnine,164
321,Olle Lapidus,162
321,Adam Gausmann,162
321,Victor Chen,162
321,James Berglund,162
321,@CHz16,162
326,Jacob Smith,161
327,anonymous user #672515,160
328,Michael Goldwasser ,159
328,Josh Deprez,159
330,Luke M,157
330,Lawrence Kesteloot,157
332,kjsatz,156
332,Lauri Kenttä ,156
332,anonymous user #1067586,156
332,Oleg Godovykh,156
336,Matthew Ramina,154
337,mwk48,153
337,skanev,153
337,HiggstonRainbird,153
337,Joseph Gleason ,153
341,jakzo,152
341,Aoxiang Cui,152
343,dawninganchors,151
343,Karl Jiang,151
345,MeepMoop,150
345,Graham White,150
347,Ayman Eltemmsahy,149
347,ilg,149
349,Defelo,147
349,Coby Tran,147
349,anonymous user #1087784,147
352,Kenneth Fitzgerald,146
353,alstonlo,145
354,Rowechen Zhong,144
355,val tron,143
355,Ahmed Siadomar,143
355,4atj,143
358,Andrew Jennings,142
358,Sean Watts,142
360,Roderic Day,141
360,jkseppan,141
362,Andriamanitra,140
362,nigelzor,140
364,WutPu,138
364,A5rocks,138
366,monkeynova,136
366,periodically-makes-puns,136
366,anonymous user #385893,136
369,Lucas M.,135
369,Brian Dean,135
369,Ben Hollows,135
372,Ali Zahid Raja,134
373,cefqrn,133
373,Ben Jacobson,133
375,anonymous user #677741,132
375,xd y,132
377,christopher papke,131
378,Ari Wachtel,130
379,chunkybanana,129
380,Ethan C,128
380,Max Friedman,128
380,Dev Thiru,128
380,Kerem Ergene,128
384,Waleed Khan,127
384,Marcus Takvam Lexander,127
384,Mark Ladygo,127
384,William Yue,127
388,Ben,126
388,InternetPerson10,126
388,epsalon,126
391,Md Abedin,125
391,dkesler,125
393,JulesD,124
393,Kelly Dance,124
393,amri123,124
396,Rem Zhang,123
397,tiger0132,122
397,sorawit,122
397,Guillaume AMBAL,122
400,Anthaleos,121
400,Kyle Toom,121
400,Yancheng,121
400,Hunter Staiger,121
404,Branflakes2415,120
404,almasip,120
404,Matteo Biasielli,120
404,juliand665,120
404,Avongard,120
409,Colton Pauderis,118
409,Martyn Smith ,118
409,timreyn,118
412,Josiah Kiok,117
412,Peter Dowdy,117
412,Sneed's Feeduck and Seeduck,117
412,Chicken-Bones,117
416,Zack Chroman,116
416,Manish Kundu,116
416,arichnad,116
416,Nifley,116
420,nkitsaini,115
420,bradleysigma,115
422,Chris Mohr,114
422,jorisvr,114
422,sparkyb,114
422,Akiiino,114
426,David Hansen ,113
427,Prabowo Djonatan,111
428,LK,110
428,Matthew Reeder,110
430,yann-a,109
430,Tanuj Khattar,109
430,Julian Bruyat,109
430,mimo31,109
434,Jon Hartnett,108
435,Joshua Dunbrack,107
435,Henrik Lehtonen,107
435,maneframe,107
435,SeptaCube,107
439,pppery,106
439,wincss,106
439,Dennis Tian,106
442,Ethan Chapman,104
442,the-chenergy,104
442,Herman Lauenstein,104
445,Marco Poon,103
445,rozbrajaczpoziomow,103
445,Ethan Tillison,103
448,Thomas Norris,102
449,@vince_vw,101
449,Kai Si,101
451,VJsong02,100
451,asymmetricia,100
451,lavoiecsh,100
454,Alex Wen,99
454,anonymous user #643312,99
454,Alexander Pivovarov,99
457,Sudo-Ivan,98
457,halfbakedsneed,98
457,Schobers ,98
457,Jakob Degen,98
457,Michael Grossfeld ,98
462,Nick Meyer,97
463,Roland Meertens ,96
463,Robert Usher,96
465,Georg Rottensteiner,95
466,Hendrik Melse,94
466,Zach Farr,94
466,anonymous user #271222,94
469,Nick Frost,93
469,Jimmy Chen,93
471,Avarayr,92
471,icicl,92
471,David Sharick,92
471,mich101mich,92
475,Svelte-Enthusiast,91
475,Shaunak Warty,91
475,magical,91
478,anonymous user #963181,90
478,klange,90
478,AdamHe17 ,90
478,Paul Badour,90
478,anonymous user #6924,90
478,Jeremy Barton,90
484,CatThingy,89
484,Vladimir Zelevinsky,89
486,anonymous user #1823456,88
486,Apollo,88
488,Thomas,87
489,inthewaterwheel,86
489,Craig White,86
489,R Chambers,86
489,Jeffrey H.,86
493,Jordan H,85
493,narpfel,85
495,Natanaelel,84
495,Loren Troan,84
495,Ryan Dewey,84
495,Youssef,84
495,hugmeonce,84
500,John Kesler,83
500,SalomonT82,83
500,sun-bachung,83
500,tesselslate,83
504,Samo Kralj,82
504,Yoshiap,82
504,anonymous user #614991,82
504,Christofer Ohlsson ,82
504,Sarah Shader,82
504,Wallunen,82
504,John Smith,82
511,ajgrinds,81
512,Louis Wasserman ,80
512,anonymous user #195997,80
512,Aurel,80
512,Justin Mitchell ,80
512,Benjamin Buan,80
512,Leon Loopik,80
518,Timothy Leong,79
518,Jay Foad,79
518,Clancy Woodburn,79
521,"Kin Fung, Nicholas Ko",78
521,clemdatacrunch,78
521,Den Mukhametianov,78
521,Ilia Larchenko,78
525,Eduardo Quirino,77
525,Yenya,77
525,Sa-So,77
528,Zhenjian Yang,76
528,AxlLind,76
528,llyyr,76
531,sahilbansal17,75
531,Nikita Gaevoy,75
533,Spyabo,74
533,rHermes,74
533,Michael Broughton,74
533,Oliver Smith ,74
537,Shea Janke,73
537,Javier Blazquez,73
537,Etienne Vouga,73
540,Paul McMullin,72
540,anonymous user #387166,72
540,sparik,72
540,indiana aruvi ,72
540,VN_HH_01,72
540,Herman,72
546,joshuaruegge,71
546,David Walker,71
548,Andrei Dukhounik,70
548,Minh Nguyen Quang,70
548,athithya vengatesh ,70
548,kacperchromik,70
548,The0x539,70
553,DLu,69
553,HexDecimal,69
553,anonymous user #171829,69
553,kajott,69
557,The Penguin,68
557,Jieruei Chang,68
557,ansvonwa,68
557,jimscchen,68
557,Jason Wallace,68
562,Maggie Liu,67
562,Михаил Минков ,67
562,Ananthram Vijayaraj,67
562,Kai-Zhan Lee,67
562,NovaSagittarii,67
562,AndrescuIII,67
562,Guna Teja Yadavalli,67
562,HansAnonymous,67
570,danvolchek,66
570,Oleg Rudenko,66
570,Alexander Viklund,66
570,noryb009 ,66
570,Rohit Aahuja ,66
575,Max Sun,65
575,Meow Meow,65
575,anonymous user #2291947,65
575,vegeta897,65
579,daviecar,64
579,FeepingCreature,64
579,anonymous user #2269680,64
582,Christian Cederquist,63
582,Nnnes,63
582,Oof,63
582,David Grosdemange,63
582,0sq,63
582,br-wa,63
582,TecTrixer,63
582,Ian Steptoe,63
582,Ross,63
582,Olivier Le Floch,63
582,mckirk,63
582,anonymous user #371225,63
594,nicholasjma,62
594,FliegendeWurst,62
594,Max Bowman,62
597,vincentwoo,61
597,Vijendra Reddy K ,61
597,anonymous user #2001399,61
600,Sofapuden,60
600,Michael Truell,60
600,dgarceau-spiria,60
600,nmutalik,60
604,Johan Lindblad ,59
604,ezraft,59
604,Henrik Ygge,59
604,Jérémy Guillot,59
604,Xiongqi ZHANG ,59
604,Muncho,59
604,Blaž Peterlin ,59
611,Niraj Patel,58
611,thunder-red-star,58
611,TLSM,58
611,Murray Edwards,58
615,Sophie,57
615,Bryan Kok,57
615,Aadit Ambadkar,57
615,lilweege,57
615,Tom van Dijk,57
615,Misode,57
615,Yuvarajan ,57
615,Youssef El Zamzamy,57
615,Farhaan Beeharry,57
615,Abhimanyu Rathore,57
615,Camelpilot33,57
615,Chris Battey,57
627,sanjay jayaram,56
627,Stovoy,56
627,hamzahasann,56
627,George Zhou,56
627,Ajit Karthikeyan ,56
627,Arnav Jain,56
627,Chris Dziemborowicz,56
627,anonymous user #194064,56
635,BelgianSalamander,55
635,Pakkapong Sricharoen,55
635,Para Dust,55
635,Justin Jaffray,55
635,Muthu ,55
635,benni petur,55
635,Alex Yu,55
635,gilgamec,55
643,mjh316,54
643,whaatt,54
643,John Qian,54
643,Benjamin E. Iserman,54
643,Nishtha Paul,54
643,yumtam kim,54
649,Roman Chesnokov,53
649,Mark Wen,53
649,anonymous user #2323408,53
649,Nurmaan Ramoly,53
653,mniip,52
653,Hyrum,52
653,n1punp,52
656,tomstephen,51
656,rkk1995 ,51
656,Swapnil Rane ,51
659,jeffreykaili,50
659,James Stuart ,50
659,Emerald Block,50
659,Béla Mérvadó,50
659,Ashton Russell ,50
659,anonymous user #2298442,50
659,Ansab Gillani,50
666,Kostero,49
666,t6twotwo,49
666,CodingAP,49
666,vhermecz,49
666,Andres Alumets,49
666,Sathish Kumar J ,49
666,wpchen ,49
673,piman51277,48
673,Willem Kaufmann,48
673,Andreas Björklund,48
673,Hiep Trinh,48
673,Aliaksei Danchanka ,48
678,Cade Cuddy,47
678,Patrik Ivarsson,47
678,Sander van den Bergh,47
678,Grazen0,47
678,Shanmukha rao ,47
678,Isaac Kilbourne,47
678,Marcin Sokołowski ,47
678,Samuel Huang,47
686,YIHAO ZHOU,46
686,jputlock,46
686,Henri Devillez,46
686,Aravinthan Thangaraju ,46
686,Péter Gerencsér (gerpetya) ,46
691,Evan Kwan,45
691,Benjamin Avrahami,45
691,Thomas Raskin,45
691,umorjyoti ,45
691,Marcus Oscarsson,45
691,Sobhan Mohammadpour,45
697,mustafaquraish,44
697,glasir,44
697,Jay Bosamiya,44
697,cmears,44
697,Doug Zongker,44
702,paiv,43
702,Sam Wang,43
702,Alexander Pfanne,43
702,Daniel,43
702,Borichevskiy Kirill,43
702,mb64,43
708,elu00,42
708,ZiyaZa,42
708,AndersTornkvist,42
708,darklordwonton,42
708,Nejc Zajc,42
713,Aaron-Pierce,41
713,Patrick Ammons ,41
713,KonaeAkira,41
713,Gábor Ferenc Kovács,41
713,Andrew,41
713,anonymous user #146689,41
719,Dylan Weber,40
719,Nathan Ye,40
719,Burlakov Nick,40
719,rakslice,40
719,ud2,40
719,Arpit Shukla,40
719,Matt Muellerleile ,40
726,Kevin Guo,39
726,MikeXander,39
726,BjornMagn,39
726,rec,39
726,Jesse van Elteren ,39
726,David Philipson,39
726,Gregory M.,39
726,David Whittaker ,39
726,algmyr,39
726,Corncycle,39
736,Victor Minden,38
736,HertzDevil,38
736,Pankaj Jain,38
736,yusent,38
740,mbingo,37
740,4yn,37
740,Daniel Dara,37
740,artem6,37
740,Ron Huang,37
740,Tamil Mani ,37
740,Etienne Foessel,37
747,Alfred Birketvedt,36
747,anonymous user #1074674,36
747,Dan Roche,36
747,richzli,36
747,Gymhgy,36
752,Zhan Xiong Chin,35
752,Jean-Francois Thuong,35
752,Ed Clayton,35
752,JoeStrout,35
752,Brokkonaut,35
752,Manikandan Krishnamoorthy ,35
752,Invariance-NaN,35
759,Daniel Yang,34
759,ggzor,34
759,Philipp Lenk,34
759,Marie Payne,34
759,Francisco Demartino,34
759,dionyziz,34
759,Adrien Pyke,34
759,Dave Buchfuhrer ,34
759,Dovydas Vadišius,34
759,@shivamm17058529 ,34
759,OroArmor,34
759,Simone Stefani,34
759,Logo,34
772,Adanakebapi,33
772,Milind Jain,33
772,alexandre-clement-46,33
772,Gaurav Kakkar ,33
772,Allan Taylor,33
772,Valokoodari,33
772,arguhuh,33
779,Shakya Majumdar,32
779,btrotta,32
779,robinz62,32
779,Jeremy Lee,32
779,Ash,32
779,Berke Inan Tol,32
779,raiju,32
779,Kenneth Jensen,32
779,Benjamin Yu,32
779,Strikeeaglechase,32
789,LtHummus,31
789,Geronimo,31
789,thailandmatt,31
789,dwhatley19,31
789,drysle,31
789,anonymous user #647522,31
789,Solq r,31
789,Ikenna,31
789,Jrmyy,31
789,Xander Fair,31
799,Greg Zborovsky,30
799,coff33Overflow,30
799,Wilco Kusee,30
799,Bob Xiong,30
803,Salatmate,29
803,DY J (JDY),29
803,WW92030,29
803,Adam Zacharski,29
803,Raj Rusia ,29
803,anonymous user #439987,29
809,phoyh,28
809,harrison truscott,28
809,rotanov,28
809,Liam Powell,28
813,andersonw,27
813,ictrobot,27
813,xal-0,27
813,David Lee,27
813,Brian Zhou ,27
813,wkoder,27
813,Vladislav Dunaev,27
820,ignat-z,26
820,Darwin,26
820,nostalgiaguy,26
820,akmez muhammad,26
824,lightseba,25
824,Yannick Spreen,25
824,NoHax JustPi,25
824,Eddy Chen,25
824,anonymous user #22105,25
824,Paul Foster,25
824,harpocrates,25
824,Ivan Wei,25
824,Abhi Tripathi,25
833,Ross Newman,24
833,Jimmy Ding,24
835,sin-ack,23
835,anonymous user #1132516,23
835,Tom Sirgedas,23
835,Dan Schafer,23
839,isnbh0,22
839,shinyclovers,22
839,NoCondomChris,22
839,Himanshu Jaju,22
839,Pavel Egorov,22
839,AC-Dap,22
839,Brian Uri!,22
839,SimpleArt,22
839,anonymous user #851347,22
839,Manikandan ,22
839,Shixuan Fan,22
839,Evgeniy Krasko,22
839,Nicholas Seward,22
839,aidangottlieb ,22
853,MathiasOoi,21
853,dennis-wei,21
853,Puhalenthi Ramesh Vidhya,21
853,Jason Cannon,21
853,Morgan Ericsson,21
853,anonymous user #204638,21
853,gpr19,21
853,shengwu,21
853,Clayton Smith ,21
862,Mattéo Delabre,20
862,Samuel Wang,20
862,Tunaki,20
862,Eric Wang,20
862,John Emhoff,20
862,Luiz Silva,20
862,Senthil Kumar ,20
862,jsgroth,20
870,Tis_awesomeness,19
870,Dmitry Ivanov,19
870,anthakki,19
870,adrian-stanciu,19
870,downvoid,19
870,Shuang Du,19
870,Rahul Gandharva ,19
877,paulshen,18
877,Red Bird,18
877,Percy Wong,18
877,Howard Cheng,18
877,adbforlife,18
877,anonymous user #1053748,18
877,a-e-k,18
884,vernon-hughes,17
884,jmfan2002,17
884,Paul Wild,17
884,Marcin Wisniowski,17
884,Mihai Maruseac,17
889,Nicholas Tarsis,16
889,t-brieger,16
889,Cameron Wu,16
889,alyssaruth,16
889,Daniel Strizhevsky,16
889,Cedric,16
889,Katharine Berry,16
889,ericlovesmath,16
897,Curtis Liu,15
897,Jau Tung Chan,15
897,Lionel Foxcroft,15
897,Lukáš Folwarczný,15
897,Cole Tramel,15
897,Vladislav Belov,15
897,Ryan Croucher,15
897,milesman34,15
897,Jayaram ,15
897,fryb0rt,15
897,Harm Smits ,15
897,psun256,15
909,WolfgangJacobson,14
909,Raghavan,14
909,chrwoods,14
909,Maxim Buzdalov,14
909,David BRUN ,14
909,patrickgh3,14
909,thekidder,14
916,Lief,13
916,rbuch,13
916,commandblockguy,13
916,Jonathan Wase,13
916,ryndvs96,13
916,Gerald Lee,13
916,jonesnicholas,13
923,Sean Liu,12
923,blepabyte,12
923,Mark Ritterhoff,12
923,Kian Chou,12
923,Thomas Broquist ,12
923,Avi Swartz,12
929,Kevin Feng,11
929,Colin Stewart,11
929,xenia,11
929,Jacob Henn,11
929,Tristan Lee,11
929,SeizedThoughts,11
929,Samuel Ren,11
929,icemoon97,11
929,Sawyer Welden,11
929,anonymous user #999046,11
929,Kyle Simpson,11
940,PenguinEncounter,10
940,Joel Harmon,10
940,jmshoun,10
940,a5a7,10
940,anonymous user #684026,10
940,Andy Li,10
940,paulkiplagat,10
940,James Sorenson,10
940,Indiana Kernick,10
940,Robert Tupelo-Schneck,10
950,Tomas Nyberg,9
950,Jiacheng (Alan) Liang,9
950,Max Nilsson,9
950,Nicholas Currault,9
950,Matthew Soh,9
950,kwaters,9
950,Sreeram Ramachandran,9
950,RussellDash332,9
958,shmoshua,8
958,tjleing,8
958,robotgenis,8
958,Katie Siegel,8
958,Eric Tzeng,8
958,Bargann,8
958,Laurent Bucher,8
958,anonymous user #18180,8
958,Daniel Anker Hermansen,8
958,progheal,8
968,indigo squirrel,7
968,NBonaparte,7
968,Nathaniel Flath,7
968,Taavi Repän,7
968,vukonen,7
968,Robert Nies,7
968,Yanina K ,7
968,orfest,7
976,Daniel Tse,6
976,iCalculated,6
976,David Maymudes,6
979,Prince Chawdhary,5
979,thederekkaplan,5
979,Brian Bucklew,5
979,Sumit Sharma,5
979,Aidan Wolk,5
979,ENAILIS,5
979,Riley,5
979,Theron Tock,5
987,AMLeng,4
987,Gram Liu,4
987,Edward Steere,4
987,WildUtah,4
987,anonymous user #2355031,4
987,llunacb,4
987,eross156,4
987,Harsha Aduri,4
995,RadioactiveHydra,3
995,ganhongyao,3
995,eeuropium,3
995,e513131,3
995,DedsecKnight,3
995,hariharan L ,3
995,abnew123,3
995,ElementalAlchemist,3
995,Jakub Kotrs,3
995,vekt0r-github,3
1005,David McGrath,2
1005,Théo Lecerf,2
1005,Arputha Lazer Anthony Samy ,2
1005,MartynCox,2
1005,I3J03RN,2
1005,anonymous user #1541653,2
1005,Jean-Noël Monette ,2
1005,Lenny S,2
1013,nomatteus,1
1013,Erik Ritter,1
1013,fee1-dead,1
1013,jaeheonshim,1
1013,pbnjay,1
1013,Eldar Bogdanov,1
1013,Ezra Indrastata,1
1013,Sleafar ,1
1013,anonymous user #657240,1
