position,user,score
1,betaveros,2805
2,anonymous user #1510407,2221
3,hyper-neutrino,2169
4,dan-simon,2125
5,jonathanpaulson,1991
6,David Wahler,1930
7,tckmn,1923
8,leijurv,1905
9,Antonio Molina,1796
10,D. Salgado,1791
11,nthistle,1784
12,boboquack,1767
13,nim-ka,1713
14,Lewin Gan,1610
15,Ian DeHaan,1593
16,Brandon Lin,1585
17,5space,1554
18,Carl Schildkraut,1519
19,bluepichu,1503
20,Tim Vermeulen,1460
21,connorjayr,1443
22,Robert Xiao,1419
23,mserrano,1418
24,Oskar Haarklou Veileborg,1398
25,Joshua Chen,1295
26,Nathan Fenner,1269
27,LegionMammal978,1255
27,Michal Forišek,1255
29,Anish Singhani,1204
30,mrphlip,1196
31,Kroppeb,1129
32,Oliver Ni,1111
33,ZED.Charley William Thairo,1103
34,Larry,1099
35,Patrick Hogg,1087
36,Maxwell Zen,1055
37,bcc32,1054
38,dtinth,1047
39,Paul Draper,1033
40,Kirby703,1021
41,Martin Camacho,1019
42,anonymous user #44119,1014
43,Craig Gidney,994
44,Noble Mushtak,987
45,Ryan Hitchman,982
46,mangoqwq,899
47,Erik Amirell Eklöf,873
48,Max Murin,858
49,Kami Leon,851
50,Kevin Sheng,848
51,Epiphane,831
52,Gorane7,826
53,Evan Zhang,813
54,xnkvbo,799
55,Zeyu Chen,787
56,Ivan Galakhov,773
57,Vladislav Isenbaev,772
57,FillyAutomatic,772
57,Jared Hughes,772
60,Tris Emmy Wilson ,759
61,Zack Lee,755
62,petertseng,745
63,PoustouFlan,719
64,alcatrazEscapee,714
65,Kye W. Shi,708
66,hughcoleman,703
67,SeanRBurton,684
68,Andrey Anurin ,656
69,Golovanov399,641
70,anonymous user #60233,640
71,Markus Himmel,637
72,Jan Verbeek,634
72,Neal Wu,634
74,GregorKikelj,620
75,Cyprien Mangin,584
76,rhendric,582
77,Tobias-Glimmerfors,571
77,Thomas Feld,571
79,Xavier Cooney ,565
80,jebouin,564
81,PikMike,550
82,Davis Yoshida,540
83,Kevin Yap,538
84,Joseph Durie,526
85,ruuddotorg,524
86,Akimitsu Hogge,515
87,Joe L.,513
88,Benedikt Werner,506
89,Thomas Neill,486
90,grhkm21,477
91,Steve Newman,476
92,Tanner Hoke,475
93,Lydxn,467
94,Yiming Li,466
95,Pedro Osório,464
96,anonymous user #1565212,458
97,Jasper van Merle,449
97,Ritwin Narra,449
97,Alex Wice,449
100,Mercerenies,448
101,zacharybarbanell,445
102,Bradley He,442
102,Verulean,442
104,Axel Brisse ,433
105,Justin Yokota,431
106,Vince7778,427
107,Jimmy Mårdell,426
108,mrkeldon,424
109,Gabriel Wu,420
110,Timothy Mou,416
111,evanphoward,396
112,noblematt,391
112,anonymous user #637942,391
114,ostwilkens,390
115,Sohom Sahaun,389
116,Utkarsh Kukreti,387
116,xiaowuc1,387
118,sciyoshi,385
119,crazymerlyn,375
120,btnlq,371
121,Andrey Akhmetov ,363
122,Waffle,358
123,JackMacWindows,353
124,Sunny Guan,351
125,msullivan,349
125,andy-k,349
127,Arcwise,348
128,Ivan Kazmenko,346
129,quentinmit,343
130,Max Jäger ,332
131,anonymous user #217709,331
132,Darragh Griffin,330
133,SizableShrimp,327
134,ellellie,318
135,LyricLy,317
135,Paweł Kubiak,317
137,Jeffzycode,316
138,Looking for blog readers!,311
139,thuustalu,308
140,Adavya Goyal,306
141,max-sixty,302
142,anonymous user #1047278,301
142,djpohly,301
144,Ambrose Feinstein,299
145,hltk,295
145,Adib Surani,295
145,Hafnium780,295
148,Arrowbounce,293
149,Dylan Smith,292
150,tonghuikang,288
151,coolcomputery,287
151,The Friendly Enemy,287
153,Drew Boyuka,284
153,flocto,284
155,mdlu,279
156,oparkerj,278
157,TimHuisman1703,276
158,Maarten Sijm,274
158,flashmt,274
158,@koutaharu_,274
161,phucthg,273
162,It's a Shill,271
163,matthewmisiaszek,269
164,Rohin Garg,267
164,anonymous user #2724128,267
166,KevinL10,262
167,penteract,261
168,anonymous user #2348523,258
169,Robert Pham,256
170,Nick Gavalas,253
171,Bennett Marsh,250
171,Daniel Ng,250
173,Sean Yawning,248
174,RootCubed,247
175,kevinmchung,245
176,Starwort,243
177,mingmingrr,241
177,glguy,241
179,the-glu ,240
180,David Harmeyer ,237
181,Buck4437,233
181,Tomas Rokicki,233
181,Miriam Vellacott,233
181,Balint R,233
185,Nikhil Vijai,231
186,Springo,229
187,Ivan Lukyanov,228
188,etotheipi1,227
189,Bradley Louie,226
189,Nikitosh,226
191,anonymous user #2412806,224
192,Eric Yang,223
193,vstrimaitis,218
194,Anthony Li,212
195,cup2of2tea ,211
196,qpwoeirut,207
197,yuizumi,206
197,twright0,206
197,Måns Magnusson,206
200,miriam-rittenberg,204
200,Thomas Draper,204
200,Kevin Wang,204
200,Carson Graham,204
204,David Robinson,200
204,Matthew Low,200
204,Nick Liu,200
207,JuanPotato,199
208,lemonsoc,198
209,sumeet,193
210,drougge,192
211,asottile,189
211,bjebert,189
211,Talchas,189
214,PCSwingle,187
215,andriigrynenko,185
215,dllu,185
217,Ethan Olpin,184
218,anonymous user #2375057,183
219,geoffrey-wu,181
219,VasilyDK,181
221,Martin “Cifko” Štefček,180
222,sampersand,179
223,RexBerry,178
224,DayDun,177
224,twattanawaroon,177
226,Lars Haulin ,176
227,Geoffrey Kleinberg,174
228,UnrelatedString,173
229,Søren Fuglede Jørgensen,172
229,Allen Pei,172
231,tenth,171
231,Aaron ,171
233,sampai20,170
233,Colter,170
233,Virgile Andreani ,170
233,Liwei Cai,170
237,lethan3,169
237,Phillip Rossi,169
239,Lingrui Xie,168
239,JosephHardman ,168
241,aropan ,166
242,Allen Wu,165
242,Erik Szalay,165
244,Anango Prabhat,164
245,Joshua Wise,163
245,simonlindholm,163
247,Olle Lapidus,162
247,Adam Gausmann,162
247,Loks-,162
250,key,161
251,Danny Lin,160
252,Michael Goldwasser ,159
252,0e4ef622,159
254,Luke M,157
254,Jonathan Ho ,157
256,Alexander Haupt,156
257,Matthew Ramina,154
258,HiggstonRainbird,153
259,Andrew X. ,152
260,dawninganchors,151
261,Shik Chen,150
262,anominos,149
263,Defelo,147
263,Coby Tran,147
263,anonymous user #1087784,147
266,Kenneth Fitzgerald,146
267,alstonlo,145
267,hakiobo,145
269,Rowechen Zhong,144
270,awychong,143
271,Andrew Jennings,142
272,kejadlen,141
272,Roderic Day,141
272,jkseppan,141
275,Andriamanitra,140
275,tluo5458,140
275,nigelzor,140
278,A5rocks,138
278,ndimov,138
280,periodically-makes-puns,136
280,anonymous user #385893,136
282,Lucas M.,135
282,Brian Dean,135
282,Ben Hollows,135
285,anonymous user #677741,132
285,vtjeng,132
285,xd y,132
285,skaldskaparmal,132
289,christopher papke,131
290,Ahmed Siadomar,130
290,Ari Wachtel,130
292,chunkybanana,129
292,Özgün Özusta,129
294,Matt Gruskin ,128
295,Waleed Khan,127
295,Marcus Takvam Lexander,127
295,Mark Ladygo,127
295,Sam Hindess,127
295,Tony Jiang,127
295,William Yue,127
301,InternetPerson10,126
301,James Berglund,126
303,JulesD,124
303,abailey2020,124
305,Rem Zhang,123
305,RundownRhino,123
307,tiger0132,122
307,sorawit,122
307,Guillaume AMBAL,122
310,Anthaleos,121
310,val tron,121
310,Yancheng,121
310,Victor Chen,121
310,Hunter Staiger,121
315,cefqrn,120
315,Branflakes2415,120
315,juliand665,120
318,anonymous user #750627,119
319,Martyn Smith ,118
320,Josiah Kiok,117
320,Peter Dowdy,117
320,Sneed's Feeduck and Seeduck,117
323,Zack Chroman,116
323,William Y. Feng,116
325,schmrlng,115
325,nkitsaini,115
327,Kyle Toom,111
327,Colton Pauderis,111
329,Tanuj Khattar,109
329,Julian Bruyat,109
331,Joshua Dunbrack,107
331,Henrik Lehtonen,107
331,jakzo,107
334,Qiqi Impact,106
335,Ethan Chapman,104
336,Marco Poon,103
336,Ethan Tillison,103
338,joefarebrother,102
338,Thomas Norris,102
340,@vince_vw,101
340,Bahnschrift,101
340,Josef Minařík,101
340,Ayman Eltemmsahy,101
344,VJsong02,100
345,Alex Wen,99
345,Shashank Bhatt,99
345,blaumeise20,99
345,anonymous user #643312,99
349,Sudo-Ivan,98
349,halfbakedsneed,98
351,Ethan C,97
351,mayoff,97
353,Marko Tsengov,95
353,seligman99,95
353,int-e,95
356,Hendrik Melse,94
356,Ben Jacobson,94
358,Nick Frost,93
358,Jimmy Chen,93
360,Avarayr,92
360,David Sharick,92
360,Proximity Trigger,92
363,anonymous user #672515,91
363,Svelte-Enthusiast,91
363,Shaunak Warty,91
366,anonymous user #963181,90
366,klange,90
366,AdamHe17 ,90
366,Mathijs Vogelzang,90
366,Paul Badour,90
371,anonymous user #1823456,88
371,Brett Math,88
373,Thomas,87
374,inthewaterwheel,86
374,LK,86
374,kjsatz,86
374,Craig White,86
378,Jordan H,85
378,Matteo Biasielli,85
378,Derek Liu,85
381,Natanaelel,84
382,John Kesler,83
382,Zach Farr,83
382,sun-bachung,83
385,Samo Kralj,82
385,Yoshiap,82
385,jorisvr,82
385,Sarah Shader,82
389,ajgrinds,81
389,rozbrajaczpoziomow,81
389,yann-a,81
392,F2 ,80
392,Louis Wasserman ,80
392,Daniel Gu,80
392,Aurel,80
396,Timothy Leong,79
396,Jay Foad,79
396,Gustav Westling,79
396,sparkyb,79
400,"Kin Fung, Nicholas Ko",78
400,clemdatacrunch,78
400,Lauri Kenttä ,78
400,Den Mukhametianov,78
404,Eduardo Quirino,77
404,Yenya,77
404,mich101mich,77
407,almasip,76
407,JacksonDonaldson,76
407,Chicken-Bones,76
410,sahilbansal17,75
410,Nikita Gaevoy,75
412,electraminer,74
412,Prabowo Djonatan,74
412,Spyabo,74
412,rHermes,74
416,skanev,73
416,Shea Janke,73
416,Javier Blazquez,73
416,Sa-So,73
420,Paul McMullin,72
420,anonymous user #387166,72
420,Josh Deprez,72
420,brandtmaynard,72
420,sparik,72
420,indiana aruvi ,72
426,joshuaruegge,71
426,David Walker,71
426,Sean Watts,71
429,Minh Nguyen Quang,70
429,Niklas Sandén,70
429,Schobers ,70
429,athithya vengatesh ,70
433,monkeynova,69
433,DLu,69
433,anonymous user #171829,69
433,Ali Zahid Raja,69
437,The Penguin,68
437,Jieruei Chang,68
437,ansvonwa,68
440,Maggie Liu,67
440,Roman Elizarov,67
440,Ananthram Vijayaraj,67
440,Kai-Zhan Lee,67
440,Guna Teja Yadavalli,67
445,danvolchek,66
445,Oleg Rudenko,66
445,Alexander Viklund,66
445,Rohit Aahuja ,66
449,jacobparish,65
449,Max Sun,65
449,Meow Meow,65
