position,user,score
1,betaveros,2186
2,hyper-neutrino,1682
3,dan-simon,1585
4,leijurv,1578
5,anonymous user #1510407,1558
6,jonathanpaulson,1537
7,nim-ka,1465
8,5space,1427
9,boboquack,1422
10,nthistle,1393
11,Ian DeHaan,1368
12,tckmn,1364
13,Antonio Molina,1363
14,David Wahler,1360
15,Lewin Gan,1341
16,Joshua Chen,1295
17,D. Salgado,1257
18,Oskar Haarklou Veileborg,1249
19,Brandon Lin,1201
20,Carl Schildkraut,1164
21,mserrano,1155
22,Tim Vermeulen,1124
23,bluepichu,1116
24,Oliver Ni,1091
25,connorjayr,1087
26,LegionMammal978,1070
27,Robert Xiao,1065
28,Anish Singhani,1051
29,bcc32,1035
30,Kroppeb,1030
31,mrphlip,1001
32,Larry,994
33,anonymous user #44119,986
34,ZED.Charley William Thairo,953
35,dtinth,948
36,Kirby703,870
37,Martin Camacho,828
38,Evan Zhang,813
39,Kevin Sheng,801
40,Nathan Fenner,775
41,Ivan Galakhov,753
42,Tris Emmy Wilson ,737
43,Paul Draper,725
44,petertseng,707
45,Noble Mushtak,700
46,Kami Leon,697
47,Maxwell Zen,682
48,Ryan Hitchman,672
49,Epiphane,665
50,Zeyu Chen,660
51,mangoqwq,657
52,alcatrazEscapee,637
53,Neal Wu,634
54,Kye W. Shi,620
54,Vladislav Isenbaev,620
56,Michal Forišek,609
57,Patrick Hogg,608
58,Max Murin,607
59,Craig Gidney,580
60,hughcoleman,576
61,Gorane7,559
62,Davis Yoshida,540
63,Kevin Yap,538
64,SeanRBurton,509
65,Thomas Feld,499
66,PoustouFlan,497
67,rhendric,484
68,Joe L.,483
69,Erik Amirell Eklöf,482
70,jebouin,476
71,Cyprien Mangin,469
72,anonymous user #1565212,458
73,Jan Verbeek,450
74,Jasper van Merle,449
74,Ritwin Narra,449
76,Jared Hughes,443
77,Xavier Cooney ,430
78,xnkvbo,421
79,Golovanov399,415
79,Bradley He,415
81,Akimitsu Hogge,408
82,Zack Lee,404
83,Pedro Osório,399
84,noblematt,391
85,ostwilkens,390
86,Sohom Sahaun,389
87,anonymous user #60233,388
88,xiaowuc1,387
89,Utkarsh Kukreti,381
89,Axel Brisse ,381
91,Verulean,377
92,crazymerlyn,375
93,Andrey Akhmetov ,363
93,Justin Yokota,363
95,Tanner Hoke,355
96,Waffle,353
97,PikMike,350
98,sciyoshi,332
99,GregorKikelj,325
99,ruuddotorg,325
101,FillyAutomatic,323
102,Alex Wice,320
103,Max Jäger ,319
104,ellellie,318
105,LyricLy,317
106,Tobias-Glimmerfors,312
106,Mercerenies,312
108,Andrey Anurin ,310
109,Darragh Griffin,307
110,Adavya Goyal,306
111,JackMacWindows,305
112,max-sixty,302
112,Markus Himmel,302
114,anonymous user #1047278,301
114,djpohly,301
116,SizableShrimp,296
117,hltk,295
118,Arrowbounce,293
119,Drew Boyuka,284
120,Lydxn,280
121,mdlu,279
122,mrkeldon,277
123,flashmt,274
123,@koutaharu_,274
125,msullivan,270
126,Rohin Garg,267
126,anonymous user #2724128,267
128,KevinL10,262
129,anonymous user #2348523,258
130,Timothy Mou,256
131,Nick Gavalas,253
131,Benedikt Werner,253
133,Daniel Ng,250
134,It's a Shill,249
135,Sunny Guan,245
136,Starwort,243
137,Arcwise,242
138,Looking for blog readers!,241
139,the-glu ,240
140,Buck4437,233
140,Miriam Vellacott,233
142,Gabriel Wu,232
142,coolcomputery,232
144,Nikhil Vijai,231
144,zacharybarbanell,231
146,kevinmchung,230
147,David Harmeyer ,229
148,Dylan Smith,228
149,anonymous user #217709,226
149,Bradley Louie,226
149,Robert Pham,226
152,vstrimaitis,218
153,Hafnium780,217
154,The Friendly Enemy,216
154,Yiming Li,216
156,Adib Surani,215
157,Joseph Durie,214
157,evanphoward,214
159,Bennett Marsh,213
160,mingmingrr,210
160,Steve Newman,210
162,oparkerj,206
162,twright0,206
164,miriam-rittenberg,204
164,Thomas Draper,204
164,Carson Graham,204
167,btnlq,201
167,phucthg,201
167,Thomas Neill,201
170,David Robinson,200
170,Matthew Low,200
172,JuanPotato,199
173,lemonsoc,198
174,yuizumi,196
174,Sean Yawning,196
176,matthewmisiaszek,195
177,Eric Yang,194
178,sumeet,193
179,asottile,189
179,bjebert,189
181,Ambrose Feinstein,186
182,Ethan Olpin,184
183,anonymous user #2375057,183
183,grhkm21,183
185,dllu,180
186,sampersand,179
187,anonymous user #637942,178
188,Anthony Li,175
189,Geoffrey Kleinberg,174
190,Balint R,173
190,UnrelatedString,173
192,Maarten Sijm,172
192,Allen Pei,172
194,tenth,171
194,Aaron ,171
196,sampai20,170
196,Virgile Andreani ,170
196,thuustalu,170
199,lethan3,169
199,Phillip Rossi,169
201,Lingrui Xie,168
201,JosephHardman ,168
203,Nikitosh,165
203,Allen Wu,165
203,anonymous user #2412806,165
206,Anango Prabhat,164
207,simonlindholm,163
208,Olle Lapidus,162
208,Adam Gausmann,162
210,geoffrey-wu,160
211,Søren Fuglede Jørgensen,159
212,Springo,158
213,Luke M,157
214,Ivan Kazmenko,156
215,Matthew Ramina,154
216,HiggstonRainbird,153
217,Vince7778,152
217,Andrew X. ,152
219,dawninganchors,151
219,Jonathan Ho ,151
221,Paweł Kubiak,150
222,anominos,149
223,andy-k,148
223,quentinmit,148
225,Coby Tran,147
225,PCSwingle,147
225,anonymous user #1087784,147
228,penteract,146
228,Kenneth Fitzgerald,146
230,alstonlo,145
230,flocto,145
232,Rowechen Zhong,144
233,tonghuikang,143
234,Andrew Jennings,142
234,Joshua Wise,142
236,kejadlen,141
236,Roderic Day,141
236,cup2of2tea ,141
239,Andriamanitra,140
239,tluo5458,140
239,nigelzor,140
242,A5rocks,138
243,Talchas,137
244,etotheipi1,136
244,periodically-makes-puns,136
244,anonymous user #385893,136
247,Ben Hollows,135
248,anonymous user #677741,132
248,vtjeng,132
248,xd y,132
251,christopher papke,131
252,Ari Wachtel,130
253,chunkybanana,129
253,Özgün Özusta,129
255,Matt Gruskin ,128
256,Waleed Khan,127
256,Defelo,127
256,Marcus Takvam Lexander,127
256,Mark Ladygo,127
256,Tony Jiang,127
256,William Yue,127
262,InternetPerson10,126
262,James Berglund,126
264,JulesD,124
265,Rem Zhang,123
265,Colter,123
265,RundownRhino,123
268,tiger0132,122
269,Anthaleos,121
269,val tron,121
269,Yancheng,121
272,cefqrn,120
272,Branflakes2415,120
272,jkseppan,120
275,Michael Goldwasser ,118
275,Martyn Smith ,118
277,Josiah Kiok,117
277,Sneed's Feeduck and Seeduck,117
279,Zack Chroman,116
279,William Y. Feng,116
281,schmrlng,115
281,Martin “Cifko” Štefček,115
281,drougge,115
284,Tomas Rokicki,114
284,Kevin Wang,114
286,Lars Haulin ,112
287,Colton Pauderis,111
288,Sam Hindess,110
289,Tanuj Khattar,109
289,Julian Bruyat,109
291,Joshua Dunbrack,107
291,Henrik Lehtonen,107
291,jakzo,107
294,Qiqi Impact,106
295,key,104
295,Ethan Chapman,104
297,Peter Dowdy,103
297,Marco Poon,103
297,Ethan Tillison,103
300,joefarebrother,102
300,Thomas Norris,102
302,@vince_vw,101
302,Bahnschrift,101
304,VJsong02,100
305,Alex Wen,99
305,Shashank Bhatt,99
305,blaumeise20,99
308,qpwoeirut,98
308,Sudo-Ivan,98
308,Måns Magnusson,98
308,halfbakedsneed,98
312,Ethan C,97
312,mayoff,97
314,TimHuisman1703,96
315,Marko Tsengov,95
315,seligman99,95
315,glguy,95
318,Hendrik Melse,94
319,Nick Frost,93
319,Jimmy Chen,93
321,Avarayr,92
321,DayDun,92
321,David Sharick,92
324,anonymous user #672515,91
324,awychong,91
324,Svelte-Enthusiast,91
324,Shaunak Warty,91
324,Hunter Staiger,91
329,anonymous user #963181,90
329,klange,90
329,AdamHe17 ,90
329,Paul Badour,90
333,hakiobo,89
334,anonymous user #1823456,88
334,Ahmed Siadomar,88
334,Brett Math,88
337,Thomas,87
337,Loks-,87
339,inthewaterwheel,86
339,LK,86
339,kjsatz,86
339,0e4ef622,86
343,Jordan H,85
343,Matteo Biasielli,85
343,Craig White,85
343,Proximity Trigger,85
347,Natanaelel,84
347,RootCubed,84
349,Samo Kralj,82
349,Yoshiap,82
351,ajgrinds,81
351,yann-a,81
353,Louis Wasserman ,80
354,Alexander Haupt,79
354,Timothy Leong,79
354,Jay Foad,79
354,Gustav Westling,79
354,sparkyb,79
359,"Kin Fung, Nicholas Ko",78
359,clemdatacrunch,78
359,Lauri Kenttä ,78
362,Eduardo Quirino,77
362,Yenya,77
362,Danny Lin,77
365,almasip,76
365,Chicken-Bones,76
367,sahilbansal17,75
368,Spyabo,74
368,jorisvr,74
370,skanev,73
370,Shea Janke,73
370,Javier Blazquez,73
373,Paul McMullin,72
374,joshuaruegge,71
374,David Walker,71
374,Brian Dean,71
374,nkitsaini,71
378,Minh Nguyen Quang,70
378,Niklas Sandén,70
380,monkeynova,69
380,Ivan Lukyanov,69
380,DLu,69
380,anonymous user #171829,69
384,The Penguin,68
384,Jieruei Chang,68
384,ansvonwa,68
387,Maggie Liu,67
387,Ananthram Vijayaraj,67
387,Kai-Zhan Lee,67
390,danvolchek,66
391,jacobparish,65
391,Max Sun,65
393,daviecar,64
393,SalomonT82,64
395,Christian Cederquist,63
395,Oof,63
395,David Grosdemange,63
395,vash3r,63
395,StarGazingHomies,63
395,0sq,63
395,br-wa,63
402,Nnnes,62
402,Prabowo Djonatan,62
402,FliegendeWurst,62
402,F2 ,62
402,Max Bowman,62
407,Jeffzycode,61
407,anonymous user #975121,61
409,Michael Truell,60
410,Johan Lindblad ,59
410,Ben,59
410,ezraft,59
410,Victor Chen,59
410,Jérémy Guillot,59
415,Niraj Patel,58
415,thunder-red-star,58
415,Max Friedman,58
415,TLSM,58
419,Sophie,57
419,Bryan Kok,57
419,Aadit Ambadkar,57
419,lilweege,57
423,sanjay jayaram,56
423,Stovoy,56
423,hamzahasann,56
426,BelgianSalamander,55
426,Sofapuden,55
426,Pakkapong Sricharoen,55
426,Justin Jaffray,55
426,Tom van Dijk,55
431,Md Abedin,54
431,mjh316,54
431,dvbui,54
434,Roman Chesnokov,53
434,twattanawaroon,53
434,Mark Wen,53
437,mniip,52
438,tomstephen,51
438,rkk1995 ,51
440,jeffreykaili,50
440,James Stuart ,50
440,Emerald Block,50
440,jimscchen,50
440,Lawrence Kesteloot,50
445,Kostero,49
445,t6twotwo,49
445,CodingAP,49
448,piman51277,48
448,Willem Kaufmann,48
450,Cade Cuddy,47
450,Patrik Ivarsson,47
450,Sander van den Bergh,47
453,YIHAO ZHOU,46
453,jputlock,46
453,Henri Devillez,46
456,Evan Kwan,45
456,Benjamin Avrahami,45
456,Andrei Dukhounik,45
456,Thomas Raskin,45
460,Bailey Parker,44
460,mustafaquraish,44
460,Georg Rottensteiner,44
460,glasir,44
464,lukechampine,43
464,paiv,43
464,Roman Elizarov,43
464,Sam Wang,43
464,Alexander Pfanne,43
464,Daniel,43
470,elu00,42
470,ZiyaZa,42
472,Aaron-Pierce,41
472,nicholasjma,41
472,Patrick Ammons ,41
472,skaldskaparmal,41
472,Béla Mérvadó,41
477,Dylan Weber,40
477,Nathan Ye,40
479,Kevin Guo,39
479,MikeXander,39
479,BjornMagn,39
479,rec,39
479,Grazen0,39
484,Andreas Björklund,38
484,Victor Minden,38
484,Liwei Cai,38
487,andriigrynenko,37
487,mbingo,37
487,4yn,37
487,Daniel Dara,37
487,electraminer,37
487,HexDecimal,37
487,artem6,37
487,abailey2020,37
495,Alfred Birketvedt,36
495,anonymous user #1074674,36
495,Karl Jiang,36
495,richzli,36
499,Zhan Xiong Chin,35
499,Jean-Francois Thuong,35
499,Paul Zagieboylo ,35
499,Ed Clayton,35
499,maneframe,35
504,Daniel Yang,34
504,ggzor,34
504,Philipp Lenk,34
504,Marie Payne,34
504,Francisco Demartino,34
504,dionyziz,34
510,Adanakebapi,33
510,Milind Jain,33
510,Apollo,33
513,Shakya Majumdar,32
513,Dan Roche,32
513,Jimmy Mårdell,32
513,btrotta,32
513,robinz62,32
513,anonymous user #750627,32
513,Etienne Vouga,32
513,Jeremy Lee,32
513,Ash,32
513,Nick Liu,32
523,LtHummus,31
523,Geronimo,31
523,thailandmatt,31
523,dwhatley19,31
523,anonymous user #647522,31
528,Greg Zborovsky,30
528,John Kesler,30
530,Salatmate,29
530,Kyle Toom,29
530,DY J (JDY),29
530,WutPu,29
530,WW92030,29
535,Михаил Минков ,28
535,phoyh,28
535,harrison truscott,28
535,Sarah Shader,28
539,icicl,27
539,andersonw,27
539,ictrobot,27
539,xal-0,27
539,David Lee,27
539,Brian Zhou ,27
539,dkesler,27
546,ignat-z,26
546,anonymous user #387166,26
546,George Zhou,26
546,Darwin,26
550,Lucas M.,25
550,lightseba,25
550,Yannick Spreen,25
550,NoHax JustPi,25
550,Eddy Chen,25
550,anonymous user #22105,25
556,Toni Fadjukoff ,24
556,Jimmy Ding,24
556,whaatt,24
556,anonymous user #614991,24
560,sin-ack,23
560,anonymous user #1132516,23
562,isnbh0,22
562,shinyclovers,22
562,NoCondomChris,22
562,Henrik Ygge,22
562,Himanshu Jaju,22
562,Pavel Egorov,22
562,AC-Dap,22
562,Brian Uri!,22
562,SimpleArt,22
571,MathiasOoi,21
571,dennis-wei,21
571,Egor Kulikov ,21
571,Puhalenthi Ramesh Vidhya,21
575,tbodt,20
575,Mattéo Delabre,20
575,Samuel Wang,20
575,Tunaki,20
575,Eric Wang,20
575,John Emhoff,20
581,Tis_awesomeness,19
581,Dmitry Ivanov,19
