user,p1_position,p1_time,p2_position,p2_time
5space,1,65,1,264
betaveros,2,70,19,500
Nathan Fenner,3,71,2,267
Brandon Lin,4,78,,
Kroppeb,5,87,5,344
Anish Singhani,6,88,,
Carl Schildkraut,7,89,9,402
leijurv,8,94,48,609
jonathanpaulson,9,101,6,376
alcatrazEscapee,10,103,,
Jan Verbeek,11,110,75,682
mrphlip,12,112,3,298
ndimov,13,113,,
Kevin Sheng,14,114,,
Xavier Cooney ,15,115,88,717
Verulean,16,115,,
boboquack,17,117,,
Benedikt Werner,18,118,,
xnkvbo,19,120,17,499
SeanRBurton,20,120,10,406
Shashank Bhatt,21,120,,
Davis Yoshida,22,121,,
tenth,23,125,,
Ivan Galakhov,24,126,,
Maxwell Zen,25,127,,
Looking for blog readers!,26,128,78,694
Michal Forišek,27,129,4,330
hughcoleman,28,131,,
maneframe,29,131,,
Md Abedin,30,132,,
ZED.Charley William Thairo,31,134,,
Gorane7,32,134,,
Cyprien Mangin,33,138,,
Patrick Hogg,34,138,,
Oskar Haarklou Veileborg,35,141,54,618
icicl,36,141,,
hyper-neutrino,37,141,,
eniraa,38,141,,
WutPu,39,144,,
LegionMammal978,40,144,,
Antonio Molina,41,144,70,651
Paul Draper,42,145,,
matthewmisiaszek,43,146,,
msullivan,44,146,16,480
Ben,45,146,,
kejadlen,46,148,,
VasilyDK,47,148,,
DayDun,48,148,,
Max Murin,49,149,87,715
kjsatz,50,150,82,701
key,51,150,58,621
Ian DeHaan,52,151,43,603
StarGazingHomies,53,152,,
Arrowbounce,54,152,77,690
David Wahler,55,152,13,474
Kye W. Shi,56,152,,
dan-simon,57,152,,
Kirby703,58,152,25,519
Martin “Cifko” Štefček,59,153,,
Timothy Mou,60,153,,
0e4ef622,61,155,85,707
awychong,62,155,,
glguy,63,155,7,386
Jimmy Mårdell,64,155,,
anonymous user #2375057,65,157,41,592
Herman Lauenstein,66,157,32,559
Golovanov399,67,158,36,571
Sean Yawning,68,159,,
nthistle,69,160,92,726
djpohly,70,161,89,718
Thomas Feld,71,161,84,705
Max Jäger ,72,161,61,631
yann-a,73,161,,
D. Salgado,74,162,26,524
zacharybarbanell,75,162,59,623
Waffle,76,163,,
LK,77,163,,
bluepichu,78,164,14,476
Alexander Haupt,79,164,22,507
nicholasjma,80,165,,
vstrimaitis,81,165,,
SalomonT82,82,166,,
skanev,83,168,,
anonymous user #1510407,84,168,11,412
GregorKikelj,85,169,28,526
jimscchen,86,169,,
Kami Leon,87,169,,
Михаил Минков ,88,171,,
MeepMoop,89,171,,
vtjeng,90,171,,
David BRUN ,91,172,,
dllu,92,172,81,699
Thomas Neill,93,173,34,565
vukonen,94,173,,
Ryan Hitchman,95,173,15,478
Gabriel Wu,96,174,,
Dan Roche,97,174,,
Brian Bucklew,98,174,,
William Y. Feng,99,175,52,611
brandtmaynard,100,175,,
aropan ,,,8,391
Vladislav Isenbaev,,,12,416
tesselslate,,,18,499
Hafnium780,,,20,503
PCSwingle,,,21,503
Oliver Ni,,,23,507
Paweł Kubiak,,,24,509
Balint R,,,27,525
Jeffzycode,,,29,535
Dylan Smith,,,30,535
Jared Hughes,,,31,555
Graham White,,,33,565
Craig Gidney,,,35,565
Joseph Gleason ,,,37,581
Jakob Degen,,,38,582
Nikitosh,,,39,583
Jeffrey H.,,,40,587
etotheipi1,,,42,601
meexwaal,,,44,604
jebouin,,,45,604
flashmt,,,46,606
yumtam kim,,,47,608
qpwoeirut,,,49,609
Tim Vermeulen,,,50,610
Drew Boyuka,,,51,611
anonymous user #2724128,,,53,617
Niklas Sandén,,,55,619
tckmn,,,56,619
twright0,,,57,620
Victor Chen,,,60,625
Joshua Wise,,,62,631
Martin Camacho,,,63,634
skaldskaparmal,,,64,643
Tomas Rokicki,,,65,644
Zhenjian Yang,,,66,645
Axel Brisse ,,,67,645
Allan Taylor,,,68,648
jorisvr,,,69,651
drysle,,,71,663
Erik Amirell Eklöf,,,72,665
FillyAutomatic,,,73,667
TimHuisman1703,,,74,678
joefarebrother,,,76,685
Adib Surani,,,79,695
Jason Cannon,,,80,697
Talchas,,,83,701
anonymous user #750627,,,86,710
anonymous user #999046,,,90,722
Chicken-Bones,,,91,724
anonymous user #60233,,,93,727
Proximity Trigger,,,94,729
Andrey Akhmetov ,,,95,734
Ambrose Feinstein,,,96,738
anonymous user #2355031,,,97,739
abnew123,,,98,746
MartynCox,,,99,746
thuustalu,,,100,749
